Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Dewayne Dedmon,20200203,SAC,1,SAC,113,MIN,109,34.93,2,8,0.25,0,3,0.0,0,0,,4,8,12,3,2,5,4,4,4,+16,.250,.250,.375,.000,14.5,26.8,20.9,11.7,2.9,14.6,33.3,15.8,70,101,-4.7
De'Aaron Fox,20200203,SAC,1,SAC,113,MIN,109,34.43,10,16,0.625,3,4,0.75,8,12,0.667,0,3,3,5,2,0,5,3,31,+14,.728,.719,.250,.750,0.0,10.2,5.3,29.0,2.9,0.0,19.0,35.0,119,114,4.4
Harrison Barnes,20200203,SAC,1,SAC,113,MIN,109,34.22,5,11,0.455,3,4,0.75,1,2,0.5,1,4,5,7,0,0,1,0,14,+11,.589,.591,.364,.182,3.7,13.7,8.9,31.7,0.0,0.0,7.8,17.3,130,120,3.5
Bogdan Bogdanović,20200203,SAC,1,SAC,113,MIN,109,31.05,5,7,0.7140000000000001,4,5,0.8,9,11,0.818,0,2,2,3,0,0,1,3,23,+15,.971,1.000,.714,1.571,0.0,7.5,3.9,15.3,0.0,0.0,7.8,19.0,178,122,8.7
Nemanja Bjelica,20200203,SAC,1,SAC,113,MIN,109,27.28,5,9,0.556,2,4,0.5,0,0,,1,2,3,2,1,1,0,1,12,+4,.667,.667,.444,.000,4.6,8.6,6.7,12.0,1.8,3.7,0.0,15.1,139,116,4.4
Kent Bazemore,20200203,SAC,1,SAC,113,MIN,109,23.95,1,5,0.2,0,1,0.0,2,2,1.0,1,5,6,1,1,1,1,1,4,-17,.340,.200,.200,.400,5.3,24.4,15.2,5.6,2.1,4.3,14.5,13.2,80,109,-6.1
Buddy Hield,20200203,SAC,1,SAC,113,MIN,109,19.83,6,12,0.5,2,5,0.4,2,3,0.667,0,2,2,3,1,0,2,2,16,-8,.601,.583,.417,.250,0.0,11.8,6.1,30.9,2.5,0.0,13.1,35.4,108,114,0.8
Cory Joseph,20200203,SAC,1,SAC,113,MIN,109,15.15,1,2,0.5,0,0,,1,1,1.0,0,0,0,2,0,0,0,2,3,-4,.615,.500,.000,.500,0.0,0.0,0.0,18.2,0.0,0.0,0.0,7.4,153,125,-5.3
Harry Giles,20200203,SAC,1,SAC,113,MIN,109,12.88,3,4,0.75,0,0,,0,0,,0,1,1,0,0,0,2,4,6,-13,.750,.750,.000,.000,0.0,9.1,4.7,0.0,0.0,0.0,33.3,21.4,80,121,-15.1
Anthony Tolliver,20200203,SAC,1,SAC,113,MIN,109,6.27,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,+2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0,125,-13.9
