Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Cory Joseph,20191112,SAC,1,SAC,107,POR,99,37.97,1,6,0.16699999999999998,1,1,1.0,0,0,,1,3,4,3,1,2,2,5,3,-2,.250,.250,.167,.000,2.9,9.0,5.9,10.3,1.3,5.4,25.0,9.1,65,101,-6.4
Buddy Hield,20191112,SAC,1,SAC,107,POR,99,37.0,7,21,0.33299999999999996,2,11,0.182,4,4,1.0,1,3,4,1,0,0,3,2,20,+10,.439,.381,.524,.190,2.9,9.3,6.0,4.5,0.0,0.0,11.6,30.0,85,108,-9.5
Nemanja Bjelica,20191112,SAC,1,SAC,107,POR,99,35.77,8,14,0.5710000000000001,3,7,0.429,0,0,,3,9,12,4,0,0,0,4,19,+4,.679,.679,.500,.000,9.2,28.8,18.7,19.7,0.0,0.0,0.0,16.9,149,104,7.6
Harrison Barnes,20191112,SAC,1,SAC,107,POR,99,32.05,4,8,0.5,1,3,0.33299999999999996,7,10,0.7,1,3,4,2,1,0,3,1,16,+2,.645,.563,.375,1.250,3.4,10.7,7.0,9.4,1.5,0.0,19.5,20.7,112,104,0.1
Richaun Holmes,20191112,SAC,1,SAC,107,POR,99,31.13,5,6,0.833,0,0,,1,2,0.5,3,7,10,1,1,2,0,5,11,+10,.799,.833,.000,.333,10.5,25.7,17.9,5.1,1.6,6.6,0.0,9.5,170,97,4.3
Bogdan Bogdanović,20191112,SAC,1,SAC,107,POR,99,31.82,8,19,0.42100000000000004,3,8,0.375,6,7,0.857,0,3,3,10,4,0,3,2,25,+11,.566,.500,.421,.368,0.0,10.8,5.3,58.2,6.2,0.0,12.0,34.0,118,94,14.9
Yogi Ferrell,20191112,SAC,1,SAC,107,POR,99,16.33,3,4,0.75,1,1,1.0,2,2,1.0,0,3,3,3,0,0,1,2,9,+5,.922,.875,.250,.500,0.0,21.0,10.3,30.2,0.0,0.0,17.0,15.5,158,106,6.9
Dewayne Dedmon,20191112,SAC,1,SAC,107,POR,99,7.47,1,4,0.25,0,0,,0,0,,2,1,3,0,0,1,1,1,2,+6,.250,.250,.000,.000,29.2,15.3,22.4,0.0,0.0,13.7,20.0,28.8,65,97,-17.2
Harry Giles,20191112,SAC,1,SAC,107,POR,99,6.02,1,3,0.33299999999999996,0,0,,0,0,,0,2,2,0,0,0,1,3,2,-6,.333,.333,.000,.000,0.0,38.0,18.6,0.0,0.0,0.0,25.0,28.6,49,101,-26.4
Trevor Ariza,20191112,SAC,1,SAC,107,POR,99,4.45,0,1,0.0,0,1,0.0,0,1,0.0,0,1,1,0,2,0,0,0,0,0,.000,.000,1.000,1.000,0.0,25.7,12.5,0.0,22.0,0.0,0.0,13.9,0,57,8.4
