Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Paul George,20191124,LAC,1,LAC,134,NOP,109,30.92,6,20,0.3,6,16,0.375,0,0,,0,5,5,2,3,1,1,2,18,-9,.450,.450,.800,.000,0.0,14.9,7.7,8.5,4.7,2.7,4.8,27.5,99,100,2.4
Patrick Beverley,20191124,LAC,1,LAC,134,NOP,109,29.77,4,5,0.8,2,3,0.667,0,0,,3,4,7,4,0,2,1,4,10,+3,1.000,1.000,.600,.000,9.9,12.4,11.2,16.3,0.0,5.7,16.7,8.2,178,109,8.1
Kawhi Leonard,20191124,LAC,1,LAC,134,NOP,109,27.85,7,19,0.368,2,6,0.33299999999999996,10,12,0.833,1,3,4,6,0,0,1,1,26,-3,.535,.421,.316,.632,3.5,9.9,6.8,30.5,0.0,0.0,4.0,36.8,128,114,5.5
Maurice Harkless,20191124,LAC,1,LAC,134,NOP,109,22.87,1,4,0.25,1,2,0.5,0,0,,1,3,4,1,0,0,0,1,3,-1,.375,.375,.500,.000,4.3,12.1,8.3,4.8,0.0,0.0,0.0,7.1,113,114,-4.5
Ivica Zubac,20191124,LAC,1,LAC,134,NOP,109,17.25,2,6,0.33299999999999996,0,0,,1,2,0.5,5,5,10,0,0,0,1,6,5,-9,.363,.333,.000,.333,28.4,26.8,27.6,0.0,0.0,0.0,12.7,18.5,104,107,-15.6
Montrezl Harrell,20191124,LAC,1,LAC,134,NOP,109,28.0,13,18,0.722,0,0,,8,10,0.8,4,8,12,2,1,2,0,3,34,+30,.759,.722,.000,.556,14.0,26.4,20.4,14.5,1.7,6.0,0.0,32.4,166,101,20.7
Lou Williams,20191124,LAC,1,LAC,134,NOP,109,24.93,6,11,0.545,2,5,0.4,5,7,0.7140000000000001,1,2,3,4,0,0,2,2,19,+26,.675,.636,.455,.636,3.9,7.4,5.7,22.4,0.0,0.0,12.4,26.1,133,115,3.2
JaMychal Green,20191124,LAC,1,LAC,134,NOP,109,21.02,1,2,0.5,1,2,0.5,0,0,,0,4,4,0,0,0,0,0,3,+25,.750,.750,1.000,.000,0.0,17.6,9.0,0.0,0.0,0.0,0.0,3.9,154,112,-1.8
Rodney McGruder,20191124,LAC,1,LAC,134,NOP,109,16.7,4,6,0.667,1,3,0.33299999999999996,0,0,,1,4,5,4,0,0,0,0,9,+28,.750,.750,.500,.000,5.9,22.1,14.2,33.3,0.0,0.0,0.0,14.6,175,111,14.2
Jerome Robinson,20191124,LAC,1,LAC,134,NOP,109,14.62,1,6,0.16699999999999998,0,5,0.0,2,2,1.0,0,1,1,4,0,0,0,1,4,+26,.291,.167,.833,.333,0.0,6.3,3.3,30.8,0.0,0.0,0.0,19.1,102,115,-6.3
Terance Mann,20191124,LAC,1,LAC,134,NOP,109,3.33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-13.0
Patrick Patterson,20191124,LAC,1,LAC,134,NOP,109,2.75,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,+4,1.500,1.500,1.000,.000,0.0,33.6,17.3,0.0,0.0,0.0,0.0,14.7,300,107,32.6
