Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Devonte' Graham,20191217,CHO,1,CHO,110,SAC,102,38.0,4,15,0.267,4,11,0.364,3,4,0.75,1,3,4,7,1,1,2,1,15,-6,.447,.400,.733,.267,3.2,8.4,6.0,26.0,1.4,2.4,10.7,21.8,116,114,-2.2
Terry Rozier,20191217,CHO,1,CHO,110,SAC,102,32.95,4,16,0.25,2,5,0.4,1,2,0.5,3,3,6,6,1,1,4,2,11,+8,.326,.313,.313,.125,11.2,9.7,10.4,26.3,1.6,2.8,19.2,27.9,86,113,-9.6
Cody Zeller,20191217,CHO,1,CHO,110,SAC,102,31.42,6,13,0.462,0,2,0.0,5,9,0.556,3,6,9,4,0,2,1,3,17,+6,.501,.462,.154,.692,11.8,20.4,16.4,20.5,0.0,5.9,5.6,25.2,123,111,-0.1
Bismack Biyombo,20191217,CHO,1,CHO,110,SAC,102,24.7,4,7,0.5710000000000001,0,0,,2,2,1.0,5,7,12,2,0,0,3,3,10,+5,.635,.571,.000,.286,24.9,30.2,27.8,12.4,0.0,0.0,27.6,19.4,116,112,-4.4
Miles Bridges,20191217,CHO,1,CHO,110,SAC,102,21.32,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,1,2,2,2,4,+7,.667,.667,.333,.000,0.0,5.0,2.7,0.0,2.5,8.7,40.0,10.3,70,108,-5.4
Malik Monk,20191217,CHO,1,CHO,110,SAC,102,26.68,9,12,0.75,2,4,0.5,3,4,0.75,2,8,10,4,1,0,2,1,23,+11,.836,.833,.333,.333,9.2,32.0,21.4,31.5,2.0,0.0,12.7,26.0,153,107,16.1
Marvin Williams,20191217,CHO,1,CHO,110,SAC,102,25.27,5,8,0.625,3,5,0.6,3,3,1.0,1,2,3,0,1,2,1,2,16,-1,.858,.813,.625,.375,4.9,8.4,6.8,0.0,2.1,7.3,9.7,18.0,159,109,10.0
Cody Martin,20191217,CHO,1,CHO,110,SAC,102,25.22,3,4,0.75,1,1,1.0,0,1,0.0,1,5,6,3,0,0,1,3,7,+2,.788,.875,.250,.250,4.9,21.2,13.6,17.2,0.0,0.0,18.4,9.5,140,115,-0.6
Michael Kidd-Gilchrist,20191217,CHO,1,CHO,110,SAC,102,14.45,2,3,0.667,1,1,1.0,2,2,1.0,0,0,0,0,0,0,0,1,7,+8,.902,.833,.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,195,122,1.6
Nicolas Batum,20191217,CHO,1,CHO,110,SAC,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
