Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Draymond Green,20191115,GSW,1,BOS,105,GSW,100,34.03,3,6,0.5,1,4,0.25,4,5,0.8,1,10,11,4,2,1,2,3,11,+4,.671,.583,.667,.833,2.9,26.1,15.2,19.0,2.8,2.4,19.6,12.4,122,96,6.1
Eric Paschall,20191115,GSW,1,BOS,105,GSW,100,33.42,6,14,0.429,1,4,0.25,3,5,0.6,0,8,8,1,0,0,2,3,16,-19,.494,.464,.286,.357,0.0,21.3,11.3,5.7,0.0,0.0,11.0,22.5,93,106,-3.9
Glenn Robinson III,20191115,GSW,1,BOS,105,GSW,100,32.2,3,11,0.273,1,2,0.5,2,2,1.0,1,3,4,1,1,0,0,1,9,-3,.379,.318,.182,.182,3.1,8.3,5.8,5.0,1.5,0.0,0.0,15.3,92,107,-2.9
D'Angelo Russell,20191115,GSW,1,BOS,105,GSW,100,25.1,5,10,0.5,1,6,0.16699999999999998,1,2,0.5,0,2,2,7,1,1,9,3,12,+3,.551,.550,.600,.200,0.0,7.1,3.7,54.8,1.9,3.3,45.3,32.8,70,103,-6.3
Willie Cauley-Stein,20191115,GSW,1,BOS,105,GSW,100,25.07,5,6,0.833,0,0,,0,0,,1,7,8,2,1,1,1,0,10,+6,.833,.833,.000,.000,4.0,24.8,15.0,15.7,1.9,3.3,14.3,11.6,144,98,10.3
Alec Burks,20191115,GSW,1,BOS,105,GSW,100,30.5,4,11,0.364,1,3,0.33299999999999996,11,12,0.917,0,3,3,1,1,0,0,3,20,+3,.614,.409,.273,1.091,0.0,8.7,4.6,5.7,1.5,0.0,0.0,22.1,138,106,5.0
Jordan Poole,20191115,GSW,1,BOS,105,GSW,100,21.67,1,8,0.125,0,5,0.0,2,2,1.0,0,6,6,1,1,0,1,4,4,-4,.225,.125,.625,.250,0.0,24.6,13.0,7.0,2.2,0.0,10.1,18.9,52,99,-11.8
Ky Bowman,20191115,GSW,1,BOS,105,GSW,100,13.52,3,8,0.375,0,2,0.0,0,0,,2,1,3,0,1,0,1,2,6,-2,.375,.375,.250,.000,14.8,6.6,10.4,0.0,3.5,0.0,11.1,27.6,79,102,-5.9
Marquese Chriss,20191115,GSW,1,BOS,105,GSW,100,12.92,2,3,0.667,0,1,0.0,0,0,,0,2,2,0,0,0,1,0,4,-12,.667,.667,.333,.000,0.0,13.8,7.3,0.0,0.0,0.0,25.0,12.8,92,108,-4.1
Omari Spellman,20191115,GSW,1,BOS,105,GSW,100,11.57,2,5,0.4,0,1,0.0,4,6,0.667,7,1,8,0,0,1,2,0,8,-1,.524,.400,.200,1.200,60.5,7.7,32.5,0.0,0.0,7.2,20.7,34.5,111,105,3.6
Jacob Evans,20191115,GSW,1,BOS,105,GSW,100,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
