Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Domantas Sabonis,20200126,IND,0,POR,139,IND,129,41.05,11,17,0.647,0,2,0.0,5,6,0.833,3,11,14,11,0,1,3,4,27,-7,.687,.647,.118,.353,9.5,34.8,22.1,36.6,0.0,2.1,13.3,24.5,139,135,7.3
Jeremy Lamb,20200126,IND,0,POR,139,IND,129,33.53,10,15,0.667,2,3,0.667,6,6,1.0,1,1,2,1,2,1,1,2,28,-11,.794,.733,.200,.400,3.9,3.9,3.9,4.2,2.9,2.6,5.4,24.7,150,136,6.7
T.J. Warren,20200126,IND,0,POR,139,IND,129,29.12,5,13,0.385,0,2,0.0,4,4,1.0,0,2,2,4,0,0,0,3,14,-16,.474,.385,.154,.308,0.0,8.9,4.5,16.6,0.0,0.0,0.0,22.5,110,143,-8.8
T.J. McConnell,20200126,IND,0,POR,139,IND,129,27.93,3,10,0.3,0,0,,1,1,1.0,1,2,3,8,1,0,0,2,7,-7,.335,.300,.000,.100,4.6,9.3,7.0,32.1,1.7,0.0,0.0,16.6,109,139,-6.9
JaKarr Sampson,20200126,IND,0,POR,139,IND,129,17.18,0,3,0.0,0,0,,2,2,1.0,0,3,3,0,0,0,0,3,2,-18,.258,.000,.000,.667,0.0,22.6,11.3,0.0,0.0,0.0,0.0,10.0,59,139,-16.5
Doug McDermott,20200126,IND,0,POR,139,IND,129,29.85,6,11,0.545,6,8,0.75,1,1,1.0,0,1,1,1,0,0,0,2,19,+11,.830,.818,.727,.091,0.0,4.3,2.2,4.2,0.0,0.0,0.0,17.0,154,144,3.2
Aaron Holiday,20200126,IND,0,POR,139,IND,129,26.68,7,11,0.636,3,5,0.6,0,0,,0,1,1,4,0,0,0,1,17,-3,.773,.773,.455,.000,0.0,4.9,2.4,20.3,0.0,0.0,0.0,18.3,155,144,3.9
Justin Holiday,20200126,IND,0,POR,139,IND,129,21.68,4,9,0.444,2,6,0.33299999999999996,1,1,1.0,0,4,4,1,2,0,0,1,11,+3,.583,.556,.667,.111,0.0,23.9,12.0,5.7,4.4,0.0,0.0,19.3,117,129,1.0
Edmond Sumner,20200126,IND,0,POR,139,IND,129,7.85,2,4,0.5,0,2,0.0,0,0,,1,0,1,0,0,0,2,1,4,+1,.500,.500,.500,.000,16.5,0.0,8.3,0.0,0.0,0.0,33.3,33.9,72,145,-22.8
Goga Bitadze,20200126,IND,0,POR,139,IND,129,5.12,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-3,,,,,0.0,0.0,0.0,19.5,0.0,0.0,,0.0,227,145,0.8
