Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Gordon Hayward,20200103,BOS,1,BOS,109,ATL,106,37.03,8,18,0.444,2,6,0.33299999999999996,0,0,,1,5,6,1,1,0,0,1,18,+8,.500,.500,.333,.000,2.7,13.5,8.1,4.2,1.2,0.0,0.0,19.8,108,106,-1.1
Jayson Tatum,20200103,BOS,1,BOS,109,ATL,106,36.85,2,16,0.125,0,2,0.0,9,10,0.9,1,8,9,3,0,0,1,1,13,-4,.319,.125,.125,.625,2.7,21.7,12.2,10.2,0.0,0.0,4.7,23.7,80,107,-9.4
Marcus Smart,20200103,BOS,1,BOS,109,ATL,106,35.5,5,12,0.41700000000000004,2,5,0.4,3,4,0.75,0,6,6,9,3,2,1,3,15,+3,.545,.500,.417,.333,0.0,16.9,8.5,35.5,3.9,5.6,6.8,16.9,123,95,9.8
Jaylen Brown,20200103,BOS,1,BOS,109,ATL,106,35.32,8,13,0.615,1,2,0.5,7,10,0.7,1,9,10,2,2,0,6,3,24,-10,.690,.654,.154,.769,2.8,25.5,14.2,9.0,2.6,0.0,25.6,27.0,103,101,1.1
Daniel Theis,20200103,BOS,1,BOS,109,ATL,106,24.37,7,12,0.583,0,3,0.0,0,0,,4,2,6,2,1,2,2,4,14,0,.583,.583,.250,.000,16.4,8.2,12.3,14.5,1.9,8.2,14.3,23.4,112,99,2.4
Enes Freedom,20200103,BOS,1,BOS,109,ATL,106,23.63,6,11,0.545,0,1,0.0,2,3,0.667,5,6,11,1,0,2,1,1,14,+3,.568,.545,.091,.273,21.2,25.4,23.3,7.0,0.0,8.5,7.5,23.0,121,100,3.8
Brad Wanamaker,20200103,BOS,1,BOS,109,ATL,106,22.82,3,5,0.6,0,2,0.0,0,0,,0,2,2,1,1,1,1,3,6,+3,.600,.600,.400,.000,0.0,8.8,4.4,6.1,2.0,4.4,16.7,10.7,101,101,-3.5
Grant Williams,20200103,BOS,1,BOS,109,ATL,106,16.38,2,4,0.5,1,3,0.33299999999999996,0,2,0.0,0,2,2,2,0,0,0,0,5,+8,.512,.625,.750,.500,0.0,12.2,6.1,16.7,0.0,0.0,0.0,12.1,113,109,1.3
Tremont Waters,20200103,BOS,1,BOS,109,ATL,106,4.07,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,1,0,0,0,0,+4,.000,.000,.500,.000,0.0,24.6,12.3,28.8,11.3,0.0,0.0,20.0,28,80,-1.9
Romeo Langford,20200103,BOS,1,BOS,109,ATL,106,4.03,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0,,,,,0.0,24.8,12.4,29.0,0.0,0.0,,0.0,215,107,4.4
