Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
CJ McCollum,20191121,POR,0,MIL,137,POR,129,38.48,15,29,0.517,5,10,0.5,2,2,1.0,1,5,6,10,0,3,3,3,37,-8,.619,.603,.345,.069,2.5,12.5,7.6,39.9,0.0,5.9,9.1,35.0,122,130,7.5
Anthony Tolliver,20191121,POR,0,MIL,137,POR,129,31.1,3,9,0.33299999999999996,2,6,0.33299999999999996,0,0,,1,2,3,2,0,1,1,3,8,-1,.444,.444,.667,.000,3.1,6.2,4.7,6.8,0.0,2.4,10.0,13.2,93,135,-9.5
Rodney Hood,20191121,POR,0,MIL,137,POR,129,29.93,5,5,1.0,1,1,1.0,0,0,,0,3,3,4,2,0,1,5,11,-4,1.100,1.100,.200,.000,0.0,9.6,4.9,15.3,3.0,0.0,16.7,8.2,180,128,1.0
Carmelo Anthony,20191121,POR,0,MIL,137,POR,129,28.98,6,15,0.4,3,5,0.6,3,4,0.75,2,5,7,4,0,0,3,2,18,-1,.537,.500,.333,.267,6.8,16.6,11.7,16.5,0.0,0.0,15.2,27.9,103,132,-6.1
Gary Trent Jr.,20191121,POR,0,MIL,137,POR,129,20.97,5,7,0.7140000000000001,3,4,0.75,0,0,,0,1,1,2,1,2,0,2,13,+3,.929,.929,.571,.000,0.0,4.6,2.3,11.9,2.1,7.3,0.0,13.7,178,128,11.0
Skal Labissière,20191121,POR,0,MIL,137,POR,129,28.42,10,16,0.625,2,4,0.5,0,0,,3,9,12,3,1,5,0,3,22,-11,.688,.688,.250,.000,10.3,30.4,20.5,15.3,1.6,13.4,0.0,23.1,145,116,11.6
Kent Bazemore,20191121,POR,0,MIL,137,POR,129,18.43,1,8,0.125,0,3,0.0,0,0,,0,5,5,6,1,0,0,2,2,-8,.125,.125,.375,.000,0.0,26.0,13.2,33.0,2.4,0.0,0.0,17.8,71,122,-9.2
Anfernee Simons,20191121,POR,0,MIL,137,POR,129,17.43,2,9,0.222,0,4,0.0,2,2,1.0,1,1,2,1,1,0,0,2,6,-3,.304,.222,.444,.222,5.6,5.5,5.6,6.2,2.6,0.0,0.0,23.2,79,130,-15.7
Nassir Little,20191121,POR,0,MIL,137,POR,129,16.62,3,5,0.6,1,2,0.5,5,6,0.833,1,0,1,0,0,0,0,1,12,-5,.785,.700,.400,1.200,5.9,0.0,2.9,0.0,0.0,0.0,0.0,18.8,165,139,-0.4
Mario Hezonja,20191121,POR,0,MIL,137,POR,129,9.63,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,4,0,-2,,,,,0.0,10.0,5.0,0.0,0.0,0.0,,0.0,0,134,-17.2
