Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
T.J. Warren,20191125,IND,1,IND,126,MEM,114,33.83,11,15,0.733,3,5,0.6,1,2,0.5,1,3,4,0,0,0,4,0,26,+18,.819,.833,.333,.133,3.4,9.5,6.5,0.0,0.0,0.0,20.1,25.3,119,121,-0.2
Domantas Sabonis,20191125,IND,1,IND,126,MEM,114,33.0,5,8,0.625,0,1,0.0,3,6,0.5,3,10,13,6,2,0,1,1,13,+9,.611,.625,.125,.750,10.4,32.3,21.7,20.0,2.9,0.0,8.6,15.2,142,109,6.2
Jeremy Lamb,20191125,IND,1,IND,126,MEM,114,30.92,8,16,0.5,3,6,0.5,0,0,,0,4,4,4,1,0,1,2,19,+17,.594,.594,.375,.000,0.0,13.8,7.1,16.1,1.6,0.0,5.9,23.7,122,116,0.7
Myles Turner,20191125,IND,1,IND,126,MEM,114,30.43,3,5,0.6,1,2,0.5,0,0,,0,4,4,2,0,5,1,4,7,+18,.700,.700,.400,.000,0.0,14.0,7.3,6.8,0.0,11.8,16.7,8.5,124,107,1.4
Malcolm Brogdon,20191125,IND,1,IND,126,MEM,114,30.13,6,12,0.5,2,4,0.5,0,0,,0,6,6,8,1,0,3,0,14,+9,.583,.583,.333,.000,0.0,21.2,11.0,30.7,1.6,0.0,20.0,21.4,116,115,0.6
T.J. McConnell,20191125,IND,1,IND,126,MEM,114,19.07,5,12,0.41700000000000004,1,2,0.5,0,0,,2,3,5,6,0,0,1,1,11,-5,.458,.458,.167,.000,12.0,16.8,14.5,39.3,0.0,0.0,7.7,29.4,118,119,-2.2
Aaron Holiday,20191125,IND,1,IND,126,MEM,114,17.87,6,9,0.667,4,6,0.667,0,0,,1,2,3,1,2,0,1,0,16,+3,.889,.889,.667,.000,6.4,11.9,9.3,7.7,5.4,0.0,10.0,24.1,152,108,18.2
Doug McDermott,20191125,IND,1,IND,126,MEM,114,17.32,3,5,0.6,1,1,1.0,0,0,,1,3,4,0,0,0,1,1,7,+1,.700,.700,.200,.000,6.6,18.5,12.7,0.0,0.0,0.0,16.7,14.9,117,119,-4.9
Justin Holiday,20191125,IND,1,IND,126,MEM,114,14.73,3,7,0.429,3,5,0.6,0,0,,1,1,2,2,0,0,0,0,9,+13,.643,.643,.714,.000,7.8,7.2,7.5,15.8,0.0,0.0,0.0,20.5,146,121,6.5
Goga Bitadze,20191125,IND,1,IND,126,MEM,114,7.4,1,3,0.33299999999999996,0,0,,2,2,1.0,1,0,1,0,0,1,0,2,4,-9,.515,.333,.000,.667,15.4,0.0,7.5,0.0,0.0,9.7,0.0,22.6,128,111,-8.4
T.J. Leaf,20191125,IND,1,IND,126,MEM,114,2.75,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-7,.000,.000,1.000,.000,0.0,38.8,20.1,0.0,0.0,0.0,0.0,15.7,0,115,-20.9
Alize Johnson,20191125,IND,1,IND,126,MEM,114,2.55,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0,122,-25.4
