Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
LeBron James,20200229,LAL,0,MEM,105,LAL,88,34.32,8,18,0.444,2,8,0.25,1,2,0.5,2,6,8,10,1,1,5,1,19,-12,.503,.500,.444,.111,5.7,17.9,11.7,56.4,1.6,2.2,20.9,31.4,97,114,7.0
Anthony Davis,20200229,LAL,0,MEM,105,LAL,88,24.73,7,12,0.583,1,3,0.33299999999999996,0,1,0.0,2,7,9,4,0,2,1,2,15,-10,.603,.625,.250,.083,7.9,28.9,18.2,34.6,0.0,6.1,7.4,24.5,120,110,13.1
Avery Bradley,20200229,LAL,0,MEM,105,LAL,88,20.68,2,8,0.25,2,6,0.33299999999999996,0,0,,0,1,1,2,0,0,2,2,6,-4,.375,.375,.750,.000,0.0,4.9,2.4,14.8,0.0,0.0,20.0,21.8,69,124,-10.9
Alex Caruso,20200229,LAL,0,MEM,105,LAL,88,20.55,3,5,0.6,1,2,0.5,2,2,1.0,0,2,2,0,1,0,0,0,9,-8,.765,.700,.400,.400,0.0,9.9,4.9,0.0,2.6,0.0,0.0,12.9,155,116,4.9
JaVale McGee,20200229,LAL,0,MEM,105,LAL,88,16.58,1,1,1.0,0,0,,0,0,,2,3,5,0,0,0,1,2,2,-2,1.000,1.000,.000,.000,11.8,18.5,15.1,0.0,0.0,0.0,50.0,5.4,106,118,-8.9
Kentavious Caldwell-Pope,20200229,LAL,0,MEM,105,LAL,88,28.88,5,12,0.41700000000000004,1,4,0.25,0,0,,1,1,2,2,0,0,0,1,11,-18,.458,.458,.333,.000,3.4,3.5,3.5,12.0,0.0,0.0,0.0,18.8,104,125,-3.4
Kyle Kuzma,20200229,LAL,0,MEM,105,LAL,88,26.32,5,12,0.41700000000000004,0,2,0.0,0,1,0.0,0,5,5,2,0,0,3,1,10,-9,.402,.417,.167,.083,0.0,19.4,9.5,13.6,0.0,0.0,19.4,26.5,69,118,-10.5
Rajon Rondo,20200229,LAL,0,MEM,105,LAL,88,25.12,1,4,0.25,0,2,0.0,0,0,,0,1,1,4,1,0,2,0,2,-11,.250,.250,.500,.000,0.0,4.1,2.0,22.4,2.1,0.0,33.3,10.8,63,120,-9.5
Dwight Howard,20200229,LAL,0,MEM,105,LAL,88,18.28,1,3,0.33299999999999996,0,0,,4,6,0.667,3,4,7,0,2,0,0,4,6,-3,.532,.333,.000,2.000,16.1,22.3,19.1,0.0,5.8,0.0,0.0,13.9,132,103,-0.4
Markieff Morris,20200229,LAL,0,MEM,105,LAL,88,16.63,2,8,0.25,1,5,0.2,0,0,,3,1,4,2,0,0,0,0,5,-13,.313,.313,.625,.000,17.7,6.1,12.0,19.1,0.0,0.0,0.0,21.7,94,124,-2.5
Troy Daniels,20200229,LAL,0,MEM,105,LAL,88,3.07,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,+1,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,300,126,30.6
Jared Dudley,20200229,LAL,0,MEM,105,LAL,88,3.07,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,+1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0,126,-21.1
Quinn Cook,20200229,LAL,0,MEM,105,LAL,88,1.75,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,+3,.000,.000,.500,.000,0.0,58.4,28.6,0.0,0.0,0.0,0.0,51.6,0,102,-46.3
