Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Wesley Matthews,20200228,MIL,1,MIL,133,OKC,86,27.98,5,11,0.455,4,8,0.5,0,0,,3,3,6,3,0,0,0,2,14,+32,.636,.636,.727,.000,11.4,9.0,10.1,12.4,0.0,0.0,0.0,15.3,152,85,6.8
Giannis Antetokounmpo,20200228,MIL,1,MIL,133,OKC,86,27.28,13,20,0.65,2,4,0.5,4,5,0.8,2,11,13,6,0,0,3,2,32,+44,.721,.700,.200,.250,7.8,34.0,22.4,38.9,0.0,0.0,11.9,36.0,138,81,18.1
Eric Bledsoe,20200228,MIL,1,MIL,133,OKC,86,22.48,2,6,0.33299999999999996,1,3,0.33299999999999996,2,2,1.0,2,3,5,5,0,1,3,2,7,+7,.509,.417,.500,.333,9.5,11.2,10.5,23.3,0.0,3.8,30.4,17.1,107,81,-0.9
Donte DiVincenzo,20200228,MIL,1,MIL,133,OKC,86,19.43,3,7,0.429,1,3,0.33299999999999996,0,0,,1,5,6,3,0,0,2,2,7,+1,.500,.500,.429,.000,5.5,21.7,14.5,17.4,0.0,0.0,22.2,18.0,101,83,-2.8
Brook Lopez,20200228,MIL,1,MIL,133,OKC,86,17.72,2,11,0.182,0,4,0.0,1,1,1.0,1,1,2,0,1,1,2,3,5,+4,.219,.182,.364,.091,6.0,4.8,5.3,0.0,2.5,4.8,14.9,29.6,49,76,-21.5
Sterling Brown,20200228,MIL,1,MIL,133,OKC,86,23.63,1,7,0.14300000000000002,1,5,0.2,0,0,,0,6,6,4,0,0,1,2,3,+21,.214,.214,.714,.000,0.0,21.4,11.9,16.9,0.0,0.0,12.5,13.2,77,83,-5.4
George Hill,20200228,MIL,1,MIL,133,OKC,86,19.48,4,4,1.0,2,2,1.0,4,4,1.0,0,5,5,6,1,0,1,1,14,+38,1.215,1.250,.500,1.000,0.0,21.6,12.1,36.8,2.3,0.0,14.8,13.5,210,78,22.4
Pat Connaughton,20200228,MIL,1,MIL,133,OKC,86,18.3,5,7,0.7140000000000001,4,6,0.667,0,0,,0,4,4,3,0,0,0,0,14,+36,1.000,1.000,.857,.000,0.0,18.4,10.3,21.3,0.0,0.0,0.0,14.9,201,84,21.4
Robin Lopez,20200228,MIL,1,MIL,133,OKC,86,16.22,5,7,0.7140000000000001,2,2,1.0,0,0,,0,0,0,1,0,0,3,5,12,+10,.857,.857,.286,.000,0.0,0.0,0.0,8.4,0.0,0.0,30.0,24.0,103,86,-1.6
Marvin Williams,20200228,MIL,1,MIL,133,OKC,86,15.98,3,6,0.5,1,3,0.33299999999999996,0,0,,1,6,7,1,1,0,0,0,7,+23,.583,.583,.500,.000,6.7,31.6,20.6,7.3,2.8,0.0,0.0,14.6,136,76,8.1
D.J. Wilson,20200228,MIL,1,MIL,133,OKC,86,12.0,2,6,0.33299999999999996,1,2,0.5,1,2,0.5,2,2,4,2,1,0,0,0,6,+9,.436,.417,.333,.333,17.8,14.0,15.7,19.0,3.7,0.0,0.0,22.3,125,77,7.4
Ersan İlyasova,20200228,MIL,1,MIL,133,OKC,86,10.4,2,2,1.0,2,2,1.0,0,0,,1,2,3,0,0,0,1,1,6,+2,1.500,1.500,1.000,.000,10.3,16.2,13.6,0.0,0.0,0.0,33.3,11.2,142,84,10.7
Thanasis Antetokounmpo,20200228,MIL,1,MIL,133,OKC,86,9.08,3,6,0.5,0,1,0.0,0,0,,1,4,5,0,2,0,1,1,6,+8,.500,.500,.167,.000,11.7,37.1,25.9,0.0,9.9,0.0,14.3,30.0,91,59,4.6
