Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Collin Sexton,20200228,CLE,0,NOP,116,CLE,104,37.03,11,20,0.55,6,10,0.6,3,5,0.6,1,3,4,3,1,0,3,3,31,-11,.698,.700,.500,.250,2.8,10.8,6.2,13.5,1.3,0.0,11.9,28.6,121,120,6.7
Darius Garland,20200228,CLE,0,NOP,116,CLE,104,35.83,7,15,0.467,1,3,0.33299999999999996,0,0,,1,1,2,3,0,1,1,2,15,-11,.500,.500,.200,.000,2.9,3.7,3.2,12.0,0.0,2.1,6.3,18.8,103,123,-4.9
Cedi Osman,20200228,CLE,0,NOP,116,CLE,104,32.13,3,6,0.5,0,2,0.0,0,0,,0,2,2,2,2,0,2,3,6,+3,.500,.500,.333,.000,0.0,8.3,3.6,7.8,3.0,0.0,25.0,10.5,81,116,-7.5
Tristan Thompson,20200228,CLE,0,NOP,116,CLE,104,31.57,6,11,0.545,0,1,0.0,1,2,0.5,2,3,5,2,0,1,1,2,13,-18,.547,.545,.091,.182,6.5,12.7,9.2,9.0,0.0,2.3,7.8,17.1,111,120,-3.3
Kevin Love,20200228,CLE,0,NOP,116,CLE,104,26.72,4,11,0.364,0,3,0.0,2,3,0.667,1,6,7,2,2,0,2,1,10,-13,.406,.364,.273,.273,3.8,29.9,15.2,10.0,3.6,0.0,14.0,22.5,81,110,-5.7
Kevin Porter Jr.,20200228,CLE,0,NOP,116,CLE,104,30.73,7,19,0.368,2,8,0.25,0,0,,2,3,5,5,2,0,1,0,16,-8,.421,.421,.421,.000,6.6,13.0,9.4,24.4,3.2,0.0,5.0,27.3,97,115,1.1
Matthew Dellavedova,20200228,CLE,0,NOP,116,CLE,104,18.73,2,6,0.33299999999999996,2,3,0.667,1,2,0.5,1,0,1,6,0,0,3,1,7,+4,.509,.500,.500,.333,5.5,0.0,3.1,40.6,0.0,0.0,30.4,22.2,96,125,-4.5
Larry Nance Jr.,20200228,CLE,0,NOP,116,CLE,104,17.28,1,4,0.25,0,1,0.0,0,0,,2,3,5,2,0,0,0,0,2,-8,.250,.250,.250,.000,11.8,23.1,16.7,13.8,0.0,0.0,0.0,9.7,97,120,-5.8
Ante Žižić,20200228,CLE,0,NOP,116,CLE,104,9.95,2,3,0.667,0,0,,0,0,,0,3,3,2,0,0,1,1,4,+2,.667,.667,.000,.000,0.0,40.2,17.4,28.9,0.0,0.0,25.0,16.9,109,115,2.1
Alfonzo McKinnie,20200228,CLE,0,NOP,116,CLE,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan Windler,20200228,CLE,0,NOP,116,CLE,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
