Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Donovan Mitchell,20191207,UTA,1,UTA,126,MEM,112,32.97,9,17,0.529,2,4,0.5,2,2,1.0,1,3,4,3,0,0,7,2,22,+6,.615,.588,.235,.118,4.6,11.8,8.4,13.7,0.0,0.0,28.1,33.0,93,117,-11.4
Bojan Bogdanović,20191207,UTA,1,UTA,126,MEM,112,31.2,5,13,0.385,2,6,0.33299999999999996,7,7,1.0,1,5,6,2,0,0,4,1,19,+17,.591,.462,.462,.538,4.8,20.8,13.4,8.2,0.0,0.0,19.9,28.1,107,116,-8.0
Rudy Gobert,20191207,UTA,1,UTA,126,MEM,112,30.67,8,9,0.889,0,0,,3,4,0.75,2,9,11,5,0,0,1,4,19,+14,.883,.889,.000,.444,9.8,38.1,25.0,24.1,0.0,0.0,8.5,16.7,176,114,9.5
Royce O'Neale,20191207,UTA,1,UTA,126,MEM,112,27.55,5,5,1.0,4,4,1.0,0,0,,1,4,5,2,2,0,0,2,14,+5,1.400,1.400,.800,.000,5.4,18.8,12.6,9.6,3.5,0.0,0.0,7.9,268,109,17.0
Joe Ingles,20191207,UTA,1,UTA,126,MEM,112,27.45,4,9,0.444,2,5,0.4,2,2,1.0,0,1,1,10,4,0,3,3,12,+23,.607,.556,.556,.222,0.0,4.7,2.5,46.0,7.1,0.0,23.3,20.5,130,102,8.7
Jeff Green,20191207,UTA,1,UTA,126,MEM,112,25.78,7,9,0.778,5,6,0.833,0,0,,0,1,1,1,0,0,0,3,19,+22,1.056,1.056,.667,.000,0.0,5.0,2.7,5.8,0.0,0.0,0.0,15.2,198,118,11.1
Emmanuel Mudiay,20191207,UTA,1,UTA,126,MEM,112,21.73,3,6,0.5,2,3,0.667,3,3,1.0,0,3,3,7,0,0,3,3,11,+9,.751,.667,.500,.500,0.0,17.9,9.6,40.3,0.0,0.0,29.1,20.7,134,116,2.8
Georges Niang,20191207,UTA,1,UTA,126,MEM,112,16.03,2,5,0.4,2,5,0.4,0,0,,0,1,1,1,0,0,2,3,6,-2,.600,.600,1.000,.000,0.0,8.1,4.3,7.7,0.0,0.0,28.6,19.1,88,117,-9.7
Ed Davis,20191207,UTA,1,UTA,126,MEM,112,13.33,1,1,1.0,0,0,,0,0,,0,3,3,1,2,0,0,3,2,+6,1.000,1.000,.000,.000,0.0,29.2,15.7,8.7,7.3,0.0,0.0,3.3,215,99,7.8
Tony Bradley,20191207,UTA,1,UTA,126,MEM,112,3.88,1,4,0.25,0,0,,0,0,,4,0,4,0,0,0,0,0,2,-9,.250,.250,.000,.000,100.0,0.0,71.7,0.0,0.0,0.0,0.0,45.0,115,119,-28.2
Dante Exum,20191207,UTA,1,UTA,126,MEM,112,3.88,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,0,-9,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.7,0,117,-48.7
Miye Oni,20191207,UTA,1,UTA,126,MEM,112,3.88,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-9,,,,,0.0,33.4,17.9,0.0,0.0,0.0,,0.0,0,115,-2.1
Juwan Morgan,20191207,UTA,1,UTA,126,MEM,112,1.63,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-3,,,,,0.0,79.4,42.6,0.0,0.0,0.0,100.0,26.7,0,111,-28.1
