Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Gary Harris,20191222,DEN,0,DEN,128,LAL,104,34.27,7,10,0.7,1,3,0.33299999999999996,4,5,0.8,0,1,1,5,4,0,0,3,19,+18,.779,.750,.300,.500,0.0,3.1,1.6,19.9,6.1,0.0,0.0,15.1,173,110,11.2
Will Barton,20191222,DEN,0,DEN,128,LAL,104,31.82,4,12,0.33299999999999996,0,3,0.0,6,6,1.0,5,8,13,5,2,0,1,1,14,+5,.478,.333,.250,.500,17.1,26.8,22.0,19.4,3.3,0.0,6.4,20.8,132,105,2.7
Jamal Murray,20191222,DEN,0,DEN,128,LAL,104,31.77,3,11,0.273,0,6,0.0,0,0,,1,2,3,5,1,0,2,0,6,+16,.273,.273,.545,.000,3.4,6.7,5.1,18.7,1.6,0.0,15.4,17.4,80,118,-11.9
Nikola Jokić,20191222,DEN,0,DEN,128,LAL,104,27.38,5,8,0.625,1,1,1.0,7,7,1.0,3,3,6,5,1,1,1,3,18,+12,.812,.688,.125,.875,12.0,11.7,11.8,24.2,1.9,3.2,8.3,18.7,173,113,12.8
Paul Millsap,20191222,DEN,0,DEN,128,LAL,104,20.87,8,14,0.5710000000000001,3,4,0.75,2,2,1.0,0,1,1,0,0,0,0,3,21,+19,.706,.679,.286,.143,0.0,5.1,2.6,0.0,0.0,0.0,0.0,30.2,148,122,3.7
Jerami Grant,20191222,DEN,0,DEN,128,LAL,104,22.62,2,6,0.33299999999999996,2,3,0.667,2,2,1.0,0,3,3,1,1,0,1,1,8,+1,.581,.500,.500,.333,0.0,14.1,7.2,5.2,2.3,0.0,12.7,14.8,117,113,-3.0
Malik Beasley,20191222,DEN,0,DEN,128,LAL,104,21.58,6,11,0.545,3,7,0.429,1,2,0.5,0,2,2,2,1,0,0,1,16,+16,.673,.682,.636,.182,0.0,9.9,5.0,14.1,2.4,0.0,0.0,23.3,146,115,7.2
Monte Morris,20191222,DEN,0,DEN,128,LAL,104,19.85,4,10,0.4,1,4,0.25,0,0,,3,2,5,2,2,0,0,1,9,+17,.450,.450,.400,.000,16.5,10.7,13.6,13.7,5.2,0.0,0.0,21.4,126,108,2.7
Mason Plumlee,20191222,DEN,0,DEN,128,LAL,104,18.55,4,5,0.8,0,0,,2,2,1.0,2,3,5,5,1,0,2,4,10,+9,.850,.800,.000,.400,11.8,17.3,14.5,37.3,2.8,0.0,25.4,18.0,146,110,9.6
Michael Porter Jr.,20191222,DEN,0,DEN,128,LAL,104,5.1,1,2,0.5,0,0,,0,0,,0,1,1,0,0,1,0,2,2,-2,.500,.500,.000,.000,0.0,20.9,10.6,0.0,0.0,17.4,0.0,16.6,110,106,-7.8
Vlatko Čančar,20191222,DEN,0,DEN,128,LAL,104,2.07,0,1,0.0,0,0,,2,2,1.0,1,0,1,1,0,0,0,0,2,+3,.532,.000,.000,2.000,52.8,0.0,26.1,51.6,0.0,0.0,0.0,38.6,164,125,22.0
Juancho Hernangómez,20191222,DEN,0,DEN,128,LAL,104,2.07,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2,+3,.266,.000,1.000,2.000,52.8,51.6,52.2,0.0,0.0,0.0,34.7,59.1,61,101,-43.1
Torrey Craig,20191222,DEN,0,DEN,128,LAL,104,2.07,0,1,0.0,0,1,0.0,1,2,0.5,1,1,2,0,0,0,1,0,1,+3,1.000,1.000,.000,.000,52.8,0.0,26.1,0.0,0.0,0.0,0.0,20.5,210,125,19.2
