Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Fred VanVleet,20200202,TOR,1,TOR,129,CHI,102,32.22,5,11,0.455,2,6,0.33299999999999996,0,0,,2,2,4,8,1,0,3,3,12,+17,.545,.545,.545,.000,8.3,5.8,6.9,30.1,1.6,0.0,21.4,19.1,122,110,-1.0
Kyle Lowry,20200202,TOR,1,TOR,129,CHI,102,29.52,3,7,0.429,3,7,0.429,5,6,0.833,0,4,4,6,0,1,2,2,14,+14,.726,.643,1.000,.857,0.0,12.8,7.5,23.2,0.0,3.9,17.2,17.3,144,109,4.1
Pascal Siakam,20200202,TOR,1,TOR,129,CHI,102,27.98,6,14,0.429,0,2,0.0,5,5,1.0,5,4,9,5,0,0,2,1,17,+13,.525,.429,.143,.357,23.8,13.5,17.7,23.4,0.0,0.0,11.0,28.6,129,110,-0.6
Serge Ibaka,20200202,TOR,1,TOR,129,CHI,102,24.5,7,12,0.583,1,2,0.5,1,2,0.5,0,6,6,1,0,3,2,2,16,0,.621,.625,.167,.167,0.0,23.0,13.5,5.9,0.0,14.0,13.4,26.7,110,100,0.1
OG Anunoby,20200202,TOR,1,TOR,129,CHI,102,21.05,2,3,0.667,0,0,,0,0,,2,5,7,0,1,0,2,0,4,+6,.667,.667,.000,.000,12.7,22.4,18.3,0.0,2.4,0.0,40.0,10.4,94,101,-2.1
Terence Davis,20200202,TOR,1,TOR,129,CHI,102,28.38,12,15,0.8,6,7,0.857,1,2,0.5,2,2,4,1,0,0,2,4,31,+18,.976,1.000,.467,.133,9.4,6.6,7.8,6.3,0.0,0.0,11.2,27.7,161,113,14.8
Chris Boucher,20200202,TOR,1,TOR,129,CHI,102,24.52,5,10,0.5,1,4,0.25,4,4,1.0,1,4,5,1,2,0,1,3,15,+21,.638,.550,.400,.400,5.4,15.4,11.3,5.3,4.1,0.0,7.8,22.9,134,99,1.3
Patrick McCaw,20200202,TOR,1,TOR,129,CHI,102,22.95,3,5,0.6,2,3,0.667,2,2,1.0,0,2,2,2,1,0,0,0,10,+20,.850,.800,.600,.400,0.0,8.2,4.8,10.3,2.2,0.0,0.0,11.3,187,109,8.7
Matt Thomas,20200202,TOR,1,TOR,129,CHI,102,18.05,3,6,0.5,1,3,0.33299999999999996,0,0,,0,1,1,2,0,0,0,2,7,+18,.583,.583,.500,.000,0.0,5.2,3.1,13.6,0.0,0.0,0.0,14.6,140,114,-1.9
Stanley Johnson,20200202,TOR,1,TOR,129,CHI,102,4.43,0,0,,0,0,,0,0,,0,2,2,1,0,1,0,1,0,+2,,,,,0.0,42.5,24.9,23.0,0.0,25.8,,0.0,234,84,14.9
Oshae Brissett,20200202,TOR,1,TOR,129,CHI,102,3.2,1,1,1.0,0,0,,0,0,,0,1,1,0,1,0,1,0,2,+3,1.000,1.000,.000,.000,0.0,29.4,17.2,0.0,15.6,0.0,50.0,27.5,69,66,11.8
Paul Watson,20200202,TOR,1,TOR,129,CHI,102,3.2,0,0,,0,0,,1,2,0.5,0,1,1,1,0,0,0,0,1,+3,.568,,,,0.0,29.4,17.2,31.9,0.0,0.0,0.0,12.1,154,102,9.3
Malcolm Miller,20200202,TOR,1,TOR,129,CHI,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
