Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Mikal Bridges,20230130,PHO,1,PHO,114,TOR,106,38.93,12,19,0.632,3,4,0.75,2,2,1.0,0,3,3,6,3,1,2,1,29,+4,.729,.711,.211,.105,0.0,8.2,4.3,26.2,4.0,2.2,9.1,24.9,141,114,13.3
Chris Paul,20230130,PHO,1,PHO,114,TOR,106,34.67,5,11,0.455,4,7,0.5710000000000001,5,5,1.0,0,4,4,9,0,2,3,3,19,+3,.720,.636,.636,.455,0.0,12.3,6.4,34.5,0.0,4.9,18.5,20.7,137,119,6.6
Deandre Ayton,20230130,PHO,1,PHO,114,TOR,106,31.12,9,17,0.529,0,0,,4,4,1.0,5,8,13,2,0,0,1,2,22,+1,.586,.529,.000,.235,18.8,27.4,23.3,10.6,0.0,0.0,5.1,28.2,131,115,1.0
Torrey Craig,20230130,PHO,1,PHO,114,TOR,106,26.15,1,5,0.2,0,1,0.0,0,0,,3,5,8,4,0,0,2,3,2,+4,.200,.200,.200,.000,13.4,20.4,17.1,17.8,0.0,0.0,28.6,11.9,83,118,-8.7
Cameron Johnson,20230130,PHO,1,PHO,114,TOR,106,25.75,1,9,0.111,1,6,0.16699999999999998,1,2,0.5,0,3,3,0,2,0,0,1,4,+6,.202,.167,.667,.222,0.0,12.4,6.5,0.0,4.1,0.0,0.0,17.0,51,113,-13.3
Ish Wainright,20230130,PHO,1,PHO,114,TOR,106,19.97,3,4,0.75,1,2,0.5,0,0,,0,3,3,3,3,0,0,1,7,+3,.875,.875,.500,.000,0.0,16.0,8.4,20.2,7.9,0.0,0.0,8.9,187,103,15.3
Damion Lee,20230130,PHO,1,PHO,114,TOR,106,18.6,4,9,0.444,2,6,0.33299999999999996,1,2,0.5,1,1,2,1,1,1,0,1,11,+10,.557,.556,.667,.222,6.3,5.7,6.0,7.9,2.8,4.6,0.0,23.6,126,116,5.3
Dario Šarić,20230130,PHO,1,PHO,114,TOR,106,14.43,4,6,0.667,0,1,0.0,3,4,0.75,1,2,3,0,0,0,0,2,11,0,.709,.667,.167,.667,8.1,14.8,11.6,0.0,0.0,0.0,0.0,23.8,152,121,1.1
Jock Landale,20230130,PHO,1,PHO,114,TOR,106,8.92,2,3,0.667,0,1,0.0,0,0,,0,0,0,0,1,0,1,0,4,+4,.667,.667,.333,.000,0.0,0.0,0.0,0.0,5.9,0.0,25.0,19.9,89,114,-3.3
Saben Lee,20230130,PHO,1,PHO,114,TOR,106,8.18,1,1,1.0,0,0,,0,0,,1,0,1,2,0,0,1,0,2,+2,1.000,1.000,.000,.000,14.3,0.0,6.8,31.6,0.0,0.0,50.0,10.8,129,127,0.9
Bismack Biyombo,20230130,PHO,1,PHO,114,TOR,106,7.38,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,1,0,0,+1,.000,.000,.000,.000,15.9,0.0,7.6,0.0,0.0,0.0,50.0,12.0,36,127,-19.5
Josh Okogie,20230130,PHO,1,PHO,114,TOR,106,5.83,1,2,0.5,0,0,,1,2,0.5,1,0,1,1,0,0,1,2,3,+2,.521,.500,.000,1.000,20.1,0.0,9.6,23.7,0.0,0.0,25.8,29.5,100,127,-12.1
