Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
De'Aaron Fox,20230201,SAC,0,SAC,119,SAS,109,38.33,13,23,0.565,2,4,0.5,3,3,1.0,1,1,2,10,3,1,1,3,31,+17,.637,.609,.174,.130,3.3,3.5,3.4,39.5,3.8,2.0,3.9,29.5,136,107,12.1
Domantas Sabonis,20230201,SAC,0,SAC,119,SAS,109,36.68,15,20,0.75,1,2,0.5,3,5,0.6,2,9,11,4,2,2,3,3,34,+4,.766,.775,.100,.250,6.9,32.7,19.5,18.4,2.6,4.1,11.9,30.7,136,103,12.4
Harrison Barnes,20230201,SAC,0,SAC,119,SAS,109,35.85,5,9,0.556,2,4,0.5,2,2,1.0,1,5,6,1,1,0,2,0,14,+20,.709,.667,.444,.222,3.5,18.6,10.9,3.2,1.3,0.0,16.8,14.8,119,112,-1.6
Keegan Murray,20230201,SAC,0,SAC,119,SAS,109,27.28,0,8,0.0,0,6,0.0,2,4,0.5,1,6,7,2,0,0,0,2,2,+5,.102,.000,.750,.500,4.6,29.3,16.6,7.3,0.0,0.0,0.0,16.0,45,113,-16.6
Kevin Huerter,20230201,SAC,0,SAC,119,SAS,109,18.55,2,5,0.4,1,3,0.33299999999999996,0,0,,1,0,1,2,0,0,0,1,5,+1,.500,.500,.600,.000,6.8,0.0,3.5,12.1,0.0,0.0,0.0,12.1,122,117,-4.5
Malik Monk,20230201,SAC,0,SAC,119,SAS,109,32.88,8,13,0.615,2,3,0.667,4,4,1.0,0,3,3,5,3,0,2,1,22,+9,.745,.692,.231,.308,0.0,12.2,5.9,20.1,4.4,0.0,11.9,22.8,136,106,8.3
Trey Lyles,20230201,SAC,0,SAC,119,SAS,109,20.13,2,3,0.667,0,1,0.0,1,1,1.0,0,1,1,0,0,0,1,0,5,+3,.727,.667,.333,.333,0.0,6.6,3.2,0.0,0.0,0.0,22.5,9.9,107,116,-7.5
Chimezie Metu,20230201,SAC,0,SAC,119,SAS,109,11.32,2,5,0.4,0,2,0.0,0,0,,0,3,3,0,0,0,0,2,4,+6,.400,.400,.400,.000,0.0,35.3,17.2,0.0,0.0,0.0,0.0,19.8,80,112,-13.7
Davion Mitchell,20230201,SAC,0,SAC,119,SAS,109,9.67,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,-7,.000,.000,.500,.000,0.0,0.0,0.0,10.3,0.0,0.0,0.0,9.3,31,117,-14.4
Terence Davis,20230201,SAC,0,SAC,119,SAS,109,9.3,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,1,0,0,1,2,-8,.500,.500,.500,.000,0.0,0.0,0.0,0.0,5.2,0.0,0.0,9.6,99,106,-4.8
