Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Damian Lillard,20221216,POR,0,DAL,130,POR,110,24.35,6,14,0.429,3,8,0.375,9,10,0.9,0,1,1,3,0,0,2,2,24,-14,.652,.536,.571,.714,0.0,5.6,2.4,21.8,0.0,0.0,9.8,35.9,126,134,4.6
Anfernee Simons,20221216,POR,0,DAL,130,POR,110,23.62,3,10,0.3,1,6,0.16699999999999998,0,0,,0,2,2,3,0,0,2,2,7,-21,.350,.350,.600,.000,0.0,11.6,5.0,18.5,0.0,0.0,16.7,21.8,72,133,-14.1
Josh Hart,20221216,POR,0,DAL,130,POR,110,21.9,3,3,1.0,0,0,,0,1,0.0,2,2,4,1,0,0,1,3,6,-9,.872,1.000,.000,.333,9.3,12.5,10.7,6.8,0.0,0.0,22.5,8.7,140,133,-4.7
Jusuf Nurkić,20221216,POR,0,DAL,130,POR,110,21.88,6,8,0.75,1,1,1.0,3,5,0.6,2,4,6,1,1,0,2,4,16,-3,.784,.813,.125,.625,9.3,25.1,16.0,8.5,2.2,0.0,16.4,23.9,131,127,3.2
Jerami Grant,20221216,POR,0,DAL,130,POR,110,20.88,2,9,0.222,1,3,0.33299999999999996,2,2,1.0,0,0,0,1,0,0,0,0,7,-29,.354,.278,.333,.222,0.0,0.0,0.0,6.7,0.0,0.0,0.0,20.3,83,134,-11.0
Shaedon Sharpe,20221216,POR,0,DAL,130,POR,110,29.35,4,12,0.33299999999999996,2,5,0.4,0,0,,1,0,1,1,0,0,0,2,10,-10,.417,.417,.417,.000,3.5,0.0,2.0,5.0,0.0,0.0,0.0,17.5,95,134,-8.6
Trendon Watford,20221216,POR,0,DAL,130,POR,110,24.43,5,8,0.625,2,3,0.667,4,5,0.8,0,11,11,6,2,0,0,1,16,+6,.784,.750,.375,.625,0.0,61.7,26.4,40.4,3.9,0.0,0.0,17.9,173,121,20.3
Keon Johnson,20221216,POR,0,DAL,130,POR,110,18.68,5,11,0.455,2,7,0.28600000000000003,1,2,0.5,0,3,3,3,0,0,1,2,13,+5,.547,.545,.636,.182,0.0,22.0,9.4,29.5,0.0,0.0,7.8,29.5,110,133,-1.1
Justise Winslow,20221216,POR,0,DAL,130,POR,110,17.9,2,5,0.4,1,3,0.33299999999999996,0,0,,1,2,3,0,0,1,2,3,5,-17,.500,.500,.600,.000,5.7,15.3,9.8,0.0,0.0,7.1,28.6,16.8,75,128,-10.7
Drew Eubanks,20221216,POR,0,DAL,130,POR,110,12.98,2,2,1.0,0,0,,0,0,,1,3,4,1,0,0,0,2,4,-18,1.000,1.000,.000,.000,7.9,31.7,18.0,11.7,0.0,0.0,0.0,6.6,209,132,1.1
Greg Brown III,20221216,POR,0,DAL,130,POR,110,12.0,1,4,0.25,0,0,,0,0,,1,3,4,0,1,1,2,0,2,+5,.250,.250,.000,.000,8.5,34.3,19.5,0.0,4.0,10.5,33.3,21.4,45,115,-11.5
Jabari Walker,20221216,POR,0,DAL,130,POR,110,12.0,0,3,0.0,0,1,0.0,0,0,,2,1,3,1,0,0,0,1,0,+5,.000,.000,.333,.000,17.0,11.4,14.6,10.3,0.0,0.0,0.0,10.7,64,133,-13.2
