Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Anthony Edwards,20230119,MIN,1,MIN,128,TOR,126,39.65,5,16,0.313,2,8,0.25,11,12,0.917,0,5,5,7,3,0,5,3,23,+12,.540,.375,.500,.750,0.0,16.4,8.1,21.8,3.5,0.0,19.0,27.9,105,120,-4.6
Jaden McDaniels,20230119,MIN,1,MIN,128,TOR,126,37.28,7,14,0.5,4,7,0.5710000000000001,0,0,,3,4,7,1,1,1,0,4,18,+5,.643,.643,.500,.000,10.2,13.9,12.0,3.6,1.2,2.2,0.0,15.8,136,124,-0.4
D'Angelo Russell,20230119,MIN,1,MIN,128,TOR,126,33.8,8,15,0.5329999999999999,5,10,0.5,4,4,1.0,1,0,1,6,2,1,4,2,25,+2,.746,.700,.667,.267,3.7,0.0,1.9,25.3,2.7,2.4,19.3,25.8,127,123,5.3
Kyle Anderson,20230119,MIN,1,MIN,128,TOR,126,33.52,8,9,0.889,2,2,1.0,2,3,0.667,2,8,10,6,2,1,1,1,20,+15,.969,1.000,.222,.333,7.5,31.0,19.1,25.6,2.8,2.4,8.8,14.2,183,118,13.9
Naz Reid,20230119,MIN,1,MIN,128,TOR,126,22.08,2,6,0.33299999999999996,1,1,1.0,0,0,,0,7,7,2,2,1,4,3,5,+16,.417,.417,.167,.000,0.0,41.1,20.3,10.7,4.2,3.7,40.0,19.0,58,112,-9.3
Taurean Prince,20230119,MIN,1,MIN,128,TOR,126,23.63,3,6,0.5,0,3,0.0,0,0,,0,0,0,4,0,1,1,3,6,-23,.500,.500,.500,.000,0.0,0.0,0.0,20.9,0.0,3.4,14.3,12.5,110,128,-6.2
Jaylen Nowell,20230119,MIN,1,MIN,128,TOR,126,17.78,5,10,0.5,1,4,0.25,2,2,1.0,0,1,1,3,2,0,0,0,13,0,.597,.550,.400,.200,0.0,7.3,3.6,25.7,5.2,0.0,0.0,25.7,132,118,6.4
Luka Garza,20230119,MIN,1,MIN,128,TOR,126,14.38,3,5,0.6,1,2,0.5,0,0,,0,1,1,0,0,0,0,3,7,-1,.700,.700,.400,.000,0.0,9.0,4.4,0.0,0.0,0.0,0.0,14.6,131,129,-7.4
Nathan Knight,20230119,MIN,1,MIN,128,TOR,126,8.62,3,5,0.6,0,0,,2,2,1.0,2,2,4,0,0,0,0,1,8,-7,.680,.600,.000,.400,29.3,30.1,29.7,0.0,0.0,0.0,0.0,28.7,152,126,0.9
Matt Ryan,20230119,MIN,1,MIN,128,TOR,126,5.82,1,2,0.5,1,2,0.5,0,0,,0,1,1,2,0,0,0,0,3,-3,.750,.750,1.000,.000,0.0,22.3,11.0,44.9,0.0,0.0,0.0,14.5,174,127,12.0
Wendell Moore Jr.,20230119,MIN,1,MIN,128,TOR,126,3.43,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0,131,-21.8
