Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
LeBron James,20221223,LAL,1,CHO,134,LAL,130,33.93,15,23,0.652,4,8,0.5,0,2,0.0,0,2,2,8,1,0,3,2,34,-6,.712,.739,.348,.087,0.0,6.9,3.4,42.3,1.4,0.0,11.2,32.0,136,129,10.1
Thomas Bryant,20221223,LAL,1,CHO,134,LAL,130,33.48,3,8,0.375,2,3,0.667,0,0,,0,13,13,1,0,0,2,2,8,+11,.500,.500,.375,.000,0.0,45.5,22.5,3.3,0.0,0.0,20.0,12.1,86,124,-7.2
Patrick Beverley,20221223,LAL,1,CHO,134,LAL,130,29.85,4,5,0.8,3,3,1.0,0,0,,2,4,6,3,1,0,1,2,11,-8,1.100,1.100,.600,.000,7.7,15.7,11.6,11.6,1.5,0.0,16.7,8.1,184,127,6.6
Lonnie Walker IV,20221223,LAL,1,CHO,134,LAL,130,27.42,4,13,0.308,3,9,0.33299999999999996,4,5,0.8,2,1,3,1,1,0,1,1,15,+8,.493,.423,.692,.385,8.3,4.3,6.3,4.3,1.7,0.0,6.2,23.9,112,129,-5.4
Dennis Schröder,20221223,LAL,1,CHO,134,LAL,130,26.68,4,10,0.4,1,5,0.2,0,0,,0,4,4,5,0,0,2,4,9,-8,.450,.450,.500,.000,0.0,17.6,8.7,22.0,0.0,0.0,16.7,18.2,101,130,-10.0
Austin Reaves,20221223,LAL,1,CHO,134,LAL,130,28.67,6,10,0.6,3,6,0.5,5,7,0.7140000000000001,1,1,2,2,1,0,3,0,20,+3,.765,.750,.600,.700,4.0,4.1,4.0,8.8,1.6,0.0,18.7,22.7,129,129,2.5
Russell Westbrook,20221223,LAL,1,CHO,134,LAL,130,24.58,6,12,0.5,2,4,0.5,3,4,0.75,2,3,5,7,1,0,3,2,17,+8,.618,.583,.333,.333,9.3,14.3,11.8,37.7,1.9,0.0,17.9,27.6,127,126,3.9
Wenyen Gabriel,20221223,LAL,1,CHO,134,LAL,130,16.42,5,5,1.0,0,0,,3,4,0.75,5,2,7,0,0,1,1,3,13,-6,.962,1.000,.000,.800,34.8,14.3,24.7,0.0,0.0,5.5,12.9,19.1,176,127,6.2
Max Christie,20221223,LAL,1,CHO,134,LAL,130,10.28,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,0,-11,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.9,0,133,-16.6
Troy Brown Jr.,20221223,LAL,1,CHO,134,LAL,130,8.68,1,5,0.2,1,5,0.2,0,0,,0,0,0,0,0,0,0,2,3,-11,.300,.300,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,70,133,-20.7
