Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Dennis Schröder,20230125,LAL,1,LAL,113,SAS,104,37.53,3,12,0.25,1,6,0.16699999999999998,2,3,0.667,3,5,8,5,4,2,3,3,9,+15,.338,.292,.500,.250,9.1,10.3,9.8,17.7,4.8,3.6,18.4,17.1,82,93,-1.7
LeBron James,20230125,LAL,1,LAL,113,SAS,104,35.32,8,20,0.4,1,6,0.16699999999999998,3,4,0.75,1,8,9,11,0,0,6,0,20,+2,.460,.425,.300,.200,3.2,17.5,11.8,51.3,0.0,0.0,21.6,30.9,93,102,-2.5
Patrick Beverley,20230125,LAL,1,LAL,113,SAS,104,23.62,6,12,0.5,3,7,0.429,3,4,0.75,0,2,2,1,2,1,2,0,18,-4,.654,.625,.583,.333,0.0,6.6,3.9,7.3,3.8,2.8,12.7,26.2,114,97,6.9
Thomas Bryant,20230125,LAL,1,LAL,113,SAS,104,21.05,2,3,0.667,0,0,,4,4,1.0,0,5,5,0,1,1,0,3,8,+1,.840,.667,.000,1.333,0.0,18.4,11.0,0.0,2.1,3.2,0.0,8.9,181,95,0.1
Troy Brown Jr.,20230125,LAL,1,LAL,113,SAS,104,20.57,2,4,0.5,2,3,0.667,0,0,,1,6,7,1,1,0,0,1,6,+3,.750,.750,.750,.000,5.6,22.6,15.7,6.6,2.2,0.0,0.0,7.6,160,95,4.3
Russell Westbrook,20230125,LAL,1,LAL,113,SAS,104,27.88,7,15,0.467,0,3,0.0,0,0,,0,2,2,4,1,0,3,4,14,-10,.467,.467,.200,.000,0.0,5.6,3.3,24.6,1.6,0.0,16.7,25.4,88,104,-9.1
Anthony Davis,20230125,LAL,1,LAL,113,SAS,104,26.2,7,15,0.467,1,3,0.33299999999999996,6,7,0.857,5,7,12,1,1,4,3,2,21,+8,.581,.500,.200,.467,21.8,20.7,21.1,6.7,1.7,10.2,14.2,31.6,113,90,4.7
Max Christie,20230125,LAL,1,LAL,113,SAS,104,24.38,1,2,0.5,1,2,0.5,2,2,1.0,0,4,4,1,1,1,1,0,5,+13,.868,.750,1.000,1.000,0.0,12.7,7.6,5.2,1.8,2.7,25.8,6.3,133,99,1.3
Rui Hachimura,20230125,LAL,1,LAL,113,SAS,104,21.52,4,7,0.5710000000000001,1,3,0.33299999999999996,3,6,0.5,1,5,6,1,1,0,0,0,12,+17,.622,.643,.429,.857,5.3,18.0,12.9,7.2,2.1,0.0,0.0,17.6,133,97,4.3
Wenyen Gabriel,20230125,LAL,1,LAL,113,SAS,104,0.75,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,,,,,0.0,100.0,61.5,0.0,0.0,0.0,,0.0,0,60,1.7
Juan Toscano-Anderson,20230125,LAL,1,LAL,113,SAS,104,0.75,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.4,0,111,-65.4
Damian Jones,20230125,LAL,1,LAL,113,SAS,104,0.43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-8.0
