Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Dejounte Murray,20221109,ATL,1,UTA,125,ATL,119,37.82,11,20,0.55,1,5,0.2,3,4,0.75,1,5,6,5,0,1,3,4,26,-7,.597,.575,.250,.200,2.5,12.7,7.5,17.1,0.0,2.3,12.1,25.2,118,124,0.5
Trae Young,20221109,ATL,1,UTA,125,ATL,119,35.75,10,28,0.35700000000000004,2,5,0.4,0,0,,1,3,4,9,2,0,2,0,22,+8,.393,.393,.179,.000,2.6,8.1,5.3,32.2,2.6,0.0,6.7,32.3,98,121,-0.5
De'Andre Hunter,20221109,ATL,1,UTA,125,ATL,119,32.57,9,15,0.6,1,6,0.16699999999999998,3,3,1.0,0,3,3,0,1,0,1,1,22,+10,.674,.633,.400,.200,0.0,8.8,4.4,0.0,1.4,0.0,5.8,20.4,134,123,1.7
John Collins,20221109,ATL,1,UTA,125,ATL,119,28.27,6,8,0.75,1,1,1.0,2,2,1.0,1,3,4,3,0,0,0,2,15,+19,.845,.813,.125,.250,3.3,10.2,6.7,12.5,0.0,0.0,0.0,12.1,182,126,6.9
Clint Capela,20221109,ATL,1,UTA,125,ATL,119,26.18,7,13,0.5379999999999999,0,0,,1,2,0.5,10,9,19,1,0,2,1,1,15,+7,.540,.538,.000,.154,35.9,33.0,34.5,4.8,0.0,6.7,6.7,21.9,130,114,3.7
Onyeka Okongwu,20221109,ATL,1,UTA,125,ATL,119,19.98,2,4,0.5,0,0,,0,0,,1,4,5,3,1,1,0,2,4,-17,.500,.500,.000,.000,4.7,19.2,11.9,15.6,2.3,4.4,0.0,7.7,138,115,3.6
Jalen Johnson,20221109,ATL,1,UTA,125,ATL,119,19.5,0,5,0.0,0,1,0.0,0,0,,1,4,5,1,1,1,0,2,0,-22,.000,.000,.200,.000,4.8,19.7,12.2,4.8,2.4,4.5,0.0,9.9,30,114,-10.4
Justin Holiday,20221109,ATL,1,UTA,125,ATL,119,19.1,4,9,0.444,2,6,0.33299999999999996,0,0,,0,2,2,0,0,0,2,2,10,-14,.556,.556,.667,.000,0.0,10.1,5.0,0.0,0.0,0.0,18.2,22.1,93,126,-8.3
AJ Griffin,20221109,ATL,1,UTA,125,ATL,119,10.48,1,5,0.2,1,4,0.25,0,0,,1,2,3,0,0,0,0,1,3,-18,.300,.300,.800,.000,9.0,18.3,13.6,0.0,0.0,0.0,0.0,18.3,85,123,-10.9
Aaron Holiday,20221109,ATL,1,UTA,125,ATL,119,10.35,1,2,0.5,0,0,,0,0,,1,2,3,2,0,0,2,1,2,+4,.500,.500,.000,.000,9.1,18.6,13.8,20.0,0.0,0.0,50.0,14.9,77,123,-8.8
