Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Luguentz Dort,20221023,OKC,1,MIN,116,OKC,106,29.9,6,15,0.4,2,7,0.28600000000000003,6,6,1.0,1,2,3,2,2,0,2,1,20,-29,.567,.467,.467,.400,3.0,7.5,5.0,10.2,3.2,0.0,10.2,27.6,109,114,1.2
Tre Mann,20221023,OKC,1,MIN,116,OKC,106,27.53,5,12,0.41700000000000004,0,6,0.0,0,1,0.0,2,1,3,3,1,0,2,3,10,-3,.402,.417,.500,.083,6.6,4.1,5.4,16.2,1.7,0.0,13.9,22.0,84,118,-9.1
Jeremiah Robinson-Earl,20221023,OKC,1,MIN,116,OKC,106,25.57,5,6,0.833,3,4,0.75,2,2,1.0,0,2,2,3,1,0,0,2,15,-9,1.090,1.083,.667,.333,0.0,8.7,3.9,17.8,1.9,0.0,0.0,11.3,216,117,12.8
Josh Giddey,20221023,OKC,1,MIN,116,OKC,106,21.7,5,11,0.455,0,2,0.0,0,0,,0,2,2,5,0,0,4,2,10,-15,.455,.455,.182,.000,0.0,10.3,4.6,36.9,0.0,0.0,26.7,29.0,78,120,-9.9
Kenrich Williams,20221023,OKC,1,MIN,116,OKC,106,18.38,3,8,0.375,0,2,0.0,0,2,0.0,0,2,2,1,1,0,1,0,6,-9,.338,.375,.250,.250,0.0,12.1,5.4,7.9,2.6,0.0,10.1,22.6,65,115,-10.6
Aaron Wiggins,20221023,OKC,1,MIN,116,OKC,106,25.33,1,3,0.33299999999999996,0,2,0.0,3,4,0.75,0,2,2,1,0,1,0,0,5,-7,.525,.333,.667,1.333,0.0,8.8,3.9,4.8,0.0,3.5,0.0,7.9,121,119,-5.1
Ousmane Dieng,20221023,OKC,1,MIN,116,OKC,106,23.45,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,5,6,3,1,2,1,2,5,+15,.417,.417,.500,.000,3.9,23.8,12.8,16.6,2.0,7.6,14.3,12.5,93,108,0.6
Lindy Waters III,20221023,OKC,1,MIN,116,OKC,106,13.7,1,6,0.16699999999999998,1,6,0.16699999999999998,0,0,,1,0,1,0,0,0,0,0,3,+3,.250,.250,1.000,.000,6.6,0.0,3.6,0.0,0.0,0.0,0.0,18.4,64,124,-14.2
Aleksej Pokusevski,20221023,OKC,1,MIN,116,OKC,106,13.18,1,6,0.16699999999999998,0,2,0.0,0,0,,1,1,2,0,0,0,1,0,2,-22,.167,.167,.333,.000,6.9,8.5,7.6,0.0,0.0,0.0,14.3,22.3,40,122,-22.2
Eugene Omoruyi,20221023,OKC,1,MIN,116,OKC,106,11.88,5,7,0.7140000000000001,1,2,0.5,2,3,0.667,1,2,3,1,0,0,0,2,13,+5,.781,.786,.286,.429,7.6,18.8,12.6,19.4,0.0,0.0,0.0,29.4,155,118,14.4
Mike Muscala,20221023,OKC,1,MIN,116,OKC,106,11.27,4,6,0.667,1,3,0.33299999999999996,2,2,1.0,1,8,9,0,0,1,0,1,11,+10,.799,.750,.500,.333,8.0,79.3,39.9,0.0,0.0,7.9,0.0,25.7,159,99,18.7
Jaylin Williams,20221023,OKC,1,MIN,116,OKC,106,7.62,2,4,0.5,0,0,,0,1,0.0,3,3,6,2,0,0,0,2,4,+13,.450,.500,.000,.250,35.7,44.0,39.4,44.4,0.0,0.0,0.0,24.5,127,111,6.1
Isaiah Joe,20221023,OKC,1,MIN,116,OKC,106,6.03,1,3,0.33299999999999996,0,2,0.0,0,0,,0,1,1,3,1,0,0,0,2,+10,.333,.333,.667,.000,0.0,18.5,8.3,72.2,7.9,0.0,0.0,20.9,106,102,14.2
Darius Bazley,20221023,OKC,1,MIN,116,OKC,106,4.45,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-12,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0,124,-18.1
Shai Gilgeous-Alexander,20221023,OKC,1,MIN,116,OKC,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
