Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Caleb Martin,20221120,MIA,0,CLE,113,MIA,87,34.25,7,12,0.583,1,5,0.2,2,2,1.0,2,1,3,2,0,0,2,2,17,-12,.660,.625,.417,.167,6.0,4.4,5.3,13.2,0.0,0.0,13.4,19.7,120,129,0.3
Max Strus,20221120,MIA,0,CLE,113,MIA,87,32.97,3,9,0.33299999999999996,2,5,0.4,0,0,,0,0,0,2,1,0,1,2,8,-20,.444,.444,.556,.000,0.0,0.0,0.0,10.9,1.6,0.0,10.0,13.8,88,127,-5.2
Nikola Jović,20221120,MIA,0,CLE,113,MIA,87,32.22,2,9,0.222,1,6,0.16699999999999998,2,2,1.0,2,2,4,5,1,0,1,2,7,-7,.354,.278,.667,.222,6.3,9.3,7.5,26.6,1.6,0.0,9.2,15.3,93,124,-1.8
Kyle Lowry,20221120,MIA,0,CLE,113,MIA,87,31.12,2,10,0.2,1,7,0.14300000000000002,4,5,0.8,1,3,4,3,0,1,5,1,9,-21,.369,.250,.700,.500,3.3,14.5,7.8,16.6,0.0,3.4,29.1,25.1,65,125,-11.8
Bam Adebayo,20221120,MIA,0,CLE,113,MIA,87,26.97,7,14,0.5,0,0,,7,7,1.0,2,4,6,3,0,1,3,2,21,-20,.615,.500,.000,.500,7.6,22.2,13.5,28.8,0.0,3.9,14.9,33.8,115,122,6.4
Haywood Highsmith,20221120,MIA,0,CLE,113,MIA,87,28.63,0,3,0.0,0,2,0.0,0,2,0.0,1,3,4,0,1,0,0,2,0,-23,.000,.000,.667,.667,3.6,15.7,8.5,0.0,1.8,0.0,0.0,6.2,17,122,-10.7
Duncan Robinson,20221120,MIA,0,CLE,113,MIA,87,20.92,3,6,0.5,1,3,0.33299999999999996,0,0,,0,1,1,0,0,0,2,3,7,-22,.583,.583,.500,.000,0.0,7.2,2.9,0.0,0.0,0.0,25.0,17.4,81,128,-10.5
Dewayne Dedmon,20221120,MIA,0,CLE,113,MIA,87,13.13,3,8,0.375,0,2,0.0,4,4,1.0,1,4,5,0,1,1,1,0,10,-10,.512,.375,.250,.500,7.8,45.7,23.1,0.0,4.0,7.9,9.3,37.2,102,105,5.3
Jamal Cain,20221120,MIA,0,CLE,113,MIA,87,11.9,4,6,0.667,0,0,,0,0,,1,0,1,1,1,0,1,2,8,+1,.667,.667,.000,.000,8.6,0.0,5.1,27.1,4.4,0.0,14.3,26.7,113,120,6.0
Orlando Robinson,20221120,MIA,0,CLE,113,MIA,87,7.88,0,3,0.0,0,1,0.0,0,0,,1,1,2,1,1,0,0,0,0,+4,.000,.000,.333,.000,13.0,19.0,15.4,19.6,6.6,0.0,0.0,17.3,37,110,-6.6
