Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jalen Williams,20230103,OKC,1,OKC,150,BOS,117,33.22,10,18,0.556,0,4,0.0,1,3,0.33299999999999996,0,3,3,6,4,0,0,3,21,+22,.543,.556,.222,.167,0.0,9.4,5.3,19.9,5.4,0.0,0.0,23.1,129,106,2.0
Aaron Wiggins,20230103,OKC,1,OKC,150,BOS,117,32.38,7,8,0.875,2,2,1.0,1,1,1.0,2,4,6,3,0,0,2,0,17,+22,1.007,1.000,.250,.125,8.2,12.9,10.8,9.3,0.0,0.0,19.2,12.8,166,117,4.9
Luguentz Dort,20230103,OKC,1,OKC,150,BOS,117,28.33,8,15,0.5329999999999999,3,6,0.5,4,5,0.8,3,2,5,3,2,0,3,1,23,+31,.669,.633,.400,.333,14.1,7.4,10.3,11.4,3.2,0.0,14.9,28.4,128,111,2.6
Josh Giddey,20230103,OKC,1,OKC,150,BOS,117,24.4,10,15,0.667,3,5,0.6,2,2,1.0,0,5,5,5,2,0,0,2,25,+19,.787,.767,.333,.133,0.0,21.4,12.0,25.7,3.7,0.0,0.0,25.9,169,106,16.6
Kenrich Williams,20230103,OKC,1,OKC,150,BOS,117,23.73,3,6,0.5,2,3,0.667,2,2,1.0,2,3,5,3,1,0,1,3,10,+14,.727,.667,.500,.333,11.2,13.2,12.3,11.7,1.9,0.0,12.7,13.2,152,113,2.5
Tre Mann,20230103,OKC,1,OKC,150,BOS,117,32.27,8,11,0.727,5,8,0.625,0,1,0.0,0,6,6,3,3,2,3,2,21,+31,.918,.955,.727,.091,0.0,19.4,10.9,9.7,4.2,6.2,20.8,17.8,138,102,11.7
Isaiah Joe,20230103,OKC,1,OKC,150,BOS,117,27.82,8,13,0.615,3,7,0.429,2,4,0.5,1,3,4,4,0,0,1,2,21,+18,.711,.731,.538,.308,4.8,11.3,8.4,15.6,0.0,0.0,6.3,22.5,145,118,2.6
Jaylin Williams,20230103,OKC,1,OKC,150,BOS,117,16.1,3,6,0.5,2,3,0.667,0,0,,1,6,7,3,2,0,1,4,8,+12,.667,.667,.500,.000,8.3,38.9,25.5,18.2,5.6,0.0,14.3,17.3,137,97,7.5
Mike Muscala,20230103,OKC,1,OKC,150,BOS,117,13.03,0,3,0.0,0,2,0.0,0,0,,0,2,2,0,0,1,1,5,0,+3,.000,.000,.667,.000,0.0,16.0,9.0,0.0,0.0,7.7,25.0,12.2,0,111,-23.4
Darius Bazley,20230103,OKC,1,OKC,150,BOS,117,8.67,1,3,0.33299999999999996,0,0,,2,4,0.5,0,1,1,1,0,0,1,1,4,-7,.420,.333,.000,1.333,0.0,12.0,6.8,10.6,0.0,0.0,17.4,26.4,85,117,-15.9
Shai Gilgeous-Alexander,20230103,OKC,1,OKC,150,BOS,117,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
