Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jarred Vanderbilt,20221028,UTA,0,DEN,117,UTA,101,28.32,3,7,0.429,0,0,,1,2,0.5,0,7,7,2,0,1,1,2,7,-16,.444,.429,.000,.286,0.0,25.2,12.4,10.3,0.0,3.5,11.3,13.9,86,121,-6.4
Lauri Markkanen,20221028,UTA,0,DEN,117,UTA,101,25.93,7,14,0.5,3,6,0.5,0,0,,2,8,10,1,0,0,3,3,17,-10,.607,.607,.429,.000,7.6,31.5,19.3,7.4,0.0,0.0,17.6,29.0,96,119,-1.7
Mike Conley,20221028,UTA,0,DEN,117,UTA,101,23.47,4,7,0.5710000000000001,4,5,0.8,2,2,1.0,1,1,2,5,0,0,0,2,14,-4,.888,.857,.714,.286,4.2,4.4,4.3,34.3,0.0,0.0,0.0,14.9,182,132,10.8
Jordan Clarkson,20221028,UTA,0,DEN,117,UTA,101,22.4,1,10,0.1,0,7,0.0,4,5,0.8,0,5,5,3,1,2,1,3,6,-3,.246,.100,.700,.500,0.0,22.8,11.2,17.9,2.2,8.9,7.6,26.1,61,114,-9.3
Kelly Olynyk,20221028,UTA,0,DEN,117,UTA,101,20.47,3,6,0.5,1,3,0.33299999999999996,0,0,,1,2,3,3,1,1,1,4,7,-5,.583,.583,.500,.000,4.8,10.0,7.3,22.7,2.5,4.9,14.3,15.2,113,121,1.1
Malik Beasley,20221028,UTA,0,DEN,117,UTA,101,22.08,1,7,0.14300000000000002,0,2,0.0,3,3,1.0,0,0,0,0,0,0,0,1,5,-32,.300,.143,.286,.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,66,134,-15.4
Talen Horton-Tucker,20221028,UTA,0,DEN,117,UTA,101,21.08,3,11,0.273,0,5,0.0,0,0,,2,2,4,2,1,1,0,4,6,-15,.273,.273,.455,.000,9.3,9.7,9.5,14.6,2.4,4.7,0.0,23.1,75,121,-9.0
Ochai Agbaji,20221028,UTA,0,DEN,117,UTA,101,19.0,4,7,0.5710000000000001,0,3,0.0,1,2,0.5,0,1,1,0,0,0,0,2,9,-6,.571,.571,.429,.286,0.0,5.4,2.6,0.0,0.0,0.0,0.0,18.4,110,131,-6.6
Collin Sexton,20221028,UTA,0,DEN,117,UTA,101,16.5,5,9,0.556,1,4,0.25,2,3,0.667,0,0,0,1,1,0,1,5,13,-32,.630,.611,.444,.333,0.0,0.0,0.0,12.4,3.0,0.0,8.8,30.4,110,125,-0.5
Leandro Bolmaro,20221028,UTA,0,DEN,117,UTA,101,15.3,1,3,0.33299999999999996,0,1,0.0,0,0,,1,0,1,2,0,1,1,3,2,+16,.333,.333,.333,.000,6.4,0.0,3.3,18.0,0.0,6.5,25.0,11.6,81,130,-8.1
Nickeil Alexander-Walker,20221028,UTA,0,DEN,117,UTA,101,8.48,2,5,0.4,1,3,0.33299999999999996,2,2,1.0,0,0,0,4,1,1,0,0,7,+9,.595,.500,.600,.400,0.0,0.0,0.0,84.8,5.9,11.8,0.0,30.7,142,115,33.3
Udoka Azubuike,20221028,UTA,0,DEN,117,UTA,101,8.48,2,3,0.667,0,0,,0,0,,0,2,2,0,2,1,1,0,4,+9,.667,.667,.000,.000,0.0,24.1,11.8,0.0,11.8,11.8,25.0,20.9,85,90,9.4
Micah Potter,20221028,UTA,0,DEN,117,UTA,101,8.48,2,2,1.0,0,0,,0,0,,1,2,3,1,0,0,0,1,4,+9,1.000,1.000,.000,.000,11.5,24.1,17.7,21.2,0.0,0.0,0.0,10.4,208,122,8.1
