Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jrue Holiday,20230127,MIL,0,MIL,141,IND,131,35.43,7,16,0.43799999999999994,1,5,0.2,5,6,0.833,3,6,9,9,1,0,6,0,20,-5,.536,.469,.313,.375,8.6,19.8,13.9,28.7,1.2,0.0,24.4,26.2,108,122,-5.1
Giannis Antetokounmpo,20230127,MIL,0,MIL,141,IND,131,33.73,16,29,0.552,2,7,0.28600000000000003,7,18,0.389,5,7,12,6,1,1,2,3,41,+2,.555,.586,.241,.621,15.1,24.3,19.4,29.2,1.3,2.5,5.1,43.4,121,119,5.7
Pat Connaughton,20230127,MIL,0,MIL,141,IND,131,32.7,5,9,0.556,4,6,0.667,0,0,,0,8,8,1,3,0,1,1,14,0,.778,.778,.667,.000,0.0,28.6,13.3,3.3,4.0,0.0,10.0,11.5,137,115,4.1
Grayson Allen,20230127,MIL,0,MIL,141,IND,131,32.3,4,8,0.5,3,5,0.6,2,2,1.0,1,1,2,4,0,1,0,3,13,-2,.732,.688,.625,.250,3.2,3.6,3.4,12.9,0.0,2.7,0.0,10.3,169,124,0.7
Brook Lopez,20230127,MIL,0,MIL,141,IND,131,24.48,5,8,0.625,3,6,0.5,2,2,1.0,1,5,6,2,1,1,3,4,15,+12,.845,.813,.750,.250,4.2,23.9,13.4,9.3,1.8,3.5,25.3,18.2,126,117,2.3
Joe Ingles,20230127,MIL,0,MIL,141,IND,131,22.78,2,4,0.5,2,4,0.5,0,0,,0,1,1,3,0,0,0,2,6,-2,.750,.750,1.000,.000,0.0,5.1,2.4,13.2,0.0,0.0,0.0,6.6,172,126,-2.9
Wesley Matthews,20230127,MIL,0,MIL,141,IND,131,20.08,1,4,0.25,1,3,0.33299999999999996,0,0,,3,1,4,0,1,0,1,1,3,+2,.375,.375,.750,.000,15.3,5.8,10.9,0.0,2.2,0.0,20.0,9.4,97,121,-6.7
Khris Middleton,20230127,MIL,0,MIL,141,IND,131,14.68,7,13,0.5379999999999999,0,4,0.0,3,3,1.0,0,4,4,4,2,0,2,0,17,+21,.594,.538,.308,.231,0.0,31.9,14.9,44.9,6.0,0.0,12.3,41.8,119,111,7.9
Jevon Carter,20230127,MIL,0,MIL,141,IND,131,12.13,5,5,1.0,2,2,1.0,0,0,,0,2,2,2,1,0,1,6,12,+13,1.200,1.200,.400,.000,0.0,19.3,9.0,24.6,3.6,0.0,16.7,18.6,181,115,12.8
Jordan Nwora,20230127,MIL,0,MIL,141,IND,131,11.67,0,2,0.0,0,1,0.0,0,0,,1,1,2,1,1,0,0,0,0,+9,.000,.000,.500,.000,8.8,10.0,9.4,7.9,3.7,0.0,0.0,6.4,73,118,-6.1
