Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kentavious Caldwell-Pope,20230105,DEN,1,DEN,122,LAC,91,28.98,3,8,0.375,3,5,0.6,0,0,,0,4,4,5,1,0,1,1,9,+31,.563,.563,.625,.000,0.0,12.0,6.8,20.7,1.7,0.0,11.1,13.6,120,94,3.0
Nikola Jokić,20230105,DEN,1,DEN,122,LAC,91,24.18,4,8,0.5,0,1,0.0,4,5,0.8,0,6,6,9,1,0,2,0,12,+18,.588,.500,.125,.625,0.0,21.7,12.2,48.2,2.0,0.0,16.4,22.2,128,91,11.3
Michael Porter Jr.,20230105,DEN,1,DEN,122,LAC,91,22.18,4,10,0.4,1,5,0.2,1,2,0.5,0,5,5,0,0,0,1,1,10,+15,.460,.450,.500,.200,0.0,19.7,11.0,0.0,0.0,0.0,8.4,23.5,84,96,-9.4
Jamal Murray,20230105,DEN,1,DEN,122,LAC,91,21.35,7,10,0.7,4,5,0.8,0,0,,0,4,4,1,0,0,0,2,18,+21,.900,.900,.500,.000,0.0,16.4,9.2,7.7,0.0,0.0,0.0,20.6,169,97,12.3
Aaron Gordon,20230105,DEN,1,DEN,122,LAC,91,21.15,5,7,0.7140000000000001,0,0,,3,4,0.75,4,3,7,3,0,0,1,0,13,+22,.742,.714,.000,.571,21.1,12.4,16.2,20.2,0.0,0.0,10.2,20.3,155,98,8.8
Vlatko Čančar,20230105,DEN,1,DEN,122,LAC,91,26.85,6,12,0.5,1,3,0.33299999999999996,2,2,1.0,4,8,12,1,1,1,2,4,15,+9,.582,.542,.250,.167,16.6,26.0,21.9,5.2,1.8,3.3,13.4,24.4,116,87,0.9
Zeke Nnaji,20230105,DEN,1,DEN,122,LAC,91,23.82,5,6,0.833,0,1,0.0,3,3,1.0,2,4,6,2,1,1,0,5,13,+13,.888,.833,.167,.500,9.4,14.7,12.3,11.5,2.1,3.7,0.0,13.5,192,89,9.8
Bruce Brown,20230105,DEN,1,DEN,122,LAC,91,22.1,3,6,0.5,1,4,0.25,2,2,1.0,0,6,6,3,2,2,2,1,9,+21,.654,.583,.667,.333,0.0,23.7,13.3,16.9,4.4,8.0,22.5,17.7,112,80,9.5
Bones Hyland,20230105,DEN,1,DEN,122,LAC,91,19.5,5,11,0.455,3,7,0.429,3,3,1.0,0,3,3,1,0,0,0,0,16,+27,.649,.591,.636,.273,0.0,13.4,7.5,7.5,0.0,0.0,0.0,27.8,135,98,5.7
Christian Braun,20230105,DEN,1,DEN,122,LAC,91,12.45,2,8,0.25,0,2,0.0,0,0,,0,2,2,0,0,0,0,1,4,-12,.250,.250,.250,.000,0.0,14.0,7.9,0.0,0.0,0.0,0.0,28.2,54,97,-21.9
Davon Reed,20230105,DEN,1,DEN,122,LAC,91,8.72,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,1,1,1,0,1,0,1,3,-5,.500,.500,1.000,.000,0.0,10.0,5.6,13.9,0.0,10.2,0.0,15.1,117,90,4.7
Ish Smith,20230105,DEN,1,DEN,122,LAC,91,8.72,0,0,,0,0,,0,0,,0,1,1,2,0,0,2,0,0,-5,,,,,0.0,10.0,5.6,24.5,0.0,0.0,100.0,10.1,49,99,-9.1
