Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jerami Grant,20230114,POR,1,POR,136,DAL,119,34.43,6,9,0.667,2,4,0.5,2,2,1.0,1,4,5,4,2,1,2,2,16,+15,.810,.778,.444,.222,4.2,14.3,9.7,13.7,2.9,3.9,16.8,15.5,145,120,3.3
Anfernee Simons,20230114,POR,1,POR,136,DAL,119,29.35,6,12,0.5,3,8,0.375,6,6,1.0,0,4,4,5,0,2,0,2,21,+18,.717,.625,.667,.500,0.0,16.8,9.1,20.9,0.0,9.1,0.0,22.4,165,122,6.1
Damian Lillard,20230114,POR,1,POR,136,DAL,119,29.28,11,20,0.55,4,11,0.364,10,10,1.0,0,5,5,10,0,0,1,2,36,+12,.738,.650,.550,.500,0.0,21.0,11.4,52.9,0.0,0.0,3.9,39.0,163,130,13.4
Josh Hart,20230114,POR,1,POR,136,DAL,119,27.2,5,8,0.625,1,3,0.33299999999999996,0,1,0.0,0,4,4,6,0,0,1,0,11,+15,.652,.688,.375,.125,0.0,18.1,9.8,26.4,0.0,0.0,10.6,15.6,139,130,0.7
Jusuf Nurkić,20230114,POR,1,POR,136,DAL,119,22.72,9,15,0.6,3,5,0.6,1,1,1.0,2,9,11,3,1,0,3,3,22,+11,.712,.700,.333,.067,12.8,48.8,32.3,21.1,2.2,0.0,16.3,36.5,125,123,4.3
Shaedon Sharpe,20230114,POR,1,POR,136,DAL,119,31.42,5,12,0.41700000000000004,2,8,0.25,0,0,,2,2,4,1,0,0,0,2,12,+11,.500,.500,.667,.000,9.3,7.8,8.5,3.7,0.0,0.0,0.0,17.2,121,130,-9.8
Drew Eubanks,20230114,POR,1,POR,136,DAL,119,19.87,1,1,1.0,0,0,,0,0,,2,2,4,2,0,1,0,3,2,+13,1.000,1.000,.000,.000,14.6,12.4,13.4,10.4,0.0,6.7,0.0,2.3,225,124,-2.0
Gary Payton II,20230114,POR,1,POR,136,DAL,119,15.38,4,5,0.8,2,2,1.0,0,0,,0,2,2,2,4,0,0,5,10,+9,1.000,1.000,.400,.000,0.0,16.0,8.7,17.1,13.1,0.0,0.0,14.6,200,97,19.7
Jabari Walker,20230114,POR,1,POR,136,DAL,119,13.57,0,1,0.0,0,0,,0,0,,1,1,2,1,0,0,0,1,0,+2,.000,.000,.000,.000,10.7,9.1,9.8,7.2,0.0,0.0,0.0,3.3,120,130,-8.9
Keon Johnson,20230114,POR,1,POR,136,DAL,119,5.93,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0,131,-18.3
Trendon Watford,20230114,POR,1,POR,136,DAL,119,5.42,1,2,0.5,0,0,,2,2,1.0,2,0,2,0,0,0,1,0,4,-7,.500,.500,.000,.000,0.0,90.9,49.2,0.0,0.0,0.0,33.3,24.9,61,127,-15.3
Greg Brown III,20230114,POR,1,POR,136,DAL,119,5.42,1,2,0.5,0,0,,0,0,,0,4,4,0,0,0,1,0,2,-7,.694,.500,.000,1.000,53.7,0.0,24.6,0.0,0.0,0.0,25.8,32.2,132,131,-7.8
