Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Gary Trent Jr.,20230203,TOR,0,TOR,117,HOU,111,38.03,10,15,0.667,5,9,0.556,4,4,1.0,0,1,1,2,0,0,1,2,29,-1,.865,.833,.600,.267,0.0,3.5,1.5,8.9,0.0,0.0,5.6,20.2,166,122,6.5
Fred VanVleet,20230203,TOR,0,TOR,117,HOU,111,37.47,10,22,0.455,5,11,0.455,7,9,0.778,0,5,5,4,1,0,0,1,32,+9,.616,.568,.500,.409,0.0,17.8,7.7,18.2,1.3,0.0,0.0,30.0,138,117,6.7
Scottie Barnes,20230203,TOR,0,TOR,117,HOU,111,37.2,4,11,0.364,3,7,0.429,2,2,1.0,4,2,6,4,0,1,1,3,13,+2,.547,.500,.636,.182,11.0,7.2,9.3,14.4,0.0,2.2,7.8,15.0,131,119,-1.4
Pascal Siakam,20230203,TOR,0,TOR,117,HOU,111,36.37,10,20,0.5,1,3,0.33299999999999996,2,3,0.667,2,4,6,4,2,0,3,5,23,-2,.539,.525,.150,.150,5.6,14.7,9.5,19.0,2.7,0.0,12.3,28.9,108,114,-2.7
Precious Achiuwa,20230203,TOR,0,TOR,117,HOU,111,29.37,2,7,0.28600000000000003,0,2,0.0,5,9,0.556,3,5,8,2,1,1,2,6,9,-7,.411,.286,.286,1.286,10.4,22.7,15.8,8.7,1.7,2.8,15.4,19.1,95,113,-9.8
Chris Boucher,20230203,TOR,0,TOR,117,HOU,111,22.58,5,11,0.455,1,4,0.25,0,0,,3,5,8,0,1,3,1,2,11,+12,.500,.500,.364,.000,13.6,29.5,20.5,0.0,2.2,10.8,8.3,23.0,106,104,-1.6
Christian Koloko,20230203,TOR,0,TOR,117,HOU,111,16.57,0,0,,0,0,,0,0,,1,6,7,2,2,2,0,4,0,+16,,,,,6.2,48.3,24.4,14.1,6.0,9.8,,0.0,234,94,7.7
Malachi Flynn,20230203,TOR,0,TOR,117,HOU,111,15.62,0,3,0.0,0,2,0.0,0,0,,0,2,2,2,2,0,0,0,0,+3,.000,.000,.667,.000,0.0,17.1,7.4,15.0,6.3,0.0,0.0,8.3,46,107,-4.4
Juancho Hernangómez,20230203,TOR,0,TOR,117,HOU,111,4.55,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,+1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0,122,-17.6
Dalano Banton,20230203,TOR,0,TOR,117,HOU,111,2.25,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-3,,,,,0.0,0.0,0.0,52.0,0.0,0.0,100.0,19.2,47,119,-31.0
