Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Christian Braun,20230205,DEN,0,MIN,128,DEN,98,33.87,7,10,0.7,2,2,1.0,3,4,0.75,0,5,5,1,0,1,2,1,19,-13,.808,.800,.200,.400,0.0,18.2,10.0,5.9,0.0,2.4,14.5,18.5,130,126,2.0
Michael Porter Jr.,20230205,DEN,0,MIN,128,DEN,98,31.8,7,16,0.43799999999999994,2,10,0.2,6,8,0.75,0,3,3,1,1,1,2,2,22,-9,.564,.500,.625,.500,0.0,11.6,6.4,6.4,1.5,2.5,9.3,30.7,101,123,-2.8
Vlatko Čančar,20230205,DEN,0,MIN,128,DEN,98,29.43,2,5,0.4,0,1,0.0,2,2,1.0,0,5,5,3,0,0,0,1,6,-9,.510,.400,.200,.400,0.0,20.9,11.5,15.9,0.0,0.0,0.0,9.1,119,128,-4.1
Bruce Brown,20230205,DEN,0,MIN,128,DEN,98,28.05,4,9,0.444,1,4,0.25,7,8,0.875,1,1,2,7,1,0,3,4,16,-16,.639,.500,.444,.889,5.3,4.4,4.8,44.1,1.7,0.0,19.3,25.1,119,126,1.6
DeAndre Jordan,20230205,DEN,0,MIN,128,DEN,98,24.75,3,5,0.6,0,0,,0,1,0.0,1,5,6,0,1,1,2,1,6,-11,.551,.600,.000,.200,6.1,24.9,16.4,0.0,1.9,3.2,26.9,13.7,80,121,-6.9
Zeke Nnaji,20230205,DEN,0,MIN,128,DEN,98,23.9,4,5,0.8,1,2,0.5,1,2,0.5,0,1,1,0,0,1,2,5,10,-21,.850,.900,.400,.400,0.0,5.1,2.8,0.0,0.0,3.3,25.4,15.0,110,126,-5.9
Ish Smith,20230205,DEN,0,MIN,128,DEN,98,21.48,5,9,0.556,0,0,,0,0,,1,6,7,5,0,0,4,3,10,-16,.556,.556,.000,.000,7.0,34.4,22.0,48.9,0.0,0.0,30.8,27.5,90,127,-7.4
Davon Reed,20230205,DEN,0,MIN,128,DEN,98,19.5,0,4,0.0,0,1,0.0,2,2,1.0,0,2,2,1,2,0,4,4,2,-26,.205,.000,.250,.500,0.0,12.6,6.9,7.2,4.8,0.0,45.0,20.7,29,118,-18.0
Jeff Green,20230205,DEN,0,MIN,128,DEN,98,17.92,1,7,0.14300000000000002,0,5,0.0,3,4,0.75,0,3,3,0,1,1,1,2,5,-19,.285,.143,.714,.571,0.0,20.6,11.3,0.0,2.6,4.5,10.2,24.8,54,118,-14.3
Peyton Watson,20230205,DEN,0,MIN,128,DEN,98,9.3,1,1,1.0,0,0,,0,0,,0,3,3,1,0,0,1,0,2,-10,1.000,1.000,.000,.000,0.0,39.7,21.8,17.9,0.0,0.0,50.0,9.8,101,127,-2.4
