Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Keldon Johnson,20221111,SAS,1,SAS,111,MIL,93,31.95,9,17,0.529,5,8,0.625,6,6,1.0,0,2,2,2,1,0,4,2,29,+7,.738,.676,.471,.353,0.0,4.8,3.1,10.2,1.5,0.0,16.9,32.1,125,102,6.4
Devin Vassell,20221111,SAS,1,SAS,111,MIL,93,31.3,9,17,0.529,2,7,0.28600000000000003,2,2,1.0,0,5,5,0,0,1,1,1,22,+22,.615,.588,.412,.118,0.0,12.4,7.8,0.0,0.0,2.8,5.3,26.2,118,99,0.6
Jeremy Sochan,20221111,SAS,1,SAS,111,MIL,93,29.83,4,7,0.5710000000000001,0,2,0.0,2,2,1.0,1,6,7,2,0,1,2,4,10,+22,.635,.571,.286,.286,4.5,15.6,11.5,8.8,0.0,2.9,20.2,14.4,114,96,-2.5
Jakob Poeltl,20221111,SAS,1,SAS,111,MIL,93,29.78,7,11,0.636,0,0,,1,3,0.33299999999999996,3,7,10,3,0,4,2,3,15,+9,.609,.636,.000,.273,13.4,18.2,16.4,15.2,0.0,11.7,14.0,20.9,120,91,4.7
Tre Jones,20221111,SAS,1,SAS,111,MIL,93,29.7,4,7,0.5710000000000001,1,1,1.0,0,0,,0,5,5,9,1,1,1,2,9,+8,.643,.643,.143,.000,0.0,13.0,8.2,39.8,1.7,2.9,12.5,11.7,146,94,7.0
Doug McDermott,20221111,SAS,1,SAS,111,MIL,93,23.78,4,7,0.5710000000000001,2,3,0.667,0,0,,1,2,3,1,0,0,3,2,10,+6,.714,.714,.429,.000,5.6,6.5,6.2,5.8,0.0,0.0,30.0,18.2,101,104,-4.3
Josh Richardson,20221111,SAS,1,SAS,111,MIL,93,23.17,2,10,0.2,1,6,0.16699999999999998,2,2,1.0,0,2,2,0,0,1,1,1,7,+14,.322,.250,.600,.200,0.0,6.7,4.2,0.0,0.0,3.8,8.4,22.3,67,103,-13.2
Charles Bassey,20221111,SAS,1,SAS,111,MIL,93,18.22,2,3,0.667,1,2,0.5,0,0,,3,11,14,4,0,4,3,4,5,+9,.833,.833,.667,.000,22.0,46.7,37.6,27.9,0.0,19.2,50.0,14.3,116,66,12.9
Romeo Langford,20221111,SAS,1,SAS,111,MIL,93,17.32,2,5,0.4,0,1,0.0,0,0,,1,0,1,0,1,1,2,3,4,-7,.400,.400,.200,.000,7.7,0.0,2.8,0.0,2.8,5.0,28.6,17.5,65,100,-9.9
Keita Bates-Diop,20221111,SAS,1,SAS,111,MIL,93,1.65,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,0,.000,.000,1.000,.000,0.0,46.9,29.7,0.0,0.0,0.0,0.0,26.3,0,74,-28.1
Jordan Hall,20221111,SAS,1,SAS,111,MIL,93,1.65,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0,,,,,0.0,0.0,0.0,67.7,0.0,0.0,,0.0,228,110,17.4
Isaiah Roby,20221111,SAS,1,SAS,111,MIL,93,1.65,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-5.5
