Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tyrese Haliburton,20221227,IND,1,IND,129,ATL,114,30.25,9,16,0.563,3,8,0.375,2,3,0.667,1,2,3,7,1,0,1,0,23,+10,.664,.656,.500,.188,4.0,6.2,5.2,33.9,1.6,0.0,5.5,25.5,137,113,9.7
Buddy Hield,20221227,IND,1,IND,129,ATL,114,29.75,11,16,0.688,6,7,0.857,0,0,,1,8,9,2,0,0,0,0,28,+11,.875,.875,.438,.000,4.0,25.3,16.0,11.0,0.0,0.0,0.0,22.7,167,112,17.5
Andrew Nembhard,20221227,IND,1,IND,129,ATL,114,26.95,2,6,0.33299999999999996,1,2,0.5,0,0,,0,3,3,5,2,0,1,1,5,-5,.417,.417,.333,.000,0.0,10.5,5.9,20.5,3.5,0.0,14.3,10.9,101,107,0.6
Myles Turner,20221227,IND,1,IND,129,ATL,114,24.9,6,11,0.545,0,2,0.0,6,8,0.75,2,4,6,1,0,1,1,2,18,+10,.620,.545,.182,.727,9.6,15.1,12.7,5.4,0.0,3.3,6.4,26.3,126,111,0.5
Aaron Nesmith,20221227,IND,1,IND,129,ATL,114,19.37,0,6,0.0,0,4,0.0,3,3,1.0,1,5,6,2,0,1,0,6,3,+4,.205,.000,.667,.500,6.2,24.3,16.3,10.5,0.0,4.2,0.0,15.9,73,107,-11.8
Bennedict Mathurin,20221227,IND,1,IND,129,ATL,114,25.55,6,10,0.6,0,4,0.0,6,6,1.0,0,2,2,3,0,0,2,2,18,+11,.712,.600,.400,.600,0.0,7.4,4.1,15.8,0.0,0.0,13.7,24.2,130,116,1.4
T.J. McConnell,20221227,IND,1,IND,129,ATL,114,20.65,3,7,0.429,0,0,,0,0,,1,4,5,6,0,0,2,0,6,+5,.429,.429,.000,.000,5.8,18.2,12.8,34.8,0.0,0.0,22.2,18.4,100,113,-4.2
Jalen Smith,20221227,IND,1,IND,129,ATL,114,20.47,4,6,0.667,0,1,0.0,1,1,1.0,1,6,7,0,0,0,1,2,9,+9,.699,.667,.167,.167,5.9,27.6,18.0,0.0,0.0,0.0,13.4,15.3,122,111,-2.6
Oshae Brissett,20221227,IND,1,IND,129,ATL,114,19.5,5,6,0.833,2,3,0.667,4,6,0.667,0,5,5,1,0,0,2,1,16,+28,.926,1.000,.500,1.000,0.0,24.1,13.5,7.1,0.0,0.0,18.8,23.0,139,112,8.8
Chris Duarte,20221227,IND,1,IND,129,ATL,114,14.7,1,6,0.16699999999999998,1,4,0.25,0,0,,0,2,2,1,0,0,0,2,3,+4,.250,.250,.667,.000,0.0,12.8,7.2,7.5,0.0,0.0,0.0,17.2,63,114,-12.8
Isaiah Jackson,20221227,IND,1,IND,129,ATL,114,2.63,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4,.000,.000,.000,.000,0.0,35.7,20.0,0.0,0.0,0.0,0.0,16.0,0,109,-19.0
James Johnson,20221227,IND,1,IND,129,ATL,114,2.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-4.8
Terry Taylor,20221227,IND,1,IND,129,ATL,114,2.63,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,118,-21.8
