Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Ja Morant,20221225,MEM,0,GSW,123,MEM,109,40.9,15,29,0.517,2,10,0.2,4,7,0.5710000000000001,0,7,7,8,1,0,6,1,36,-7,.561,.552,.345,.241,0.0,18.7,8.6,43.9,1.1,0.0,15.8,37.2,101,119,5.1
Dillon Brooks,20221225,MEM,0,GSW,123,MEM,109,30.25,4,12,0.33299999999999996,1,6,0.16699999999999998,4,5,0.8,0,3,3,1,0,0,5,5,13,-3,.458,.375,.500,.417,0.0,10.8,5.0,4.9,0.0,0.0,26.0,25.3,70,123,-13.6
Desmond Bane,20221225,MEM,0,GSW,123,MEM,109,24.42,2,13,0.154,0,7,0.0,5,6,0.833,0,3,3,0,0,1,0,3,9,-14,.288,.154,.538,.462,0.0,13.4,6.2,0.0,0.0,4.2,0.0,25.6,64,120,-12.6
Steven Adams,20221225,MEM,0,GSW,123,MEM,109,21.2,2,6,0.33299999999999996,0,0,,2,2,1.0,7,7,14,1,0,1,0,2,6,+2,.436,.333,.000,.333,31.1,36.0,33.4,6.6,0.0,4.8,0.0,13.0,131,115,1.1
Jaren Jackson Jr.,20221225,MEM,0,GSW,123,MEM,109,20.65,5,7,0.7140000000000001,1,2,0.5,0,0,,1,1,2,0,1,2,1,5,11,-3,.786,.786,.286,.000,4.6,5.3,4.9,0.0,2.2,9.9,12.5,15.5,131,113,3.2
Brandon Clarke,20221225,MEM,0,GSW,123,MEM,109,26.8,4,5,0.8,0,0,,1,2,0.5,1,6,7,1,1,0,0,1,9,-16,.765,.800,.000,.400,3.5,24.4,13.2,5.6,1.7,0.0,0.0,8.8,159,117,3.0
Santi Aldama,20221225,MEM,0,GSW,123,MEM,109,20.78,3,7,0.429,3,6,0.5,0,2,0.0,0,2,2,2,0,1,1,2,9,-8,.571,.643,.857,.286,0.0,10.5,4.9,14.4,0.0,4.9,11.3,17.1,103,121,2.9
Tyus Jones,20221225,MEM,0,GSW,123,MEM,109,20.17,3,4,0.75,1,1,1.0,6,6,1.0,0,1,1,5,1,0,0,1,13,-7,.979,.875,.250,1.500,0.0,5.4,2.5,37.4,2.3,0.0,0.0,13.1,208,120,15.9
John Konchar,20221225,MEM,0,GSW,123,MEM,109,20.15,0,6,0.0,0,3,0.0,0,0,,0,2,2,1,1,1,0,1,0,0,.000,.000,.500,.000,0.0,10.8,5.0,6.1,2.3,5.1,0.0,11.9,10,115,-9.8
Ziaire Williams,20221225,MEM,0,GSW,123,MEM,109,14.68,1,5,0.2,1,4,0.25,0,0,,0,3,3,0,0,0,0,2,3,-14,.300,.300,.800,.000,0.0,22.3,10.3,0.0,0.0,0.0,0.0,13.6,63,121,-9.5
