Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Keldon Johnson,20230201,SAS,1,SAC,119,SAS,109,37.17,8,18,0.444,1,5,0.2,1,2,0.5,2,6,8,5,0,0,2,1,18,-12,.477,.472,.278,.111,7.2,20.4,14.0,17.1,0.0,0.0,9.6,24.7,102,122,-4.5
Jakob Poeltl,20230201,SAS,1,SAC,119,SAS,109,28.95,9,13,0.6920000000000001,0,0,,0,0,,4,8,12,3,1,1,5,3,18,-14,.692,.692,.000,.000,18.4,34.9,26.9,15.0,1.7,2.6,27.8,27.4,106,114,0.5
Keita Bates-Diop,20230201,SAS,1,SAC,119,SAS,109,26.87,2,8,0.25,0,2,0.0,0,0,,0,6,6,3,2,0,0,0,4,-11,.250,.250,.250,.000,0.0,28.2,14.5,12.1,3.6,0.0,0.0,13.1,75,113,-4.0
Tre Jones,20230201,SAS,1,SAC,119,SAS,109,8.67,0,0,,0,0,,0,0,,0,0,0,4,0,0,1,0,0,-1,,,,,0.0,0.0,0.0,46.2,0.0,0.0,100.0,5.1,114,124,-2.3
Jeremy Sochan,20230201,SAS,1,SAC,119,SAS,109,6.82,0,4,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-3,.000,.000,.250,.000,0.0,18.5,9.5,0.0,0.0,0.0,0.0,25.8,0,122,-31.6
Malaki Branham,20230201,SAS,1,SAC,119,SAS,109,32.28,9,13,0.6920000000000001,3,5,0.6,1,2,0.5,0,1,1,5,0,0,0,2,22,+5,.793,.808,.385,.154,0.0,3.9,2.0,21.5,0.0,0.0,0.0,18.9,162,124,8.3
Josh Richardson,20230201,SAS,1,SAC,119,SAS,109,28.87,8,13,0.615,2,6,0.33299999999999996,1,1,1.0,2,6,8,3,2,0,4,4,19,-4,.707,.692,.462,.077,9.2,26.3,18.0,14.4,3.3,0.0,22.9,26.6,111,114,2.4
Doug McDermott,20230201,SAS,1,SAC,119,SAS,109,23.42,2,4,0.5,1,2,0.5,0,0,,0,1,1,3,0,0,0,3,5,+4,.625,.625,.500,.000,0.0,5.4,2.8,14.0,0.0,0.0,0.0,7.5,145,124,-3.1
Zach Collins,20230201,SAS,1,SAC,119,SAS,109,19.05,7,9,0.778,0,1,0.0,0,0,,0,1,1,3,0,0,2,3,14,+4,.778,.778,.111,.000,0.0,6.6,3.4,24.9,0.0,0.0,18.2,25.4,125,123,2.9
Stanley Johnson,20230201,SAS,1,SAC,119,SAS,109,15.7,1,2,0.5,0,0,,2,2,1.0,0,1,1,1,0,0,2,1,4,-4,.694,.500,.000,1.000,0.0,8.0,4.1,6.8,0.0,0.0,41.0,13.7,89,123,-10.0
Isaiah Roby,20230201,SAS,1,SAC,119,SAS,109,8.03,2,2,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,1,0,5,-3,1.250,1.250,.500,.000,0.0,15.7,8.1,0.0,0.0,0.0,33.3,16.4,120,123,5.2
Blake Wesley,20230201,SAS,1,SAC,119,SAS,109,4.18,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-11,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,31.6,0,124,-39.4
