Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Spencer Dinwiddie,20230105,DAL,1,BOS,124,DAL,95,40.03,6,15,0.4,2,6,0.33299999999999996,4,5,0.8,0,1,1,5,0,0,2,3,18,-23,.523,.467,.400,.333,0.0,2.9,1.3,22.4,0.0,0.0,10.4,20.6,105,134,-2.7
Reggie Bullock,20230105,DAL,1,BOS,124,DAL,95,36.6,0,1,0.0,0,1,0.0,0,1,0.0,1,2,3,2,2,2,1,4,0,-12,.000,.000,1.000,1.000,2.5,6.4,4.2,7.7,2.7,6.4,41.0,2.9,52,123,-3.1
Tim Hardaway Jr.,20230105,DAL,1,BOS,124,DAL,95,36.58,2,11,0.182,2,6,0.33299999999999996,2,2,1.0,0,4,4,1,0,0,1,1,8,-17,.337,.273,.545,.182,0.0,12.8,5.6,4.2,0.0,0.0,7.8,15.1,70,131,-8.6
Luka Dončić,20230105,DAL,1,BOS,124,DAL,95,31.1,7,23,0.304,0,6,0.0,9,11,0.818,0,9,9,3,0,0,4,4,23,-20,.413,.304,.261,.478,0.0,33.9,14.8,20.0,0.0,0.0,12.6,43.9,81,126,-6.2
Christian Wood,20230105,DAL,1,BOS,124,DAL,95,28.93,5,12,0.41700000000000004,0,2,0.0,2,3,0.667,5,7,12,1,0,1,1,1,12,-18,.450,.417,.167,.250,15.7,28.3,21.2,6.5,0.0,4.0,7.0,21.2,103,125,-1.5
Dwight Powell,20230105,DAL,1,BOS,124,DAL,95,16.85,5,6,0.833,0,0,,0,0,,5,3,8,0,1,0,0,1,10,-11,.833,.833,.000,.000,26.9,20.8,24.2,0.0,2.9,0.0,0.0,15.3,176,122,12.4
Jaden Hardy,20230105,DAL,1,BOS,124,DAL,95,15.08,5,8,0.625,3,3,1.0,2,2,1.0,0,2,2,2,0,0,0,1,15,-7,.845,.813,.375,.250,0.0,15.5,6.8,35.2,0.0,0.0,0.0,25.2,172,130,23.4
Dāvis Bertāns,20230105,DAL,1,BOS,124,DAL,95,7.85,0,3,0.0,0,3,0.0,0,0,,0,1,1,0,0,0,0,1,0,-3,.000,.000,1.000,.000,0.0,14.9,6.5,0.0,0.0,0.0,0.0,16.4,0,130,-22.1
McKinley Wright IV,20230105,DAL,1,BOS,124,DAL,95,6.83,1,3,0.33299999999999996,0,1,0.0,0,0,,0,1,1,1,1,0,1,1,2,-8,.333,.333,.333,.000,0.0,17.1,7.5,26.0,7.2,0.0,25.0,25.1,60,113,-5.3
Frank Ntilikina,20230105,DAL,1,BOS,124,DAL,95,6.47,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,1,0,-7,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0,134,-21.1
Theo Pinson,20230105,DAL,1,BOS,124,DAL,95,3.75,1,2,0.5,0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,0,3,-6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0,134,-16.9
JaVale McGee,20230105,DAL,1,BOS,124,DAL,95,3.75,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,1,0,2,-6,.500,.500,.000,.000,0.0,31.2,13.6,0.0,0.0,0.0,33.3,34.3,60,127,-13.3
A.J. Lawson,20230105,DAL,1,BOS,124,DAL,95,3.75,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6,.615,.500,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,129,134,4.6
Kemba Walker,20230105,DAL,1,BOS,124,DAL,95,2.42,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-1,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,200,134,5.2
