Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Stephen Curry,20221120,GSW,0,GSW,127,HOU,120,36.98,11,20,0.55,7,14,0.5,4,5,0.8,0,6,6,15,3,2,1,3,33,+22,.743,.725,.700,.250,0.0,17.7,9.2,61.4,3.9,5.8,4.3,27.5,162,113,22.2
Andrew Wiggins,20221120,GSW,0,GSW,127,HOU,120,36.53,8,16,0.5,6,11,0.545,0,0,,0,5,5,0,2,0,2,3,22,+8,.688,.688,.688,.000,0.0,14.9,7.7,0.0,2.6,0.0,11.1,21.6,104,120,-3.3
Klay Thompson,20221120,GSW,0,GSW,127,HOU,120,35.57,14,23,0.609,10,13,0.769,3,4,0.75,2,2,4,3,2,0,2,1,41,+14,.828,.826,.565,.174,6.6,6.1,6.4,14.9,2.7,0.0,7.5,33.0,143,123,13.8
Draymond Green,20221120,GSW,0,GSW,127,HOU,120,31.77,2,4,0.5,0,1,0.0,0,0,,0,6,6,8,0,0,4,5,4,+18,.500,.500,.250,.000,0.0,20.6,10.7,28.1,0.0,0.0,50.0,11.0,100,124,-8.8
Kevon Looney,20221120,GSW,0,GSW,127,HOU,120,28.77,1,2,0.5,0,0,,1,2,0.5,2,5,7,5,0,1,0,6,3,0,.521,.500,.000,1.000,8.1,19.0,13.7,18.8,0.0,3.7,0.0,4.4,179,123,-2.3
Jordan Poole,20221120,GSW,0,GSW,127,HOU,120,24.55,3,8,0.375,1,2,0.5,3,3,1.0,0,2,2,4,0,1,1,0,10,-6,.536,.438,.250,.375,0.0,8.9,4.6,19.5,0.0,4.3,9.7,18.4,119,126,-5.6
Donte DiVincenzo,20221120,GSW,0,GSW,127,HOU,120,15.5,2,5,0.4,0,3,0.0,0,1,0.0,1,3,4,1,1,1,1,1,4,-7,.368,.400,.600,.200,7.6,21.1,14.6,7.8,3.1,6.9,15.5,18.2,80,113,-8.6
JaMychal Green,20221120,GSW,0,GSW,127,HOU,120,14.75,4,5,0.8,0,1,0.0,0,0,,1,2,3,1,0,0,2,1,8,-3,.800,.800,.200,.000,7.9,14.8,11.5,9.9,0.0,0.0,28.6,20.8,109,126,-6.5
Jonathan Kuminga,20221120,GSW,0,GSW,127,HOU,120,6.45,1,3,0.33299999999999996,0,2,0.0,0,0,,2,0,2,0,0,0,1,2,2,-12,.333,.333,.667,.000,36.3,0.0,17.5,0.0,0.0,0.0,25.0,27.2,83,131,-27.3
Moses Moody,20221120,GSW,0,GSW,127,HOU,120,4.65,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.4,0,131,-19.3
Anthony Lamb,20221120,GSW,0,GSW,127,HOU,120,4.45,0,0,,0,0,,0,0,,0,1,1,1,0,0,2,0,0,-7,,,,,0.0,24.5,12.7,23.4,0.0,0.0,100.0,19.7,35,123,-20.4
