Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
DeMar DeRozan,20221216,CHI,1,NYK,114,CHI,91,30.77,6,14,0.429,0,1,0.0,2,2,1.0,0,4,4,4,1,0,4,3,14,-23,.470,.429,.071,.143,0.0,12.0,7.0,23.4,1.6,0.0,21.2,29.3,79,116,-7.5
Zach LaVine,20221216,CHI,1,NYK,114,CHI,91,30.43,7,12,0.583,3,5,0.6,0,0,,0,3,3,3,0,0,5,4,17,-31,.708,.708,.417,.000,0.0,9.1,5.3,19.0,0.0,0.0,29.4,26.7,90,121,-3.6
Patrick Williams,20221216,CHI,1,NYK,114,CHI,91,29.75,4,9,0.444,2,4,0.5,0,0,,0,1,1,3,0,0,1,1,10,-30,.556,.556,.444,.000,0.0,3.1,1.8,16.4,0.0,0.0,10.0,16.1,100,124,-0.5
Nikola Vučević,20221216,CHI,1,NYK,114,CHI,91,29.32,4,8,0.5,1,3,0.33299999999999996,0,0,,1,7,8,4,0,0,2,2,9,-23,.563,.563,.375,.000,4.4,22.0,14.7,22.2,0.0,0.0,20.0,16.3,101,115,0.4
Alex Caruso,20221216,CHI,1,NYK,114,CHI,91,25.13,3,7,0.429,2,5,0.4,1,2,0.5,0,3,3,4,1,1,2,3,9,-23,.571,.571,.714,.286,0.0,11.0,6.4,25.2,2.0,4.0,20.2,18.8,98,113,2.1
Coby White,20221216,CHI,1,NYK,114,CHI,91,22.2,3,7,0.429,1,4,0.25,0,0,,0,5,5,1,0,0,2,3,7,0,.500,.500,.571,.000,0.0,20.8,12.1,7.3,0.0,0.0,22.2,19.4,73,115,-8.8
Javonte Green,20221216,CHI,1,NYK,114,CHI,91,18.25,2,4,0.5,1,1,1.0,2,2,1.0,1,2,3,1,0,0,0,1,7,+7,.717,.625,.250,.500,7.1,10.1,8.9,8.6,0.0,0.0,0.0,12.8,149,121,3.1
Goran Dragić,20221216,CHI,1,NYK,114,CHI,91,16.32,3,6,0.5,1,3,0.33299999999999996,2,2,1.0,0,2,2,2,0,0,1,2,9,-10,.654,.583,.500,.333,0.0,11.3,6.6,21.7,0.0,0.0,12.7,23.1,115,120,-0.1
Ayo Dosunmu,20221216,CHI,1,NYK,114,CHI,91,14.68,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,0,0,3,0,0,1,1,5,+11,.417,.417,.500,.000,0.0,0.0,0.0,33.3,0.0,0.0,14.3,22.8,85,125,-4.5
Andre Drummond,20221216,CHI,1,NYK,114,CHI,91,9.63,0,0,,0,0,,0,0,,0,5,5,1,0,0,1,4,0,-6,,,,,0.0,47.9,28.0,13.8,0.0,0.0,100.0,5.0,49,101,-9.4
Derrick Jones Jr.,20221216,CHI,1,NYK,114,CHI,91,9.05,1,3,0.33299999999999996,0,1,0.0,0,0,,0,2,2,0,1,1,1,1,2,+6,.333,.333,.333,.000,0.0,20.4,11.9,0.0,5.4,11.0,25.0,21.1,45,98,-5.0
Tony Bradley,20221216,CHI,1,NYK,114,CHI,91,4.47,1,1,1.0,0,0,,0,0,,0,3,3,0,0,0,0,0,2,+7,1.000,1.000,.000,.000,0.0,62.0,36.2,0.0,0.0,0.0,0.0,10.7,200,97,9.4
