Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
DeMar DeRozan,20221022,CHI,1,CLE,128,CHI,96,32.52,3,9,0.33299999999999996,0,0,,7,7,1.0,0,2,2,1,2,0,0,2,13,-6,.538,.333,.000,.778,0.0,8.9,3.6,5.0,3.1,0.0,0.0,17.0,119,134,-4.8
Nikola Vučević,20221022,CHI,1,CLE,128,CHI,96,30.78,7,12,0.583,2,3,0.667,0,0,,1,3,4,3,0,3,2,3,16,-10,.667,.667,.250,.000,3.1,14.2,7.5,20.3,0.0,8.1,14.3,20.8,116,133,2.1
Zach LaVine,20221022,CHI,1,CLE,128,CHI,96,28.33,9,17,0.529,2,6,0.33299999999999996,3,4,0.75,0,3,3,4,2,0,0,2,23,-19,.613,.588,.353,.235,0.0,15.4,6.1,36.1,3.5,0.0,0.0,30.3,129,132,10.0
Ayo Dosunmu,20221022,CHI,1,CLE,128,CHI,96,27.5,2,7,0.28600000000000003,1,4,0.25,0,0,,1,3,4,3,0,0,0,3,5,-5,.357,.357,.571,.000,3.5,15.9,8.4,17.2,0.0,0.0,0.0,11.6,96,140,-9.3
Patrick Williams,20221022,CHI,1,CLE,128,CHI,96,15.52,2,7,0.28600000000000003,1,3,0.33299999999999996,1,2,0.5,1,2,3,0,1,0,1,1,6,0,.381,.357,.429,.286,6.2,18.7,11.2,0.0,3.2,0.0,11.3,26.2,75,132,-10.6
Coby White,20221022,CHI,1,CLE,128,CHI,96,23.6,2,8,0.25,0,5,0.0,1,1,1.0,1,0,1,1,0,0,0,3,5,-30,.296,.250,.625,.125,4.1,0.0,2.5,6.8,0.0,0.0,0.0,16.3,75,142,-15.6
Derrick Jones Jr.,20221022,CHI,1,CLE,128,CHI,96,16.93,2,3,0.667,1,1,1.0,3,4,0.75,1,1,2,0,2,1,1,1,8,-12,.840,.833,.333,1.333,5.7,8.6,6.8,0.0,5.9,4.9,17.4,15.6,138,123,6.2
Alex Caruso,20221022,CHI,1,CLE,128,CHI,96,16.6,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,2,1,1,1,1,2,-15,.532,.000,1.000,2.000,0.0,17.5,7.0,17.0,3.0,5.0,34.7,7.9,94,129,-3.1
Javonte Green,20221022,CHI,1,CLE,128,CHI,96,13.73,2,5,0.4,0,2,0.0,2,3,0.667,1,2,3,2,2,2,0,0,6,-11,.475,.400,.400,.600,7.0,21.2,12.6,25.9,7.2,12.1,0.0,21.0,116,113,14.1
Andre Drummond,20221022,CHI,1,CLE,128,CHI,96,13.1,3,8,0.375,0,1,0.0,2,2,1.0,3,4,7,0,2,0,3,2,8,-16,.450,.375,.125,.250,22.0,44.4,30.9,0.0,7.6,0.0,25.3,41.5,79,118,-11.0
Goran Dragić,20221022,CHI,1,CLE,128,CHI,96,11.42,2,4,0.5,0,1,0.0,0,0,,0,2,2,3,0,0,1,1,4,-16,.500,.500,.250,.000,0.0,25.5,10.1,49.3,0.0,0.0,20.0,20.0,98,138,-6.4
Tony Bradley,20221022,CHI,1,CLE,128,CHI,96,4.12,0,1,0.0,0,1,0.0,0,0,,1,1,2,0,0,0,0,0,0,-6,.000,.000,1.000,.000,23.3,35.3,28.1,0.0,0.0,0.0,0.0,11.1,62,137,-16.0
Dalen Terry,20221022,CHI,1,CLE,128,CHI,96,4.12,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-6,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.2,0,142,-31.9
Marko Simonovic,20221022,CHI,1,CLE,128,CHI,96,1.73,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-8,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0,142,-32.6
