Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Deandre Ayton,20230116,PHO,0,MEM,136,PHO,106,30.25,8,11,0.727,0,0,,2,2,1.0,1,4,5,1,0,0,2,4,18,-14,.758,.727,.000,.182,3.4,15.5,9.0,6.0,0.0,0.0,14.4,19.6,122,137,-3.5
Mikal Bridges,20230116,PHO,0,MEM,136,PHO,106,29.95,8,16,0.5,1,3,0.33299999999999996,4,4,1.0,0,4,4,7,2,1,3,1,21,-14,.591,.531,.188,.250,0.0,15.6,7.3,42.9,3.2,2.6,14.5,29.6,109,129,6.3
Landry Shamet,20230116,PHO,0,MEM,136,PHO,106,25.9,2,9,0.222,1,6,0.16699999999999998,4,4,1.0,0,4,4,6,0,0,1,2,9,-28,.418,.278,.667,.444,0.0,18.1,8.4,31.5,0.0,0.0,8.5,19.4,100,137,-6.2
Torrey Craig,20230116,PHO,0,MEM,136,PHO,106,25.27,2,7,0.28600000000000003,0,4,0.0,0,0,,0,1,1,1,0,0,0,3,4,-30,.286,.286,.571,.000,0.0,4.6,2.2,5.4,0.0,0.0,0.0,11.8,65,140,-14.1
Dario Šarić,20230116,PHO,0,MEM,136,PHO,106,23.4,4,9,0.444,2,5,0.4,2,2,1.0,2,5,7,5,0,0,3,3,12,-17,.607,.556,.556,.222,8.7,25.0,16.3,33.3,0.0,0.0,23.3,23.5,106,135,0.3
Saben Lee,20230116,PHO,0,MEM,136,PHO,106,28.43,3,9,0.33299999999999996,1,2,0.5,3,4,0.75,1,1,2,3,1,0,1,3,10,-16,.465,.389,.222,.444,3.6,4.1,3.8,14.9,1.7,0.0,8.5,17.7,100,137,-7.5
Damion Lee,20230116,PHO,0,MEM,136,PHO,106,25.95,3,11,0.273,2,4,0.5,0,0,,0,2,2,9,0,0,2,2,8,-2,.364,.364,.364,.000,0.0,9.0,4.2,49.8,0.0,0.0,15.4,21.4,88,139,-3.7
Ish Wainright,20230116,PHO,0,MEM,136,PHO,106,15.62,1,4,0.25,0,3,0.0,0,0,,1,2,3,1,1,1,1,1,2,-8,.250,.250,.750,.000,6.5,15.0,10.5,8.6,3.0,5.0,20.0,13.7,61,127,-7.1
Jock Landale,20230116,PHO,0,MEM,136,PHO,106,13.68,1,2,0.5,0,1,0.0,3,3,1.0,2,1,3,0,0,0,0,2,5,0,.753,.500,.500,1.500,14.9,8.6,12.0,0.0,0.0,0.0,0.0,10.4,174,139,-5.4
Bismack Biyombo,20230116,PHO,0,MEM,136,PHO,106,12.13,4,5,0.8,0,0,,0,0,,2,3,5,0,0,2,1,1,8,-11,.800,.800,.000,.000,16.8,28.9,22.5,0.0,0.0,13.0,16.7,21.1,127,125,5.2
Josh Okogie,20230116,PHO,0,MEM,136,PHO,106,9.42,3,6,0.5,3,5,0.6,0,0,,0,1,1,0,0,0,1,0,9,-10,.750,.750,.833,.000,0.0,12.4,5.8,0.0,0.0,0.0,14.3,31.8,103,138,6.6
