Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Mike Conley,20221115,UTA,1,NYK,118,UTA,111,33.88,3,10,0.3,1,6,0.16699999999999998,3,3,1.0,1,3,4,7,4,0,1,5,10,+4,.442,.350,.600,.300,3.1,9.0,6.2,31.2,5.7,0.0,8.1,15.0,120,112,0.6
Jordan Clarkson,20221115,UTA,1,NYK,118,UTA,111,33.53,5,16,0.313,3,11,0.273,2,2,1.0,0,2,2,5,0,0,5,1,15,+6,.444,.406,.688,.125,0.0,6.1,3.1,24.8,0.0,0.0,22.9,27.0,83,125,-10.2
Lauri Markkanen,20221115,UTA,1,NYK,118,UTA,111,29.53,5,11,0.455,2,5,0.4,1,2,0.5,4,2,6,4,0,2,2,4,13,+16,.547,.545,.455,.182,14.4,6.9,10.6,23.3,0.0,5.3,14.4,19.4,116,121,0.6
Kelly Olynyk,20221115,UTA,1,NYK,118,UTA,111,28.62,7,13,0.5379999999999999,2,5,0.4,11,13,0.846,2,9,11,2,1,0,3,5,27,-7,.721,.615,.385,1.000,7.5,32.1,20.1,13.8,1.7,0.0,13.8,31.4,133,113,6.8
Jarred Vanderbilt,20221115,UTA,1,NYK,118,UTA,111,24.33,1,1,1.0,0,0,,0,2,0.0,2,7,9,1,1,0,1,1,2,-4,.532,1.000,.000,2.000,8.8,29.4,19.3,5.8,2.0,0.0,34.7,4.9,91,114,-3.2
Malik Beasley,20221115,UTA,1,NYK,118,UTA,111,23.87,5,12,0.41700000000000004,3,8,0.375,1,1,1.0,1,3,4,0,0,1,1,1,14,+5,.563,.542,.667,.083,4.5,12.8,8.7,0.0,0.0,3.3,7.4,23.3,109,121,-1.2
Walker Kessler,20221115,UTA,1,NYK,118,UTA,111,17.93,4,4,1.0,0,0,,0,0,,3,4,7,1,1,1,2,2,8,-8,1.000,1.000,.000,.000,17.8,22.8,20.4,10.6,2.7,4.4,33.3,13.8,125,111,5.2
Collin Sexton,20221115,UTA,1,NYK,118,UTA,111,17.4,1,5,0.2,0,1,0.0,1,1,1.0,0,1,1,4,0,0,1,2,3,-17,.276,.200,.200,.200,0.0,5.9,3.0,33.2,0.0,0.0,15.5,15.3,87,125,-11.1
Simone Fontecchio,20221115,UTA,1,NYK,118,UTA,111,16.78,3,6,0.5,3,5,0.6,0,0,,2,2,4,2,0,1,1,0,9,-19,.750,.750,.833,.000,12.7,12.2,12.4,20.9,0.0,4.7,14.3,17.2,137,121,11.5
Talen Horton-Tucker,20221115,UTA,1,NYK,118,UTA,111,14.12,2,5,0.4,0,2,0.0,6,6,1.0,0,1,1,3,0,0,3,1,10,-11,.654,.400,.400,1.200,0.0,7.2,3.7,34.9,0.0,0.0,28.2,31.1,111,125,-4.0
