Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kentavious Caldwell-Pope,20221024,DEN,0,POR,135,DEN,110,30.42,2,6,0.33299999999999996,1,3,0.33299999999999996,1,1,1.0,1,1,2,5,1,0,1,2,6,-15,.466,.417,.500,.167,3.4,4.3,3.8,18.9,1.7,0.0,13.4,11.2,114,144,-3.9
Aaron Gordon,20221024,DEN,0,POR,135,DEN,110,27.62,12,16,0.75,0,2,0.0,2,2,1.0,2,4,6,1,0,0,1,4,26,-16,.770,.750,.125,.125,7.6,18.8,12.6,7.2,0.0,0.0,5.6,29.6,144,145,5.3
Nikola Jokić,20221024,DEN,0,POR,135,DEN,110,26.97,3,4,0.75,0,0,,3,3,1.0,1,8,9,9,0,0,1,5,9,-10,.846,.750,.000,.750,3.9,38.5,19.3,40.4,0.0,0.0,15.8,10.7,172,141,6.3
Jamal Murray,20221024,DEN,0,POR,135,DEN,110,26.62,3,12,0.25,2,4,0.5,0,2,0.0,0,2,2,1,0,0,0,2,8,-15,.311,.333,.333,.167,0.0,9.7,4.3,4.6,0.0,0.0,0.0,22.1,69,146,-16.0
Michael Porter Jr.,20221024,DEN,0,POR,135,DEN,110,25.52,7,14,0.5,4,8,0.5,0,0,,1,3,4,2,0,0,1,5,18,-3,.643,.643,.571,.000,4.1,15.3,9.1,11.8,0.0,0.0,6.7,26.8,121,145,0.3
Bruce Brown,20221024,DEN,0,POR,135,DEN,110,24.42,3,6,0.5,0,1,0.0,0,0,,2,3,5,4,1,1,1,1,6,-16,.500,.500,.167,.000,8.5,15.9,11.8,20.1,2.1,4.1,14.3,13.1,118,138,0.8
Jeff Green,20221024,DEN,0,POR,135,DEN,110,19.73,3,8,0.375,0,1,0.0,1,2,0.5,1,1,2,1,1,0,0,2,7,-15,.394,.375,.125,.250,5.3,6.6,5.9,6.5,2.6,0.0,0.0,20.5,94,141,-8.9
Bones Hyland,20221024,DEN,0,POR,135,DEN,110,18.15,5,10,0.5,4,7,0.5710000000000001,1,2,0.5,0,1,1,3,0,0,1,1,15,-18,.689,.700,.700,.200,0.0,7.1,3.2,25.0,0.0,0.0,8.4,29.9,127,147,7.6
Christian Braun,20221024,DEN,0,POR,135,DEN,110,12.65,0,2,0.0,0,1,0.0,0,0,,1,2,3,0,0,0,0,1,0,-6,.000,.000,.500,.000,8.2,20.5,13.7,0.0,0.0,0.0,0.0,7.2,42,145,-14.9
DeAndre Jordan,20221024,DEN,0,POR,135,DEN,110,10.0,2,3,0.667,0,0,,0,2,0.0,0,2,2,1,0,0,0,1,4,-3,.515,.667,.000,.667,0.0,25.9,11.6,13.6,0.0,0.0,0.0,17.7,106,144,-3.9
Davon Reed,20221024,DEN,0,POR,135,DEN,110,7.57,1,4,0.25,1,3,0.33299999999999996,0,0,,0,0,0,0,0,0,1,1,3,-3,.375,.375,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.2,59,148,-21.5
Zeke Nnaji,20221024,DEN,0,POR,135,DEN,110,4.12,2,3,0.667,0,1,0.0,0,0,,0,0,0,0,1,0,0,3,4,-3,.667,.667,.333,.000,0.0,0.0,0.0,0.0,12.4,0.0,0.0,33.3,124,118,1.4
Ish Smith,20221024,DEN,0,POR,135,DEN,110,3.57,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-3,,,,,0.0,0.0,0.0,29.9,0.0,0.0,100.0,12.8,47,148,-14.9
Peyton Watson,20221024,DEN,0,POR,135,DEN,110,2.67,2,3,0.667,0,0,,0,0,,1,1,2,0,0,0,0,0,4,+1,.667,.667,.000,.000,39.1,48.6,43.4,0.0,0.0,0.0,0.0,51.4,139,140,18.0
