Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tyler Herro,20230202,MIA,0,NYK,106,MIA,104,39.6,10,22,0.455,4,10,0.4,1,2,0.5,0,5,5,8,1,1,3,3,25,-9,.546,.545,.455,.091,0.0,17.3,7.9,36.1,1.3,2.6,11.6,30.2,108,114,4.0
Bam Adebayo,20230202,MIA,0,NYK,106,MIA,104,37.62,11,16,0.688,0,0,,10,11,0.909,1,8,9,3,2,1,0,1,32,+5,.768,.688,.000,.688,3.0,29.2,14.9,15.3,2.8,2.7,0.0,25.6,164,108,15.7
Jimmy Butler,20230202,MIA,0,NYK,106,MIA,104,33.42,5,13,0.385,0,0,,0,1,0.0,4,0,4,5,2,0,3,0,10,-3,.372,.385,.000,.077,13.7,0.0,7.5,22.6,3.1,0.0,18.2,22.7,88,117,-5.6
Kyle Lowry,20230202,MIA,0,NYK,106,MIA,104,24.1,1,7,0.14300000000000002,1,5,0.2,0,0,,0,1,1,2,1,0,0,2,3,-17,.214,.214,.714,.000,0.0,5.7,2.6,10.8,2.2,0.0,0.0,13.4,64,117,-11.5
Caleb Martin,20230202,MIA,0,NYK,106,MIA,104,23.78,2,7,0.28600000000000003,1,5,0.2,0,0,,1,3,4,1,0,1,1,3,5,-15,.357,.357,.714,.000,4.8,17.3,10.5,5.8,0.0,4.3,12.5,15.5,77,116,-9.9
Max Strus,20230202,MIA,0,NYK,106,MIA,104,28.65,5,9,0.556,5,8,0.625,2,2,1.0,0,1,1,1,0,0,0,0,17,+16,.860,.833,.889,.222,0.0,4.8,2.2,5.5,0.0,0.0,0.0,15.9,167,122,7.8
Gabe Vincent,20230202,MIA,0,NYK,106,MIA,104,25.43,2,8,0.25,1,6,0.16699999999999998,0,0,,0,4,4,4,2,0,3,4,5,+14,.313,.313,.750,.000,0.0,21.6,9.8,21.4,4.1,0.0,27.3,20.0,64,108,-10.4
Haywood Highsmith,20230202,MIA,0,NYK,106,MIA,104,17.02,3,3,1.0,1,1,1.0,0,0,,2,1,3,0,0,0,0,1,7,+6,1.167,1.167,.333,.000,13.4,8.1,11.0,0.0,0.0,0.0,0.0,8.1,232,121,5.1
Udonis Haslem,20230202,MIA,0,NYK,106,MIA,104,10.38,0,2,0.0,0,1,0.0,0,0,,1,1,2,0,0,0,0,1,0,-7,.000,.000,.500,.000,11.0,13.2,12.0,0.0,0.0,0.0,0.0,8.9,40,120,-16.1
Victor Oladipo,20230202,MIA,0,NYK,106,MIA,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
