Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Ziaire Williams,20220324,MEM,1,MEM,133,IND,103,30.15,1,5,0.2,1,5,0.2,0,0,,0,2,2,5,1,0,3,4,3,+18,.300,.300,1.000,.000,0.0,6.6,3.7,16.4,1.6,0.0,37.5,11.1,82,109,-10.0
Tyus Jones,20220324,MEM,1,MEM,133,IND,103,25.37,4,5,0.8,3,4,0.75,0,0,,0,4,4,5,1,0,1,1,11,+25,1.100,1.100,.800,.000,0.0,15.8,8.8,22.3,1.9,0.0,16.7,9.9,187,107,7.1
Desmond Bane,20220324,MEM,1,MEM,133,IND,103,23.68,12,15,0.8,5,7,0.7140000000000001,1,1,1.0,1,4,5,5,0,1,1,1,30,+40,.972,.967,.467,.067,5.3,16.9,11.8,39.5,0.0,3.4,6.1,29.1,186,108,27.1
Steven Adams,20220324,MEM,1,MEM,133,IND,103,22.95,3,7,0.429,0,0,,0,0,,9,7,16,6,3,3,0,3,6,+25,.429,.429,.000,.000,49.5,30.5,38.9,28.7,6.4,10.6,0.0,12.8,171,85,16.8
Jaren Jackson Jr.,20220324,MEM,1,MEM,133,IND,103,16.68,7,13,0.5379999999999999,4,7,0.5710000000000001,2,2,1.0,0,2,2,1,1,2,3,5,20,+18,.720,.692,.538,.154,0.0,12.0,6.7,9.6,2.9,9.8,17.8,42.4,118,97,4.5
John Konchar,20220324,MEM,1,MEM,133,IND,103,25.23,7,10,0.7,2,4,0.5,2,4,0.5,1,7,8,4,0,0,0,1,18,+4,.765,.800,.400,.400,5.0,27.7,17.7,20.7,0.0,0.0,0.0,19.5,173,108,9.4
Xavier Tillman Sr.,20220324,MEM,1,MEM,133,IND,103,23.78,6,9,0.667,0,0,,4,6,0.667,2,3,5,0,1,1,1,1,16,+4,.687,.667,.000,.667,10.6,12.6,11.7,0.0,2.1,3.4,7.9,22.3,138,105,0.7
Kyle Anderson,20220324,MEM,1,MEM,133,IND,103,22.97,3,9,0.33299999999999996,1,2,0.5,1,2,0.5,0,4,4,4,1,0,0,3,8,+15,.405,.389,.222,.222,0.0,17.4,9.7,19.1,2.1,0.0,0.0,18.0,124,106,-5.2
De'Anthony Melton,20220324,MEM,1,MEM,133,IND,103,21.32,6,13,0.462,5,9,0.556,2,2,1.0,1,5,6,2,0,0,3,2,19,+7,.684,.654,.692,.154,5.9,23.5,15.7,12.3,0.0,0.0,17.8,33.2,124,109,0.1
Santi Aldama,20220324,MEM,1,MEM,133,IND,103,18.25,0,3,0.0,0,2,0.0,0,0,,1,1,2,1,0,2,2,1,0,-3,.000,.000,.667,.000,6.9,5.5,6.1,5.3,0.0,8.9,40.0,11.5,33,106,-13.3
Jarrett Culver,20220324,MEM,1,MEM,133,IND,103,9.62,1,4,0.25,0,2,0.0,0,0,,1,0,1,1,0,0,0,0,2,-3,.250,.250,.500,.000,13.1,0.0,5.8,11.1,0.0,0.0,0.0,17.4,101,115,-13.7
