Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
RJ Barrett,20220202,NYK,1,MEM,120,NYK,108,38.58,7,17,0.41200000000000003,1,4,0.25,8,11,0.727,0,4,4,1,0,1,3,2,23,-2,.527,.441,.235,.647,0.0,10.0,5.0,4.2,0.0,2.0,12.1,27.0,99,125,-5.8
Julius Randle,20220202,NYK,1,MEM,120,NYK,108,36.88,7,18,0.389,1,6,0.16699999999999998,3,5,0.6,4,8,12,9,1,0,2,5,18,-9,.446,.417,.333,.278,10.6,20.8,15.8,40.5,1.3,0.0,9.0,25.2,110,118,2.2
Evan Fournier,20220202,NYK,1,MEM,120,NYK,108,32.7,11,18,0.611,8,12,0.667,0,0,,0,5,5,2,1,0,3,1,30,-4,.833,.833,.667,.000,0.0,14.7,7.4,13.4,1.5,0.0,14.3,26.9,130,121,13.3
Mitchell Robinson,20220202,NYK,1,MEM,120,NYK,108,29.9,7,8,0.875,0,0,,0,1,0.0,7,4,11,1,0,8,3,1,14,+1,.829,.875,.000,.125,22.9,12.8,17.8,6.0,0.0,20.4,26.2,16.0,129,112,9.2
Kemba Walker,20220202,NYK,1,MEM,120,NYK,108,17.17,0,4,0.0,0,2,0.0,0,0,,1,2,3,2,0,0,0,0,0,+1,.000,.000,.500,.000,5.7,11.2,8.5,14.7,0.0,0.0,0.0,9.8,48,126,-12.5
Immanuel Quickley,20220202,NYK,1,MEM,120,NYK,108,26.87,3,11,0.273,2,7,0.28600000000000003,3,3,1.0,0,2,2,5,0,0,2,4,11,-6,.446,.364,.636,.273,0.0,7.1,3.6,27.4,0.0,0.0,14.0,22.4,97,127,-7.5
Nerlens Noel,20220202,NYK,1,MEM,120,NYK,108,16.17,0,0,,0,0,,0,0,,1,1,2,1,1,0,0,3,0,-15,,,,,6.1,5.9,6.0,7.8,3.0,0.0,,0.0,228,120,-2.7
Quentin Grimes,20220202,NYK,1,MEM,120,NYK,108,15.3,2,5,0.4,0,3,0.0,0,0,,0,2,2,0,2,0,1,0,4,-8,.400,.400,.600,.000,0.0,12.5,6.3,0.0,6.2,0.0,16.7,16.4,67,111,-4.2
Alec Burks,20220202,NYK,1,MEM,120,NYK,108,13.38,0,3,0.0,0,0,,4,4,1.0,0,1,1,1,0,1,1,2,4,-17,.420,.000,.000,1.333,0.0,7.2,3.6,9.4,0.0,5.7,17.4,18.1,87,123,-8.7
Obi Toppin,20220202,NYK,1,MEM,120,NYK,108,11.12,1,4,0.25,0,2,0.0,0,0,,0,6,6,1,0,0,0,0,2,-3,.250,.250,.500,.000,0.0,51.8,26.2,12.8,0.0,0.0,0.0,15.1,70,109,-6.6
Taj Gibson,20220202,NYK,1,MEM,120,NYK,108,1.93,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,+2,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,250,128,8.4
