Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Cole Anthony,20220109,ORL,1,WAS,102,ORL,100,35.7,4,17,0.235,2,6,0.33299999999999996,2,2,1.0,0,6,6,2,1,1,1,4,12,0,.336,.294,.353,.118,0.0,17.9,8.4,8.2,1.4,2.3,5.3,23.3,71,107,-9.5
Chuma Okeke,20220109,ORL,1,WAS,102,ORL,100,34.13,3,11,0.273,1,6,0.16699999999999998,1,1,1.0,3,3,6,5,3,1,0,2,8,+4,.350,.318,.545,.091,8.3,9.4,8.8,20.8,4.4,2.4,0.0,14.8,101,103,2.5
Gary Harris,20220109,ORL,1,WAS,102,ORL,100,31.17,4,9,0.444,3,6,0.5,0,0,,0,0,0,1,0,2,0,1,11,-4,.611,.611,.667,.000,0.0,0.0,0.0,4.8,0.0,5.2,0.0,12.7,123,115,0.2
Franz Wagner,20220109,ORL,1,WAS,102,ORL,100,28.75,6,13,0.462,0,2,0.0,4,4,1.0,2,4,6,1,0,0,1,1,16,-19,.542,.462,.154,.308,6.5,14.8,10.4,6.0,0.0,0.0,6.3,24.1,111,113,-3.0
Mo Bamba,20220109,ORL,1,WAS,102,ORL,100,27.6,3,11,0.273,0,2,0.0,4,4,1.0,3,6,9,0,2,0,3,3,10,-12,.392,.273,.182,.364,10.2,23.2,16.3,0.0,3.6,0.0,19.0,25.1,76,101,-11.6
Terrence Ross,20220109,ORL,1,WAS,102,ORL,100,30.7,13,20,0.65,2,4,0.5,4,5,0.8,0,2,2,2,1,0,1,2,32,+11,.721,.700,.200,.250,0.0,6.9,3.3,17.7,1.6,0.0,4.3,33.3,136,112,12.5
R.J. Hampton,20220109,ORL,1,WAS,102,ORL,100,18.55,2,4,0.5,1,1,1.0,0,0,,0,5,5,3,2,0,0,5,5,+5,.625,.625,.250,.000,0.0,28.8,13.5,23.6,5.4,0.0,0.0,9.5,142,95,3.7
Tim Frazier,20220109,ORL,1,WAS,102,ORL,100,15.35,0,4,0.0,0,1,0.0,0,0,,1,1,2,2,0,1,0,1,0,-7,.000,.000,.250,.000,6.1,6.9,6.5,16.5,0.0,5.3,0.0,11.5,42,112,-10.9
Freddie Gillespie,20220109,ORL,1,WAS,102,ORL,100,14.08,2,5,0.4,0,0,,0,0,,0,3,3,1,0,1,1,1,4,+1,.400,.400,.000,.000,0.0,22.7,10.7,10.9,0.0,5.8,16.7,18.8,72,106,-6.8
Moritz Wagner,20220109,ORL,1,WAS,102,ORL,100,3.97,1,1,1.0,0,0,,0,0,,0,3,3,1,0,0,0,1,2,+11,1.000,1.000,.000,.000,0.0,80.7,37.8,46.7,0.0,0.0,0.0,11.1,205,88,14.1
