Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Rudy Gobert,20220316,UTA,1,UTA,125,CHI,110,33.47,5,8,0.625,0,0,,4,6,0.667,6,14,20,2,1,4,1,3,14,+10,.658,.625,.000,.750,20.5,47.8,34.1,8.2,1.4,10.1,8.6,14.9,149,97,7.5
Royce O'Neale,20220316,UTA,1,UTA,125,CHI,110,32.3,3,5,0.6,3,4,0.75,0,0,,1,2,3,3,0,0,2,1,9,+10,.900,.900,.800,.000,3.5,7.1,5.3,11.9,0.0,0.0,28.6,9.3,138,115,2.3
Donovan Mitchell,20220316,UTA,1,UTA,125,CHI,110,28.92,12,22,0.545,9,15,0.6,4,4,1.0,0,3,3,5,0,0,4,4,37,+11,.779,.750,.682,.182,0.0,11.9,5.9,37.6,0.0,0.0,14.4,41.2,137,114,13.7
Mike Conley,20220316,UTA,1,UTA,125,CHI,110,27.45,4,11,0.364,3,5,0.6,3,4,0.75,0,2,2,7,1,1,3,1,14,+4,.549,.500,.455,.364,0.0,8.3,4.2,35.0,1.7,3.1,19.0,24.7,114,108,2.2
Juancho Hernangómez,20220316,UTA,1,UTA,125,CHI,110,22.87,0,3,0.0,0,3,0.0,2,4,0.5,1,4,5,0,0,1,0,1,2,-9,.210,.000,1.000,1.333,5.0,20.0,12.5,0.0,0.0,3.7,0.0,8.9,66,110,-7.8
Jordan Clarkson,20220316,UTA,1,UTA,125,CHI,110,34.68,11,18,0.611,1,5,0.2,3,4,0.75,1,4,5,1,2,0,3,2,26,+17,.658,.639,.278,.222,3.3,13.2,8.2,5.2,2.7,0.0,13.2,28.2,117,108,0.5
Nickeil Alexander-Walker,20220316,UTA,1,UTA,125,CHI,110,22.32,4,8,0.5,3,5,0.6,5,6,0.833,0,4,4,0,2,0,1,3,16,+15,.752,.688,.625,.750,0.0,20.5,10.2,0.0,4.2,0.0,8.6,22.4,140,103,6.6
Rudy Gay,20220316,UTA,1,UTA,125,CHI,110,17.65,0,2,0.0,0,2,0.0,0,0,,0,2,2,1,0,0,1,2,0,+12,.000,.000,1.000,.000,0.0,13.0,6.5,6.5,0.0,0.0,33.3,7.3,26,114,-10.9
Hassan Whiteside,20220316,UTA,1,UTA,125,CHI,110,13.07,2,4,0.5,0,0,,1,1,1.0,1,2,3,1,1,0,1,1,5,+9,.563,.500,.000,.250,8.7,17.5,13.1,10.6,3.6,0.0,18.4,17.9,112,105,-0.6
Jared Butler,20220316,UTA,1,UTA,125,CHI,110,2.62,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,0,0,2,0,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.4,200,76,30.7
Eric Paschall,20220316,UTA,1,UTA,125,CHI,110,2.33,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0,116,-24.6
Xavier Sneed,20220316,UTA,1,UTA,125,CHI,110,2.33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-3.3
