Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Luka Dončić,20220208,DAL,1,DAL,116,DET,86,32.87,9,18,0.5,5,9,0.556,10,14,0.7140000000000001,0,7,7,11,1,2,5,3,33,+35,.683,.639,.500,.778,0.0,18.9,11.1,59.8,1.5,5.1,17.1,41.7,128,87,16.3
Dorian Finney-Smith,20220208,DAL,1,DAL,116,DET,86,29.12,4,6,0.667,2,3,0.667,1,1,1.0,1,6,7,3,2,0,2,2,11,+16,.854,.833,.500,.167,4.3,18.3,12.5,14.8,3.4,0.0,23.7,13.6,137,86,6.4
Reggie Bullock,20220208,DAL,1,DAL,116,DET,86,28.93,4,9,0.444,4,8,0.5,0,0,,0,4,4,1,0,0,0,1,12,+24,.667,.667,.889,.000,0.0,12.3,7.2,5.0,0.0,0.0,0.0,14.6,129,96,1.2
Jalen Brunson,20220208,DAL,1,DAL,116,DET,86,25.78,7,11,0.636,2,4,0.5,5,5,1.0,0,1,1,4,0,0,1,1,21,+13,.795,.727,.364,.455,0.0,3.4,2.0,27.6,0.0,0.0,7.0,25.9,155,100,8.0
Dwight Powell,20220208,DAL,1,DAL,116,DET,86,20.0,4,6,0.667,0,0,,2,3,0.667,4,3,7,1,0,0,0,2,10,+9,.683,.667,.000,.500,25.3,13.3,18.3,7.9,0.0,0.0,0.0,17.2,161,95,1.8
Trey Burke,20220208,DAL,1,DAL,116,DET,86,21.08,7,12,0.583,4,6,0.667,0,0,,0,3,3,1,1,0,3,2,18,+2,.750,.750,.500,.000,0.0,12.6,7.4,9.5,2.4,0.0,20.0,33.4,105,91,3.1
Josh Green,20220208,DAL,1,DAL,116,DET,86,20.83,1,2,0.5,0,0,,0,0,,0,3,3,0,3,0,0,2,2,+20,.500,.500,.000,.000,0.0,12.8,7.5,0.0,7.2,0.0,0.0,4.5,98,81,1.1
Maxi Kleber,20220208,DAL,1,DAL,116,DET,86,17.88,2,2,1.0,1,1,1.0,0,0,,0,7,7,1,0,1,0,1,5,+29,1.250,1.250,.500,.000,0.0,34.8,20.4,7.8,0.0,4.7,0.0,5.3,249,84,9.5
Frank Ntilikina,20220208,DAL,1,DAL,116,DET,86,15.82,2,5,0.4,0,2,0.0,0,0,,0,3,3,1,0,1,0,2,4,+6,.400,.400,.400,.000,0.0,16.9,9.9,8.9,0.0,5.3,0.0,14.9,91,91,-6.2
Marquese Chriss,20220208,DAL,1,DAL,116,DET,86,15.18,0,6,0.0,0,1,0.0,0,0,,1,2,3,0,3,0,2,2,0,+1,.000,.000,.167,.000,8.3,11.7,10.3,0.0,9.9,0.0,25.0,24.8,13,75,-22.1
Theo Pinson,20220208,DAL,1,DAL,116,DET,86,9.0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,-5,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0,101,-17.5
Moses Brown,20220208,DAL,1,DAL,116,DET,86,3.5,0,0,,0,0,,0,0,,0,2,2,1,0,1,0,0,0,0,,,,,0.0,50.8,29.8,34.3,0.0,24.1,,0.0,245,66,24.0
