Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Ja Morant,20220228,MEM,1,MEM,118,SAS,105,34.33,22,30,0.733,4,4,1.0,4,7,0.5710000000000001,1,6,7,2,0,0,4,1,52,+23,.786,.800,.133,.233,3.6,15.5,10.5,16.2,0.0,0.0,10.8,45.7,138,109,18.6
Steven Adams,20220228,MEM,1,MEM,118,SAS,105,31.03,2,3,0.667,0,0,,0,0,,5,9,14,5,1,3,2,1,4,+11,.667,.667,.000,.000,19.8,25.8,23.3,17.2,1.5,6.9,40.0,6.8,135,97,8.9
Desmond Bane,20220228,MEM,1,MEM,118,SAS,105,29.17,3,11,0.273,1,5,0.2,1,2,0.5,0,3,3,6,0,0,0,1,8,-6,.337,.318,.455,.182,0.0,9.1,5.3,22.9,0.0,0.0,0.0,17.2,106,111,-4.1
Ziaire Williams,20220228,MEM,1,MEM,118,SAS,105,26.27,0,3,0.0,0,2,0.0,0,0,,0,2,2,1,0,0,0,1,0,+9,.000,.000,.667,.000,0.0,6.8,3.9,3.8,0.0,0.0,0.0,4.8,29,112,-9.0
Jaren Jackson Jr.,20220228,MEM,1,MEM,118,SAS,105,19.68,2,3,0.667,1,1,1.0,1,2,0.5,2,3,5,1,2,1,5,5,6,-3,.773,.833,.333,.667,12.5,13.5,13.1,5.7,4.9,3.6,56.3,19.1,75,95,-4.8
Kyle Anderson,20220228,MEM,1,MEM,118,SAS,105,24.32,4,7,0.5710000000000001,1,1,1.0,0,0,,2,7,9,6,0,1,0,1,9,+19,.643,.643,.143,.000,10.1,25.6,19.1,29.5,0.0,2.9,0.0,12.2,166,103,12.8
De'Anthony Melton,20220228,MEM,1,MEM,118,SAS,105,24.12,4,10,0.4,2,5,0.4,5,6,0.833,0,6,6,1,1,1,4,3,15,+25,.593,.500,.500,.600,0.0,22.1,12.8,5.0,2.0,3.0,24.0,29.2,98,100,-2.9
Tyus Jones,20220228,MEM,1,MEM,118,SAS,105,19.47,6,13,0.462,1,5,0.2,0,0,,0,3,3,1,0,0,1,1,13,-5,.500,.500,.385,.000,0.0,13.7,8.0,7.4,0.0,0.0,7.1,30.5,103,109,-6.6
Brandon Clarke,20220228,MEM,1,MEM,118,SAS,105,15.67,4,6,0.667,0,0,,0,2,0.0,2,2,4,1,1,0,0,3,8,+4,.581,.667,.000,.333,15.7,11.3,13.2,8.6,3.1,0.0,0.0,18.6,133,103,2.0
Killian Tillie,20220228,MEM,1,MEM,118,SAS,105,14.65,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,1,2,0,0,0,0,1,3,-10,.500,.500,1.000,.000,8.4,6.1,7.0,0.0,0.0,0.0,0.0,8.7,128,112,-2.9
Xavier Tillman Sr.,20220228,MEM,1,MEM,118,SAS,105,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-5.2
