Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
De'Aaron Fox,20211122,SAC,1,PHI,102,SAC,94,36.28,7,15,0.467,1,4,0.25,8,10,0.8,1,4,5,2,0,0,3,3,23,-17,.593,.500,.267,.667,2.9,10.8,7.0,11.1,0.0,0.0,13.4,28.0,111,115,-0.3
Harrison Barnes,20211122,SAC,1,PHI,102,SAC,94,36.18,2,8,0.25,1,5,0.2,5,5,1.0,1,4,5,3,1,0,4,3,10,-17,.490,.313,.625,.625,2.9,10.8,7.1,13.1,1.4,0.0,28.2,17.8,85,112,-5.5
Tyrese Haliburton,20211122,SAC,1,PHI,102,SAC,94,33.12,0,5,0.0,0,3,0.0,0,0,,3,2,5,9,1,0,1,2,0,+9,.000,.000,.600,.000,9.7,5.9,7.7,39.5,1.6,0.0,16.7,8.2,84,113,-4.1
Richaun Holmes,20211122,SAC,1,PHI,102,SAC,94,27.5,8,10,0.8,0,0,,2,2,1.0,2,6,8,1,0,0,1,2,18,-10,.827,.800,.000,.200,7.8,21.4,14.9,9.2,0.0,0.0,8.4,19.6,153,111,9.1
Maurice Harkless,20211122,SAC,1,PHI,102,SAC,94,18.83,0,3,0.0,0,2,0.0,2,2,1.0,0,1,1,0,1,0,0,4,2,-3,.258,.000,.667,.667,0.0,5.2,2.7,0.0,2.8,0.0,0.0,9.4,63,110,-9.4
Buddy Hield,20211122,SAC,1,PHI,102,SAC,94,31.17,7,16,0.43799999999999994,5,11,0.455,2,2,1.0,1,8,9,2,0,0,2,2,21,-9,.622,.594,.688,.125,3.4,25.1,14.7,13.9,0.0,0.0,10.6,27.5,116,110,7.1
Davion Mitchell,20211122,SAC,1,PHI,102,SAC,94,24.65,2,9,0.222,0,4,0.0,0,0,,0,3,3,0,1,0,1,2,4,-4,.222,.222,.444,.000,0.0,11.9,6.2,0.0,2.1,0.0,10.0,18.4,44,110,-14.1
Marvin Bagley III,20211122,SAC,1,PHI,102,SAC,94,11.82,2,4,0.5,0,2,0.0,0,0,,0,5,5,0,0,0,0,0,4,+9,.500,.500,.500,.000,0.0,41.4,21.6,0.0,0.0,0.0,0.0,15.4,102,105,0.0
Tristan Thompson,20211122,SAC,1,PHI,102,SAC,94,11.02,4,6,0.667,0,0,,0,2,0.0,3,4,7,0,0,0,0,0,8,+6,.581,.667,.000,.333,29.0,35.6,32.4,0.0,0.0,0.0,0.0,28.3,123,107,8.3
Alex Len,20211122,SAC,1,PHI,102,SAC,94,9.43,1,4,0.25,0,0,,2,6,0.33299999999999996,0,1,1,0,0,0,1,1,4,-4,.301,.250,.000,1.500,0.0,10.4,5.4,0.0,0.0,0.0,13.1,36.8,56,115,-20.5
