Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Luguentz Dort,20211117,OKC,1,OKC,101,HOU,89,36.58,14,22,0.636,4,11,0.364,2,4,0.5,3,5,8,2,0,1,1,4,34,+17,.715,.727,.500,.182,8.6,11.7,10.3,11.6,0.0,2.7,4.0,29.8,140,95,12.0
Shai Gilgeous-Alexander,20211117,OKC,1,OKC,101,HOU,89,36.58,6,18,0.33299999999999996,1,8,0.125,2,2,1.0,2,5,7,9,4,1,3,2,15,+17,.397,.361,.444,.111,5.7,11.7,9.0,35.6,5.3,2.7,13.7,26.3,93,83,4.1
Josh Giddey,20211117,OKC,1,OKC,101,HOU,89,33.6,7,14,0.5,0,2,0.0,0,0,,1,10,11,2,0,1,3,3,14,+1,.500,.500,.143,.000,3.1,25.5,15.4,9.2,0.0,3.0,17.6,22.3,89,90,-6.2
Darius Bazley,20211117,OKC,1,OKC,101,HOU,89,25.97,3,10,0.3,1,3,0.33299999999999996,0,0,,0,8,8,0,0,0,1,1,7,+7,.350,.350,.300,.000,0.0,26.4,14.5,0.0,0.0,0.0,9.1,18.6,66,92,-10.4
Jeremiah Robinson-Earl,20211117,OKC,1,OKC,101,HOU,89,24.75,3,9,0.33299999999999996,0,5,0.0,2,2,1.0,2,7,9,1,2,1,0,3,8,+4,.405,.333,.556,.222,8.4,24.2,17.1,5.5,3.9,4.0,0.0,17.6,100,81,-0.3
Kenrich Williams,20211117,OKC,1,OKC,101,HOU,89,18.3,0,1,0.0,0,0,,0,2,0.0,1,1,2,2,0,0,0,0,0,+3,.000,.000,.000,2.000,5.7,4.7,5.1,12.8,0.0,0.0,0.0,4.5,74,100,-7.5
Derrick Favors,20211117,OKC,1,OKC,101,HOU,89,17.53,1,2,0.5,0,0,,1,4,0.25,0,4,4,0,1,0,0,1,3,-2,.399,.500,.000,2.000,0.0,19.6,10.7,0.0,2.7,0.0,0.0,9.4,82,88,-5.1
Mike Muscala,20211117,OKC,1,OKC,101,HOU,89,14.0,2,3,0.667,2,3,0.667,0,0,,0,3,3,0,0,1,0,1,6,+13,1.000,1.000,1.000,.000,0.0,18.4,10.1,0.0,0.0,7.1,0.0,9.4,191,90,6.4
Ty Jerome,20211117,OKC,1,OKC,101,HOU,89,11.32,2,3,0.667,1,1,1.0,0,0,,0,1,1,1,0,0,0,2,5,-3,.833,.833,.333,.000,0.0,7.6,4.2,13.0,0.0,0.0,0.0,11.7,170,98,0.8
Tre Mann,20211117,OKC,1,OKC,101,HOU,89,10.87,2,4,0.5,1,3,0.33299999999999996,2,2,1.0,0,1,1,0,2,0,0,0,7,+4,.717,.625,.750,.500,0.0,7.9,4.3,0.0,8.9,0.0,0.0,19.8,148,79,15.2
Aleksej Pokusevski,20211117,OKC,1,OKC,101,HOU,89,10.08,1,6,0.16699999999999998,0,3,0.0,0,0,,0,2,2,1,1,1,2,2,2,-1,.167,.167,.500,.000,0.0,17.0,9.3,13.1,4.8,9.9,25.0,34.9,33,77,-18.6
Aaron Wiggins,20211117,OKC,1,OKC,101,HOU,89,0.42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,101,-9.0
