Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Terry Rozier,20220228,CHO,0,MIL,130,CHO,106,36.2,7,16,0.43799999999999994,1,5,0.2,2,2,1.0,1,3,4,8,2,0,3,4,17,-21,.504,.469,.313,.125,2.5,8.3,5.2,39.7,2.6,0.0,15.1,22.9,102,128,0.2
P.J. Washington,20220228,CHO,0,MIL,130,CHO,106,30.88,5,11,0.455,3,9,0.33299999999999996,0,0,,1,3,4,2,0,0,0,0,13,-11,.591,.591,.818,.000,2.9,9.7,6.1,11.0,0.0,0.0,0.0,14.9,122,133,1.4
LaMelo Ball,20220228,CHO,0,MIL,130,CHO,106,30.03,9,18,0.5,4,7,0.5710000000000001,2,2,1.0,2,2,4,2,1,0,3,4,24,-23,.636,.611,.389,.111,5.9,6.7,6.3,14.8,1.6,0.0,13.7,30.4,109,131,4.1
Miles Bridges,20220228,CHO,0,MIL,130,CHO,106,29.73,5,14,0.35700000000000004,3,6,0.5,1,2,0.5,0,3,3,0,0,0,0,4,14,-17,.470,.464,.429,.143,0.0,10.1,4.7,0.0,0.0,0.0,0.0,20.9,92,133,-6.8
Mason Plumlee,20220228,CHO,0,MIL,130,CHO,106,16.92,1,4,0.25,0,0,,1,4,0.25,1,4,5,2,1,1,0,4,3,-13,.260,.250,.000,1.000,5.3,23.6,13.9,17.1,2.8,6.2,0.0,14.2,79,117,-4.6
Kelly Oubre Jr.,20220228,CHO,0,MIL,130,CHO,106,30.55,6,14,0.429,3,8,0.375,2,7,0.28600000000000003,1,6,7,4,0,0,0,2,17,-5,.498,.536,.571,.500,2.9,19.6,10.8,23.7,0.0,0.0,0.0,23.3,108,129,2.3
Montrezl Harrell,20220228,CHO,0,MIL,130,CHO,106,25.22,1,8,0.125,0,1,0.0,7,8,0.875,0,4,4,2,0,0,0,2,9,-9,.391,.125,.125,1.000,0.0,15.9,7.5,11.2,0.0,0.0,0.0,19.1,94,130,-7.1
Cody Martin,20220228,CHO,0,MIL,130,CHO,106,16.75,1,4,0.25,0,2,0.0,1,1,1.0,0,4,4,0,0,0,0,2,3,-21,.338,.250,.500,.250,0.0,23.9,11.2,0.0,0.0,0.0,0.0,11.1,72,127,-11.6
JT Thor,20220228,CHO,0,MIL,130,CHO,106,16.4,0,2,0.0,0,1,0.0,2,2,1.0,2,1,3,2,1,0,1,4,2,-6,.347,.000,.500,1.000,10.8,6.1,8.6,16.3,2.9,0.0,25.8,9.9,98,128,-6.1
Kai Jones,20220228,CHO,0,MIL,130,CHO,106,7.32,1,2,0.5,0,0,,2,4,0.5,1,1,2,0,1,0,1,1,4,+6,.532,.500,.000,2.000,12.1,13.7,12.9,0.0,6.5,0.0,21.0,27.1,93,116,-3.3
Nick Richards,20220228,CHO,0,MIL,130,CHO,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen McDaniels,20220228,CHO,0,MIL,130,CHO,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
