Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
James Harden,20211022,BRK,0,BRK,114,PHI,109,38.42,7,17,0.41200000000000003,3,7,0.429,3,4,0.75,1,6,7,8,2,0,5,0,20,-1,.533,.500,.412,.235,3.0,18.3,10.7,31.0,2.6,0.0,21.0,26.9,101,112,0.8
Kevin Durant,20211022,BRK,0,BRK,114,PHI,109,36.9,9,20,0.45,1,6,0.16699999999999998,10,10,1.0,3,12,15,12,1,1,2,1,29,+11,.594,.475,.300,.500,9.5,38.1,23.8,53.3,1.3,2.4,7.6,31.1,138,110,16.3
Joe Harris,20211022,BRK,0,BRK,114,PHI,109,33.03,5,14,0.35700000000000004,3,10,0.3,1,2,0.5,1,4,5,1,1,0,4,2,14,-3,.470,.464,.714,.143,3.5,14.2,8.9,4.3,1.5,0.0,21.2,24.8,79,115,-9.3
Blake Griffin,20211022,BRK,0,BRK,114,PHI,109,19.02,1,6,0.16699999999999998,0,5,0.0,2,3,0.667,0,3,3,0,1,1,0,2,4,-7,.273,.167,.833,.500,0.0,18.5,9.2,0.0,2.6,4.6,0.0,16.7,65,107,-10.4
Nic Claxton,20211022,BRK,0,BRK,114,PHI,109,16.83,1,4,0.25,0,0,,1,2,0.5,1,2,3,1,0,1,1,0,3,-19,.307,.250,.000,.500,7.0,13.9,10.4,7.5,0.0,5.2,17.0,15.2,74,114,-8.8
Patty Mills,20211022,BRK,0,BRK,114,PHI,109,30.13,4,5,0.8,3,3,1.0,0,0,,0,2,2,2,1,0,0,3,11,+21,1.100,1.100,.600,.000,0.0,7.8,3.9,9.2,1.6,0.0,0.0,7.2,213,116,5.1
Jevon Carter,20211022,BRK,0,BRK,114,PHI,109,23.05,1,2,0.5,1,2,0.5,0,0,,1,0,1,2,0,1,0,2,3,+9,.750,.750,1.000,.000,5.1,0.0,2.5,10.7,0.0,3.8,0.0,3.8,178,117,0.4
LaMarcus Aldridge,20211022,BRK,0,BRK,114,PHI,109,22.67,10,12,0.833,0,1,0.0,3,3,1.0,2,3,5,0,0,2,0,3,23,+21,.863,.833,.083,.250,10.3,15.5,12.9,0.0,0.0,7.7,0.0,25.5,177,111,14.0
Paul Millsap,20211022,BRK,0,BRK,114,PHI,109,16.5,3,6,0.5,1,4,0.25,0,0,,1,3,4,0,0,0,0,2,7,-7,.583,.583,.667,.000,7.1,21.3,14.2,0.0,0.0,0.0,0.0,15.8,125,118,-3.6
James Johnson,20211022,BRK,0,BRK,114,PHI,109,3.43,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,0,1,0,0,.000,.000,.000,.000,34.1,34.1,34.1,0.0,0.0,0.0,0.0,25.3,42,116,-30.2
