Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Patty Mills,20220216,BRK,0,BRK,111,NYK,106,37.9,2,12,0.16699999999999998,2,9,0.222,2,3,0.667,1,1,2,2,1,0,1,1,8,+2,.300,.250,.750,.250,2.5,2.8,2.7,6.3,1.4,0.0,7.0,15.5,77,118,-8.7
Seth Curry,20220216,BRK,0,BRK,111,NYK,106,35.98,7,14,0.5,6,9,0.667,0,0,,0,1,1,6,0,0,2,2,20,+27,.714,.714,.643,.000,0.0,3.0,1.4,23.8,0.0,0.0,12.5,18.2,138,122,6.8
James Johnson,20220216,BRK,0,BRK,111,NYK,106,31.82,6,13,0.462,0,3,0.0,2,2,1.0,1,6,7,5,1,0,3,6,14,+16,.504,.462,.231,.154,3.0,20.1,11.1,22.2,1.6,0.0,17.8,21.7,102,112,-2.5
Bruce Brown,20220216,BRK,0,BRK,111,NYK,106,27.07,3,4,0.75,0,1,0.0,3,4,0.75,2,3,5,1,1,0,0,2,9,+3,.781,.750,.250,1.000,7.1,11.8,9.3,4.7,1.9,0.0,0.0,8.7,173,114,3.1
Andre Drummond,20220216,BRK,0,BRK,111,NYK,106,22.58,5,11,0.455,0,0,,1,5,0.2,5,14,19,2,1,1,0,1,11,+4,.417,.455,.000,.455,21.3,66.1,42.5,13.1,2.3,5.1,0.0,24.0,111,92,7.2
Cam Thomas,20220216,BRK,0,BRK,111,NYK,106,29.67,9,21,0.429,1,5,0.2,2,3,0.667,1,3,4,2,0,0,0,0,21,+3,.470,.452,.238,.143,3.2,10.8,6.8,11.4,0.0,0.0,0.0,30.8,110,119,-0.5
LaMarcus Aldridge,20220216,BRK,0,BRK,111,NYK,106,21.75,7,14,0.5,0,1,0.0,4,6,0.667,6,4,10,1,0,0,0,0,18,+5,.541,.500,.071,.429,26.5,19.6,23.2,8.0,0.0,0.0,0.0,31.4,132,116,7.3
Blake Griffin,20220216,BRK,0,BRK,111,NYK,106,14.72,3,4,0.75,2,3,0.667,0,0,,0,0,0,0,1,0,0,2,8,-4,1.000,1.000,.750,.000,0.0,0.0,0.0,0.0,3.5,0.0,0.0,11.1,198,114,9.7
Jevon Carter,20220216,BRK,0,BRK,111,NYK,106,10.78,1,3,0.33299999999999996,0,2,0.0,0,0,,0,3,3,2,0,0,3,1,2,-20,.333,.333,.667,.000,0.0,29.7,14.1,23.1,0.0,0.0,50.0,22.8,49,113,-16.6
Kessler Edwards,20220216,BRK,0,BRK,111,NYK,106,7.73,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,-11,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0,122,-19.6
