Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Rudy Gobert,20211028,UTA,0,UTA,122,HOU,91,27.98,5,7,0.7140000000000001,0,0,,6,8,0.75,1,13,14,1,0,1,2,2,16,+13,.760,.714,.000,1.143,4.5,36.6,24.3,5.3,0.0,3.4,16.0,18.8,134,83,5.2
Bojan Bogdanović,20211028,UTA,0,UTA,122,HOU,91,25.08,5,12,0.41700000000000004,2,6,0.33299999999999996,7,7,1.0,0,4,4,2,1,0,2,3,19,+25,.630,.500,.500,.583,0.0,12.5,7.7,12.2,1.9,0.0,11.7,28.6,123,92,2.9
Mike Conley,20211028,UTA,0,UTA,122,HOU,91,23.72,2,7,0.28600000000000003,1,5,0.2,1,2,0.5,0,2,2,4,1,0,2,0,6,+2,.381,.357,.714,.286,0.0,6.6,4.1,21.9,2.0,0.0,20.2,17.5,86,95,-4.9
Donovan Mitchell,20211028,UTA,0,UTA,122,HOU,91,23.52,5,12,0.41700000000000004,2,5,0.4,3,3,1.0,0,3,3,6,2,0,1,1,15,+16,.563,.500,.417,.250,0.0,10.0,6.2,39.8,4.1,0.0,7.0,25.6,129,89,10.0
Royce O'Neale,20211028,UTA,0,UTA,122,HOU,91,23.52,3,5,0.6,1,3,0.33299999999999996,0,0,,2,4,6,1,2,0,2,3,7,+16,.700,.700,.600,.000,10.7,13.4,12.4,5.9,4.1,0.0,28.6,12.5,111,87,2.8
Joe Ingles,20211028,UTA,0,UTA,122,HOU,91,26.03,5,11,0.455,4,9,0.444,0,0,,0,5,5,2,0,0,1,3,14,+18,.636,.636,.818,.000,0.0,15.1,9.3,11.6,0.0,0.0,8.3,19.4,122,95,1.9
Jordan Clarkson,20211028,UTA,0,UTA,122,HOU,91,23.87,6,16,0.375,3,11,0.273,1,1,1.0,2,4,6,3,1,0,1,0,16,+25,.487,.469,.688,.063,10.6,13.2,12.2,20.9,2.0,0.0,5.7,30.7,111,92,3.5
Eric Paschall,20211028,UTA,0,UTA,122,HOU,91,21.17,4,5,0.8,2,3,0.667,3,5,0.6,3,1,4,2,1,0,1,3,13,+5,.903,1.000,.600,1.000,17.9,3.7,9.2,14.2,2.3,0.0,12.2,16.3,166,96,12.3
Hassan Whiteside,20211028,UTA,0,UTA,122,HOU,91,16.68,4,5,0.8,0,0,,2,2,1.0,2,4,6,0,0,1,2,4,10,+21,.850,.800,.000,.400,15.1,18.9,17.4,0.0,0.0,5.6,25.4,19.9,128,90,0.3
Jared Butler,20211028,UTA,0,UTA,122,HOU,91,14.22,1,3,0.33299999999999996,1,3,0.33299999999999996,1,2,0.5,0,4,4,3,0,2,2,3,4,+18,.515,.500,1.000,.667,0.0,22.1,13.6,26.9,0.0,13.2,34.0,17.4,92,84,2.1
Trent Forrest,20211028,UTA,0,UTA,122,HOU,91,6.18,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,1,2,+3,1.000,1.000,.000,.000,0.0,25.5,15.7,0.0,0.0,0.0,0.0,6.8,200,90,0.4
Elijah Hughes,20211028,UTA,0,UTA,122,HOU,91,4.7,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-4,.000,.000,1.000,.000,0.0,16.7,10.3,0.0,0.0,0.0,0.0,8.9,0,95,-11.8
Malik Fitts,20211028,UTA,0,UTA,122,HOU,91,3.33,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3,,,,,0.0,23.6,14.5,0.0,0.0,0.0,,0.0,0,91,0.0
