Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Dejounte Murray,20211110,SAS,1,SAS,136,SAC,117,32.0,11,21,0.524,2,5,0.4,2,2,1.0,0,6,6,7,2,0,1,3,26,+30,.594,.571,.238,.095,0.0,21.4,10.3,32.3,3.0,0.0,4.4,30.2,129,114,2.6
Keldon Johnson,20211110,SAS,1,SAS,136,SAC,117,31.62,3,7,0.429,1,1,1.0,1,4,0.25,4,8,12,4,3,1,0,1,8,+24,.457,.500,.143,.571,13.5,28.9,20.9,13.7,4.6,2.8,0.0,11.7,134,107,2.9
Derrick White,20211110,SAS,1,SAS,136,SAC,117,29.68,1,6,0.16699999999999998,0,2,0.0,0,0,,1,3,4,6,2,1,1,3,2,+12,.167,.167,.333,.000,3.6,11.6,7.4,20.5,3.2,2.9,14.3,10.0,91,114,-7.7
Doug McDermott,20211110,SAS,1,SAS,136,SAC,117,26.68,6,12,0.5,4,6,0.667,1,2,0.5,0,3,3,2,0,0,0,1,17,+8,.660,.667,.500,.167,0.0,12.8,6.2,9.4,0.0,0.0,0.0,20.4,136,123,-0.9
Drew Eubanks,20211110,SAS,1,SAS,136,SAC,117,24.43,4,5,0.8,0,0,,10,13,0.769,4,2,6,2,1,0,4,0,18,-2,.840,.800,.000,2.600,17.5,9.4,13.5,9.6,2.0,0.0,27.2,25.4,136,120,0.3
Devin Vassell,20211110,SAS,1,SAS,136,SAC,117,24.93,5,7,0.7140000000000001,5,7,0.7140000000000001,0,0,,0,5,5,1,1,0,0,4,15,+5,1.071,1.071,1.000,.000,0.0,22.9,11.1,4.9,1.9,0.0,0.0,11.9,197,116,7.5
Thaddeus Young,20211110,SAS,1,SAS,136,SAC,117,23.57,7,10,0.7,0,0,,3,6,0.5,3,1,4,8,2,0,1,1,17,+21,.672,.700,.000,.600,13.6,4.8,9.4,46.9,4.1,0.0,7.3,24.4,152,116,12.7
Lonnie Walker IV,20211110,SAS,1,SAS,136,SAC,117,22.38,5,11,0.455,2,5,0.4,3,4,0.75,0,1,1,1,0,1,0,1,15,+15,.588,.545,.455,.364,0.0,5.1,2.5,5.6,0.0,3.9,0.0,24.1,125,122,-4.1
Bryn Forbes,20211110,SAS,1,SAS,136,SAC,117,12.85,6,11,0.545,3,5,0.6,0,0,,0,2,2,1,0,0,0,1,15,+4,.682,.682,.455,.000,0.0,17.8,8.6,14.0,0.0,0.0,0.0,36.2,132,122,5.2
Tre Jones,20211110,SAS,1,SAS,136,SAC,117,5.38,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-10,.000,.000,.000,.000,0.0,0.0,0.0,18.2,0.0,0.0,50.0,15.7,35,126,-26.7
Joe Wieskamp,20211110,SAS,1,SAS,136,SAC,117,3.23,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,-6,,,,,0.0,0.0,0.0,30.3,0.0,0.0,,0.0,237,126,1.9
Joshua Primo,20211110,SAS,1,SAS,136,SAC,117,3.23,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-6,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,300,126,19.6
