Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Eric Bledsoe,20211227,LAC,1,BRK,124,LAC,108,28.03,5,12,0.41700000000000004,3,7,0.429,2,2,1.0,0,2,2,6,1,0,4,2,15,-20,.582,.542,.583,.167,0.0,9.8,3.7,36.1,1.7,0.0,23.7,24.1,101,126,-2.1
Marcus Morris,20211227,LAC,1,BRK,124,LAC,108,27.08,6,13,0.462,4,7,0.5710000000000001,8,8,1.0,1,4,5,6,0,0,1,2,24,-9,.726,.615,.538,.615,3.1,20.3,9.6,40.3,0.0,0.0,5.7,25.9,155,129,14.9
Terance Mann,20211227,LAC,1,BRK,124,LAC,108,25.93,2,7,0.28600000000000003,2,3,0.667,0,0,,1,1,2,1,0,0,0,2,6,-18,.429,.429,.429,.000,3.2,5.3,4.0,5.6,0.0,0.0,0.0,10.8,105,130,-8.8
Luke Kennard,20211227,LAC,1,BRK,124,LAC,108,24.45,3,7,0.429,1,4,0.25,3,6,0.5,0,3,3,0,0,0,0,0,10,-15,.519,.500,.571,.857,0.0,16.8,6.4,0.0,0.0,0.0,0.0,15.8,110,129,-6.8
Ivica Zubac,20211227,LAC,1,BRK,124,LAC,108,21.75,4,9,0.444,0,0,,1,1,1.0,7,2,9,1,0,0,2,2,9,-10,.477,.444,.000,.111,27.1,12.6,21.6,7.8,0.0,0.0,17.5,21.1,106,130,-9.3
Brandon Boston Jr.,20211227,LAC,1,BRK,124,LAC,108,27.48,3,11,0.273,1,5,0.2,2,3,0.667,2,3,5,4,1,0,1,0,9,-8,.365,.318,.455,.273,6.1,15.0,9.5,22.0,1.8,0.0,7.5,19.4,95,126,-4.4
Amir Coffey,20211227,LAC,1,BRK,124,LAC,108,25.38,2,10,0.2,1,5,0.2,3,4,0.75,1,3,4,1,1,2,1,1,8,-4,.340,.250,.500,.400,3.3,16.2,8.2,5.7,1.9,7.0,7.8,20.1,79,119,-6.7
Keon Johnson,20211227,LAC,1,BRK,124,LAC,108,17.22,6,14,0.429,2,3,0.667,1,3,0.33299999999999996,1,1,2,2,2,0,1,4,15,+6,.490,.500,.214,.214,4.9,8.0,6.1,27.5,5.6,0.0,6.1,38.0,99,117,1.9
Justise Winslow,20211227,LAC,1,BRK,124,LAC,108,17.17,2,6,0.33299999999999996,0,1,0.0,0,0,,3,6,9,2,0,0,0,2,4,+4,.333,.333,.167,.000,14.7,47.9,27.4,17.8,0.0,0.0,0.0,14.0,108,125,-5.4
Serge Ibaka,20211227,LAC,1,BRK,124,LAC,108,13.5,3,6,0.5,0,2,0.0,0,0,,1,2,3,1,1,2,1,2,6,-10,.500,.500,.333,.000,6.2,20.3,11.6,13.5,3.6,13.2,14.3,20.8,96,110,0.0
Xavier Moon,20211227,LAC,1,BRK,124,LAC,108,12.0,1,2,0.5,0,0,,0,0,,0,1,1,1,1,0,0,0,2,+4,.500,.500,.000,.000,0.0,11.4,4.3,12.1,4.0,0.0,0.0,6.7,122,121,-3.5
