Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Bradley Beal,20211213,WAS,0,DEN,113,WAS,107,38.78,8,19,0.42100000000000004,2,5,0.4,1,3,0.33299999999999996,1,2,3,10,0,1,2,4,19,-13,.468,.474,.263,.158,2.4,6.3,4.1,39.8,0.0,2.6,9.0,25.3,102,116,-0.5
Kentavious Caldwell-Pope,20211213,WAS,0,DEN,113,WAS,107,30.2,5,16,0.313,3,10,0.3,0,0,,1,2,3,2,1,1,0,3,13,-12,.406,.406,.625,.000,3.1,8.2,5.3,9.6,1.6,3.4,0.0,23.3,87,111,-3.1
Spencer Dinwiddie,20211213,WAS,0,DEN,113,WAS,107,24.38,3,8,0.375,0,2,0.0,3,5,0.6,1,4,5,3,0,0,4,4,9,-10,.441,.375,.250,.625,3.9,20.2,10.9,16.8,0.0,0.0,28.2,25.6,76,116,-13.5
Daniel Gafford,20211213,WAS,0,DEN,113,WAS,107,20.98,3,6,0.5,0,0,,0,0,,1,4,5,1,0,1,1,4,6,-5,.500,.500,.000,.000,4.5,23.5,12.7,6.7,0.0,4.9,14.3,14.7,93,112,-7.1
Deni Avdija,20211213,WAS,0,DEN,113,WAS,107,16.58,2,7,0.28600000000000003,0,4,0.0,0,0,,0,3,3,1,3,1,2,2,4,-28,.286,.286,.571,.000,0.0,22.3,9.6,8.2,8.6,6.2,22.2,23.8,49,92,-5.1
Dāvis Bertāns,20211213,WAS,0,DEN,113,WAS,107,31.42,8,13,0.615,5,9,0.556,0,0,,0,5,5,0,1,1,0,5,21,+22,.808,.808,.692,.000,0.0,19.6,8.5,0.0,1.5,3.3,0.0,18.2,144,110,8.7
Montrezl Harrell,20211213,WAS,0,DEN,113,WAS,107,27.02,4,7,0.5710000000000001,0,0,,0,2,0.0,1,5,6,3,0,0,0,0,8,-1,.508,.571,.000,.286,3.5,22.8,11.8,15.7,0.0,0.0,0.0,12.8,115,116,-0.9
Corey Kispert,20211213,WAS,0,DEN,113,WAS,107,19.52,1,3,0.33299999999999996,1,2,0.5,1,2,0.5,1,2,3,2,1,0,0,0,4,+7,.515,.500,.667,.667,4.8,12.6,8.2,12.8,2.4,0.0,0.0,8.7,128,112,2.4
Raul Neto,20211213,WAS,0,DEN,113,WAS,107,16.18,1,3,0.33299999999999996,0,1,0.0,3,3,1.0,0,2,2,2,0,0,1,0,5,0,.579,.333,.333,1.000,0.0,15.2,6.6,15.6,0.0,0.0,18.8,14.4,109,117,-5.2
Aaron Holiday,20211213,WAS,0,DEN,113,WAS,107,14.93,6,8,0.75,1,1,1.0,5,6,0.833,0,6,6,1,1,0,0,4,18,+10,.846,.813,.125,.750,0.0,49.5,21.4,14.8,3.2,0.0,0.0,31.3,167,106,19.8
