Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Saddiq Bey,20211023,DET,0,CHI,97,DET,82,34.22,8,16,0.5,1,5,0.2,3,3,1.0,2,14,16,1,1,1,4,1,20,-6,.577,.531,.313,.188,5.6,43.6,23.6,6.2,1.4,2.4,18.8,26.1,98,96,4.6
Jerami Grant,20211023,DET,0,CHI,97,DET,82,31.45,4,13,0.308,0,3,0.0,1,2,0.5,2,3,5,1,2,4,4,2,9,-10,.324,.308,.231,.154,6.1,10.2,8.0,5.5,3.0,10.5,22.4,23.8,59,86,-3.0
Isaiah Stewart,20211023,DET,0,CHI,97,DET,82,24.27,3,7,0.429,0,0,,0,0,,3,9,12,0,0,0,1,1,6,-12,.429,.429,.000,.000,11.9,39.6,25.0,0.0,0.0,0.0,12.5,13.8,89,102,-4.0
Frank Jackson,20211023,DET,0,CHI,97,DET,82,20.3,2,10,0.2,1,4,0.25,0,0,,0,1,1,1,0,0,1,2,5,-15,.250,.250,.400,.000,0.0,5.3,2.5,8.1,0.0,0.0,9.1,22.7,54,105,-13.0
Killian Hayes,20211023,DET,0,CHI,97,DET,82,19.45,1,5,0.2,0,2,0.0,0,0,,0,1,1,3,1,0,1,3,2,-11,.200,.200,.400,.000,0.0,5.5,2.6,23.5,2.5,0.0,16.7,12.9,56,99,-8.4
Cory Joseph,20211023,DET,0,CHI,97,DET,82,20.92,2,7,0.28600000000000003,0,2,0.0,1,2,0.5,1,0,1,3,0,1,1,0,5,+3,.317,.286,.286,.286,4.6,0.0,2.4,23.4,0.0,4.0,11.3,17.8,77,101,-3.2
Trey Lyles,20211023,DET,0,CHI,97,DET,82,19.28,4,7,0.5710000000000001,3,5,0.6,1,2,0.5,1,4,5,0,0,1,2,1,12,+1,.761,.786,.714,.286,5.0,22.1,13.1,0.0,0.0,4.3,20.2,21.5,116,99,7.4
Kelly Olynyk,20211023,DET,0,CHI,97,DET,82,19.05,4,8,0.5,0,2,0.0,2,4,0.5,1,4,5,1,1,1,1,1,10,-14,.512,.500,.250,.500,5.0,22.4,13.3,10.5,2.5,4.3,9.3,23.7,101,93,5.6
Josh Jackson,20211023,DET,0,CHI,97,DET,82,16.3,2,5,0.4,0,3,0.0,0,0,,0,2,2,2,1,0,3,2,4,-11,.400,.400,.600,.000,0.0,13.1,6.2,21.0,2.9,0.0,37.5,20.6,58,98,-7.8
Hamidou Diallo,20211023,DET,0,CHI,97,DET,82,13.78,2,4,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,1,3,4,-9,.500,.500,.250,.000,0.0,0.0,0.0,12.9,0.0,0.0,20.0,15.2,86,105,-8.7
Saben Lee,20211023,DET,0,CHI,97,DET,82,9.77,1,3,0.33299999999999996,0,0,,0,0,,0,1,1,0,1,0,1,0,2,-5,.333,.333,.000,.000,0.0,10.9,5.2,0.0,4.9,0.0,25.0,17.2,51,93,-7.0
Luka Garza,20211023,DET,0,CHI,97,DET,82,6.23,1,2,0.5,0,1,0.0,1,2,0.5,1,1,2,1,2,0,0,1,3,+10,.521,.500,.500,1.000,15.4,17.1,16.2,29.3,15.3,0.0,0.0,19.4,127,69,22.7
Rodney McGruder,20211023,DET,0,CHI,97,DET,82,3.57,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+2,.000,.000,.000,.000,0.0,59.8,28.3,0.0,0.0,0.0,0.0,11.7,0,100,-12.1
Jamorko Pickett,20211023,DET,0,CHI,97,DET,82,1.42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-6.8
