Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Miles Bridges,20220121,CHO,1,CHO,121,OKC,98,32.47,9,18,0.5,3,7,0.429,1,2,0.5,2,12,14,4,2,2,4,1,22,+14,.583,.583,.389,.111,5.6,29.1,18.2,18.7,2.9,5.5,17.5,28.2,103,86,6.3
Terry Rozier,20220121,CHO,1,CHO,121,OKC,98,31.03,8,17,0.47100000000000003,3,11,0.273,5,6,0.833,0,5,5,9,0,0,2,1,24,+24,.611,.559,.647,.353,0.0,12.7,6.8,42.7,0.0,0.0,9.2,27.9,130,104,6.6
Gordon Hayward,20220121,CHO,1,CHO,121,OKC,98,29.72,6,11,0.545,3,5,0.6,1,1,1.0,2,5,7,4,1,0,1,1,16,+11,.699,.682,.455,.091,6.1,13.2,9.9,18.3,1.6,0.0,8.0,16.8,141,100,6.3
LaMelo Ball,20220121,CHO,1,CHO,121,OKC,98,26.28,4,12,0.33299999999999996,2,6,0.33299999999999996,0,0,,4,5,9,8,0,1,1,3,10,+1,.417,.417,.500,.000,13.8,15.0,14.4,38.8,0.0,3.4,7.7,19.8,121,101,2.4
Mason Plumlee,20220121,CHO,1,CHO,121,OKC,98,16.83,4,4,1.0,0,0,,0,0,,1,5,6,2,1,0,2,2,8,+3,1.000,1.000,.000,.000,5.4,23.4,15.0,17.0,2.8,0.0,33.3,14.3,124,92,4.7
Cody Martin,20220121,CHO,1,CHO,121,OKC,98,28.0,2,6,0.33299999999999996,0,3,0.0,0,0,,2,2,4,5,1,0,1,2,4,+14,.333,.333,.500,.000,6.5,5.6,6.0,20.6,1.7,0.0,14.3,10.0,106,103,-4.4
P.J. Washington,20220121,CHO,1,CHO,121,OKC,98,26.83,6,10,0.6,6,10,0.6,2,2,1.0,1,5,6,0,0,2,0,2,20,+20,.919,.900,1.000,.200,3.4,14.7,9.4,0.0,0.0,6.6,0.0,16.2,175,99,13.4
Kelly Oubre Jr.,20220121,CHO,1,CHO,121,OKC,98,21.03,3,14,0.214,0,6,0.0,2,5,0.4,3,2,5,0,3,0,0,4,8,+25,.247,.214,.429,.357,12.9,7.5,10.0,0.0,6.8,0.0,0.0,30.9,69,90,-15.8
James Bouknight,20220121,CHO,1,CHO,121,OKC,98,7.42,2,2,1.0,0,0,,0,0,,0,0,0,1,0,0,0,0,4,-1,1.000,1.000,.000,.000,0.0,0.0,0.0,20.2,0.0,0.0,0.0,10.8,207,110,7.6
Jalen McDaniels,20220121,CHO,1,CHO,121,OKC,98,5.98,1,3,0.33299999999999996,0,0,,0,0,,0,1,1,0,0,0,1,1,2,+4,.333,.333,.000,.000,0.0,13.2,7.0,0.0,0.0,0.0,25.0,26.8,50,103,-24.7
JT Thor,20220121,CHO,1,CHO,121,OKC,98,4.33,0,2,0.0,0,1,0.0,2,2,1.0,1,2,3,1,0,0,0,0,2,0,,,,,0.0,36.3,19.4,0.0,0.0,0.0,,0.0,0,92,-5.8
Nick Richards,20220121,CHO,1,CHO,121,OKC,98,4.33,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0,.347,.000,.500,1.000,20.9,36.3,29.1,24.6,0.0,0.0,0.0,26.6,118,92,0.1
Kai Jones,20220121,CHO,1,CHO,121,OKC,98,3.15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110,-14.9
Vernon Carey Jr.,20220121,CHO,1,CHO,121,OKC,98,2.57,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,+1,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,122,110,-6.7
