Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Reggie Jackson,20220331,LAC,0,CHI,135,LAC,130,39.8,12,23,0.522,6,9,0.667,4,4,1.0,0,2,2,7,0,0,4,5,34,-2,.687,.652,.391,.174,0.0,5.4,3.0,32.1,0.0,0.0,13.9,33.8,120,131,1.4
Marcus Morris,20220331,LAC,0,CHI,135,LAC,130,39.32,7,12,0.583,1,3,0.33299999999999996,5,6,0.833,0,4,4,4,1,0,1,1,20,-7,.683,.625,.250,.500,0.0,11.0,6.0,15.2,1.2,0.0,6.4,18.6,134,128,1.5
Nicolas Batum,20220331,LAC,0,CHI,135,LAC,130,38.3,5,9,0.556,4,8,0.5,3,3,1.0,0,5,5,2,2,3,0,3,17,+3,.824,.778,.889,.333,0.0,14.1,7.7,7.3,2.6,5.7,0.0,12.6,161,119,9.1
Paul George,20220331,LAC,0,CHI,135,LAC,130,32.05,7,20,0.35,2,9,0.222,6,7,0.857,0,4,4,5,3,0,5,3,22,-9,.477,.400,.450,.350,0.0,13.5,7.3,24.7,4.6,0.0,17.8,40.9,87,119,-7.1
Ivica Zubac,20220331,LAC,0,CHI,135,LAC,130,32.02,5,8,0.625,0,0,,1,1,1.0,2,7,9,2,1,0,1,5,11,+5,.652,.625,.000,.125,8.1,23.6,16.6,9.0,1.5,0.0,10.6,13.8,130,123,-2.9
Luke Kennard,20220331,LAC,0,CHI,135,LAC,130,23.02,3,8,0.375,2,5,0.4,3,3,1.0,1,4,5,0,0,0,0,0,11,+2,.590,.500,.625,.375,5.6,18.8,12.8,0.0,0.0,0.0,0.0,18.9,122,128,-2.9
Robert Covington,20220331,LAC,0,CHI,135,LAC,130,21.78,2,2,1.0,1,1,1.0,2,2,1.0,1,3,4,1,0,1,0,2,7,-13,1.215,1.250,.500,1.000,5.9,14.9,10.8,6.1,0.0,3.3,0.0,6.2,246,127,4.1
Terance Mann,20220331,LAC,0,CHI,135,LAC,130,19.92,2,4,0.5,0,1,0.0,0,0,,0,3,3,2,0,0,1,2,4,-2,.500,.500,.250,.000,0.0,16.3,8.9,13.4,0.0,0.0,20.0,11.7,93,129,-7.8
Isaiah Hartenstein,20220331,LAC,0,CHI,135,LAC,130,18.03,2,4,0.5,0,0,,0,0,,0,4,4,2,0,1,0,3,4,0,.500,.500,.000,.000,0.0,24.0,13.1,15.0,0.0,4.0,0.0,10.4,117,123,-3.6
Amir Coffey,20220331,LAC,0,CHI,135,LAC,130,0.77,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,236,133,39.8
