Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
P.J. Washington,20220305,CHO,1,CHO,123,SAS,117,37.32,6,13,0.462,3,9,0.33299999999999996,0,0,,1,4,5,1,2,2,3,3,15,+9,.577,.577,.692,.000,2.6,9.9,6.4,3.8,2.6,4.2,18.8,18.3,92,113,-3.8
Miles Bridges,20220305,CHO,1,CHO,123,SAS,117,35.93,3,12,0.25,1,6,0.16699999999999998,3,4,0.75,1,5,6,6,0,0,1,3,10,0,.363,.292,.500,.333,2.7,12.8,7.9,21.1,0.0,0.0,6.8,17.5,97,121,-8.6
Terry Rozier,20220305,CHO,1,CHO,123,SAS,117,35.48,10,18,0.556,6,8,0.75,5,5,1.0,2,3,5,6,1,0,1,1,31,+2,.767,.722,.444,.278,5.5,7.8,6.7,28.5,1.3,0.0,4.7,25.4,154,120,12.8
LaMelo Ball,20220305,CHO,1,CHO,123,SAS,117,29.38,7,16,0.43799999999999994,4,9,0.444,6,6,1.0,1,7,8,7,0,1,4,2,24,+7,.644,.563,.563,.375,3.3,22.0,12.9,37.4,0.0,2.7,17.7,32.8,119,116,5.1
Mason Plumlee,20220305,CHO,1,CHO,123,SAS,117,24.15,2,3,0.667,0,0,,0,0,,2,11,13,3,1,1,0,3,4,-4,.667,.667,.000,.000,8.1,42.0,25.6,15.7,2.0,3.3,0.0,5.3,173,105,3.5
Cody Martin,20220305,CHO,1,CHO,123,SAS,117,30.87,4,7,0.5710000000000001,0,2,0.0,4,4,1.0,1,3,4,3,1,0,0,2,12,-1,.685,.571,.286,.571,3.2,9.0,6.2,13.0,1.5,0.0,0.0,12.1,157,119,-0.1
Kelly Oubre Jr.,20220305,CHO,1,CHO,123,SAS,117,24.67,3,12,0.25,2,8,0.25,4,6,0.667,0,1,1,1,3,1,0,2,12,+4,.410,.333,.667,.500,0.0,3.7,1.9,5.4,5.8,3.2,0.0,25.3,92,109,-3.6
Montrezl Harrell,20220305,CHO,1,CHO,123,SAS,117,16.8,7,10,0.7,0,0,,1,4,0.25,3,3,6,2,0,0,0,0,15,+7,.638,.700,.000,.400,17.5,16.5,17.0,26.0,0.0,0.0,0.0,29.8,137,120,7.5
JT Thor,20220305,CHO,1,CHO,123,SAS,117,5.4,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+6,,,,,0.0,34.2,17.6,0.0,0.0,0.0,,0.0,0,114,-6.1
Jalen McDaniels,20220305,CHO,1,CHO,123,SAS,117,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
