Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tobias Harris,20220321,PHI,1,PHI,113,MIA,106,35.43,6,12,0.5,1,3,0.33299999999999996,1,2,0.5,0,8,8,6,1,0,2,2,14,+2,.543,.542,.250,.167,0.0,28.5,13.7,23.3,1.5,0.0,13.4,19.4,113,113,-0.1
Georges Niang,20220321,PHI,1,PHI,113,MIA,106,32.63,6,13,0.462,3,8,0.375,0,0,,0,4,4,4,1,1,2,4,15,+2,.577,.577,.615,.000,0.0,15.5,7.4,17.2,1.6,3.1,13.3,21.2,111,112,-0.3
Tyrese Maxey,20220321,PHI,1,PHI,113,MIA,106,28.42,9,15,0.6,3,7,0.429,7,7,1.0,1,4,5,4,0,1,3,4,28,+5,.774,.700,.467,.467,4.1,17.8,10.7,24.3,0.0,3.6,14.2,34.2,140,115,9.6
Paul Millsap,20220321,PHI,1,PHI,113,MIA,106,23.03,2,5,0.4,0,1,0.0,1,1,1.0,1,3,4,1,1,1,1,4,5,-1,.460,.400,.200,.200,5.1,16.5,10.6,5.4,2.2,4.4,15.5,12.9,97,109,-6.4
Matisse Thybulle,20220321,PHI,1,PHI,113,MIA,106,15.82,1,1,1.0,1,1,1.0,2,2,1.0,2,0,2,2,0,0,0,1,5,-4,1.330,1.500,1.000,2.000,14.8,0.0,7.7,15.2,0.0,0.0,0.0,5.5,252,120,8.7
Shake Milton,20220321,PHI,1,PHI,113,MIA,106,31.15,9,18,0.5,1,4,0.25,1,2,0.5,2,3,5,6,1,1,1,2,20,+8,.530,.528,.222,.111,7.5,12.2,9.8,31.7,1.7,3.3,5.0,29.4,122,112,3.5
Furkan Korkmaz,20220321,PHI,1,PHI,113,MIA,106,27.25,7,12,0.583,4,7,0.5710000000000001,0,2,0.0,1,5,6,2,1,0,0,2,18,+13,.699,.750,.583,.167,4.3,23.2,13.4,11.5,1.9,0.0,0.0,21.8,143,113,8.0
DeAndre Jordan,20220321,PHI,1,PHI,113,MIA,106,24.93,1,4,0.25,0,0,,0,0,,4,4,8,1,1,0,2,0,2,+7,.250,.250,.000,.000,18.8,20.3,19.5,4.7,2.1,0.0,33.3,11.1,83,113,-8.6
Danny Green,20220321,PHI,1,PHI,113,MIA,106,17.67,2,5,0.4,2,5,0.4,0,0,,0,3,3,0,0,0,0,1,6,+3,.600,.600,1.000,.000,0.0,21.4,10.3,0.0,0.0,0.0,0.0,13.1,122,118,-3.5
Isaiah Joe,20220321,PHI,1,PHI,113,MIA,106,3.6,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0,120,-20.9
Paul Reed,20220321,PHI,1,PHI,113,MIA,106,0.03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-8.0
