Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Andre Drummond,20220131,PHI,1,PHI,122,MEM,119,42.98,8,11,0.727,0,0,,0,1,0.0,10,13,23,5,2,3,3,5,16,-1,.699,.727,.000,.091,26.2,32.1,29.2,15.8,2.2,5.1,20.8,14.0,135,100,7.2
Tyrese Maxey,20220131,PHI,1,PHI,122,MEM,119,42.5,13,23,0.565,1,4,0.25,6,7,0.857,0,3,3,8,1,4,3,0,33,+5,.633,.587,.174,.304,0.0,7.5,3.9,30.4,1.1,6.9,10.3,28.4,127,109,11.1
Seth Curry,20220131,PHI,1,PHI,122,MEM,119,40.17,4,15,0.267,1,8,0.125,0,0,,1,2,3,8,2,0,2,4,9,-3,.300,.300,.533,.000,2.8,5.3,4.1,24.1,2.4,0.0,11.8,17.6,86,111,-6.5
Tobias Harris,20220131,PHI,1,PHI,122,MEM,119,40.15,12,25,0.48,2,5,0.4,5,5,1.0,2,3,5,5,0,2,4,4,31,+1,.570,.520,.200,.200,5.6,7.9,6.8,19.9,0.0,3.7,12.8,32.3,112,113,1.4
Matisse Thybulle,20220131,PHI,1,PHI,122,MEM,119,33.15,2,2,1.0,1,1,1.0,0,0,,0,3,3,3,1,1,0,0,5,-1,1.250,1.250,.500,.000,0.0,9.6,4.9,10.5,1.5,2.2,0.0,2.5,239,111,5.1
Danny Green,20220131,PHI,1,PHI,122,MEM,119,25.12,3,8,0.375,2,5,0.4,0,0,,0,5,5,1,1,0,2,2,8,+12,.500,.500,.625,.000,0.0,21.1,10.9,4.9,1.9,0.0,20.0,16.5,85,107,-4.8
Georges Niang,20220131,PHI,1,PHI,122,MEM,119,17.45,3,8,0.375,2,4,0.5,0,0,,0,2,2,0,0,0,3,4,8,+14,.500,.500,.500,.000,0.0,12.1,6.3,0.0,0.0,0.0,27.3,26.2,70,113,-15.6
Isaiah Joe,20220131,PHI,1,PHI,122,MEM,119,14.13,3,5,0.6,2,4,0.5,2,2,1.0,0,1,1,0,1,0,3,2,10,-6,.850,.800,.800,.400,0.0,7.5,3.9,0.0,3.4,0.0,33.8,26.1,100,108,0.4
Charles Bassey,20220131,PHI,1,PHI,122,MEM,119,9.18,1,3,0.33299999999999996,0,0,,0,0,,1,3,4,0,0,2,1,2,2,-4,.333,.333,.000,.000,12.3,34.6,23.8,0.0,0.0,16.0,25.0,18.1,65,96,-9.0
Charlie Brown Jr.,20220131,PHI,1,PHI,122,MEM,119,0.17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-5.3
